gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_cetacea,delta_pinnipedia,delta_sirenia,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
CFAP251,559,1306,0.5182708501815796,41.8879508972168,0.07213612521618427,0.32984432578086853,1.8710033522477946e-12,10.14794635772705,6.795839309692383,482,30.765867233276367,0.32984432578086853,3,2,0.17989543759032342,0.17466995507376418,0.14790181114926013,0.031993626441063294,-0.005225482516559247,0.727918474192592,0.727918474192592,0.2333317467628913,0.8632215179350143,3807,2.4360929228949696e-12,11828,3.74200670449909e-12,3.74200670449909e-12,4.8721858457944975e-12,0.07213612521618427,0.07213612521618427,0.32984432578086853,11968,Tier 0: Core Bottleneck Transducer
SEC16B,674,1117,0.49631640315055847,41.656639099121094,0.07352403772807257,0.4082458019256592,1.8710033522477946e-12,10.680110931396484,9.522623062133789,954,26.949819564819336,0.3962962031364441,3,3,0.19439172816232392,0.19439172816232392,0.15118138013878668,0.04057043320624381,0.0026399148172934223,1.172520694872633,1.172520694872633,0.12049403419414184,0.8632215179350143,1315,2.4360929228949696e-12,3565,3.74200670449909e-12,3.74200670449909e-12,4.8721858457944975e-12,0.07352403772807257,0.07352403772807257,0.4082458019256592,11969,Tier 0: Core Bottleneck Transducer
ATP7A,652,1526,0.3488111197948456,41.453121185302734,0.06878365618449073,0.40823617577552795,1.872946242540885e-12,10.154447555541992,8.667414665222168,1279,41.00295639038086,0.2476515918970108,3,3,0.18822874736236925,0.18822874736236925,0.1587503638663829,0.02607483374072413,0.0034035497552622105,0.8123902410404379,0.8123902410404379,0.20828387209790006,0.8632215179350143,3246,2.4378296308692064e-12,4189,3.745836973934047e-12,3.745836973934047e-12,4.8755870083455025e-12,0.06878365618449073,0.06878365618449073,0.40823617577552795,11970,Tier 0: Core Bottleneck Transducer
DDIAS,690,1059,0.5526883006095886,43.2880859375,0.06467611422547741,0.4082099497318268,1.872946242540885e-12,8.684042930603027,7.604036808013916,60,26.710586547851562,0.3251161277294159,3,2,0.15845727953983854,0.15487485213108643,0.12546075408859098,0.03299652545124756,-0.003582427408752114,0.6605435920441107,0.6605435920441107,0.2544525269534288,0.8632215179350143,4336,2.4378296308692064e-12,4283,3.745836973934047e-12,3.745836973934047e-12,4.8755870083455025e-12,0.06467611422547741,0.06467611422547741,0.4082099497318268,11971,Tier 0: Core Bottleneck Transducer
IQGAP2,624,1585,0.4352385699748993,41.33639907836914,0.06810358196653336,0.4082467555999756,1.872946242540885e-12,5.949916362762451,4.910915851593018,668,28.368282318115234,0.2097383439540863,3,3,0.18839221440870743,0.18839221440870743,0.14913261495011396,0.03635876960731045,0.0029008298512830195,0.6930653544481137,0.6930653544481137,0.24413426929570636,0.8632215179350143,4077,2.4378296308692064e-12,2093,3.745836973934047e-12,3.745836973934047e-12,4.8755870083455025e-12,0.06810358196653336,0.06810358196653336,0.4082467555999756,11972,Tier 0: Core Bottleneck Transducer
TTC34,610,1148,0.5354305505752563,40.73479461669922,0.07707415691998418,0.3858410716056824,1.872946242540885e-12,6.696024417877197,4.895788192749023,92,36.96287155151367,0.18115541338920593,3,2,0.20731383739614032,0.19396624514612767,0.16820260838375986,0.03911122901238045,-0.013347592250012636,1.1635425504276813,1.1635425504276813,0.12230472237523837,0.8632215179350143,1351,2.4378296308692064e-12,7603,3.745836973934047e-12,3.745836973934047e-12,4.8755870083455025e-12,0.07707415691998418,0.07707415691998418,0.3858410716056824,11973,Tier 0: Core Bottleneck Transducer
CCDC150,503,1101,0.47091588377952576,44.84361267089844,0.050837672524362706,0.390819787979126,1.8748891328339753e-12,10.460710525512695,7.227870941162109,48,40.36337661743164,0.25916340947151184,3,3,0.11005256524536092,0.11005256524536092,0.05720746975805495,0.05140404453679963,0.0014410509505063344,-0.45185651065244553,-0.45185651065244553,0.674313821966151,0.9357676727852009,11537,2.439763483891806e-12,7048,3.749778265671466e-12,3.749778265671466e-12,4.8795269677881864e-12,0.050837672524362706,0.050837672524362706,0.390819787979126,11974,Tier 0: Core Bottleneck Transducer
CDON,680,1327,0.43761923909187317,41.87714385986328,0.07384427337104456,0.4082465171813965,1.8748891328339753e-12,9.367228507995605,8.694648742675781,469,41.06718826293945,0.22809520363807678,3,3,0.19389835597295435,0.19389835597295435,0.1493627445806049,0.03469136015810336,0.009844251234246103,1.2129231949942418,1.2129231949942418,0.11257959330058859,0.8632215179350143,1189,2.439763483891806e-12,2439,3.749778265671466e-12,3.749778265671466e-12,4.8795269677881864e-12,0.07384427337104456,0.07384427337104456,0.4082465171813965,11975,Tier 0: Core Bottleneck Transducer
TOGARAM2,598,1073,0.4845784604549408,41.75230407714844,0.05707627772020168,0.4082464277744293,1.8748891328339753e-12,10.301471710205078,8.598441123962402,139,25.32282257080078,0.4068058133125305,3,3,0.12981478656966233,0.12981478656966233,0.07584605364594978,0.04796409140236123,0.006004641521351337,0.00761276113992981,0.00761276113992981,0.49696297704538495,0.8776232613860676,9065,2.439763483891806e-12,2635,3.749778265671466e-12,3.749778265671466e-12,4.8795269677881864e-12,0.05707627772020168,0.05707627772020168,0.4082464277744293,11976,Tier 0: Core Bottleneck Transducer
ANAPC1,628,1996,0.3136940896511078,43.897605895996094,0.05659641021179748,0.40824687480926514,1.8768320231270657e-12,8.900535583496094,7.653753757476807,207,37.10157012939453,0.2398964762687683,3,3,0.11319932984838152,0.11319932984838152,0.08260521358559285,0.028254098229051266,0.0023400180337373967,0.03284520086562839,0.03284520086562839,0.48689901628140186,0.8748018499819612,8911,2.441498011235574e-12,2025,3.753608535106423e-12,3.753608535106423e-12,4.882923810171347e-12,0.05659641021179748,0.05659641021179748,0.40824687480926514,11977,Tier 0: Core Bottleneck Transducer
NLRP4,334,1053,0.9352903962135315,41.91423797607422,0.08430938020001806,0.4999997615814209,1.8768320231270657e-12,12.983959197998047,9.164226531982422,385,41.6763916015625,0.3115423023700714,2,2,0.15413319646365511,0.15413319646365511,0.12202163308207102,,0.032111563381584086,0.5009705342329744,0.5009705342329744,0.30819593022014513,0.8632215179350143,5520,2.441498011235574e-12,172,3.753608535106423e-12,3.753608535106423e-12,4.882923810171347e-12,0.08430938020001806,0.08430938020001806,0.4999997615814209,11978,Tier 0: Core Bottleneck Transducer
SASH1,655,1471,0.38937658071517944,41.67523193359375,0.06725659819307192,0.34322434663772583,1.8768320231270657e-12,6.27027702331543,5.944060802459717,319,39.48790740966797,0.15878979861736298,3,3,0.19129342797836407,0.19129342797836407,0.1402099146518529,0.048743050298844806,0.0023404630276663927,0.7282513254240615,0.7282513254240615,0.23322987617192414,0.8632215179350143,3805,2.441498011235574e-12,10989,3.753608535106423e-12,3.753608535106423e-12,4.882923810171347e-12,0.06725659819307192,0.06725659819307192,0.34322434663772583,11979,Tier 0: Core Bottleneck Transducer
TTF2,683,1271,0.5293973088264465,44.12581253051758,0.07387722016650242,0.4098406434059143,1.8768320231270657e-12,11.431407928466797,9.92076587677002,588,41.58448791503906,0.27489596605300903,3,2,0.19179857338811343,0.1901887528480953,0.1505437290787365,0.041254844309376926,-0.0016098205400181247,1.2252369324019998,1.2252369324019998,0.11024298148292483,0.8632215179350143,1141,2.441498011235574e-12,1763,3.753608535106423e-12,3.753608535106423e-12,4.882923810171347e-12,0.07387722016650242,0.07387722016650242,0.4098406434059143,11980,Tier 0: Core Bottleneck Transducer
MAMDC4,636,1233,0.5330082178115845,41.08792495727539,0.07207729923391795,0.40092888474464417,1.878774913420156e-12,6.747517108917236,5.358056545257568,328,31.816463470458984,0.21207627654075623,3,3,0.17071806358565725,0.17071806358565725,0.13923290564025695,0.026904917743503586,0.004580240201896718,0.9610477475772196,0.9610477475772196,0.16826408032134227,0.8632215179350143,2289,2.4436283622071583e-12,5552,3.757549826843842e-12,3.757549826843842e-12,4.887256724418908e-12,0.07207729923391795,0.07207729923391795,0.40092888474464417,11981,Tier 0: Core Bottleneck Transducer
PCNX4,702,1204,0.4271491467952728,41.83725357055664,0.06082152062114303,0.43324539065361023,1.878774913420156e-12,6.26827335357666,5.380889892578125,99,28.27836036682129,0.22166325151920319,3,3,0.155435704334975,0.155435704334975,0.11879110647805337,0.03386275150185795,0.0027818463550636874,0.44068526517137063,0.44068526517137063,0.32972043266594664,0.8632215179350143,5943,2.4436283622071583e-12,1194,3.757549826843842e-12,3.757549826843842e-12,4.887256724418908e-12,0.06082152062114303,0.06082152062114303,0.43324539065361023,11982,Tier 0: Core Bottleneck Transducer
FLT1,674,1373,0.4295639097690582,42.45857238769531,0.0669907362036599,0.40824225544929504,1.8807178037132465e-12,9.728946685791016,8.618120193481445,357,40.5575065612793,0.2398802936077118,3,3,0.14706327239925313,0.14706327239925313,0.12086744220267656,0.025544950999297687,0.0006508791972788804,0.7641994124146007,0.7641994124146007,0.2223742083384686,0.8632215179350143,3558,2.4457580210569196e-12,3824,3.761380096278799e-12,3.761380096278799e-12,4.891443853274842e-12,0.0669907362036599,0.0669907362036599,0.40824225544929504,11983,Tier 0: Core Bottleneck Transducer
PAPPA,596,1660,0.3616412878036499,41.834251403808594,0.06624688562597278,0.38944268226623535,1.8807178037132465e-12,7.40090799331665,6.931097030639648,1473,23.087270736694336,0.3205622732639313,3,3,0.15527454067964613,0.15527454067964613,0.12201010567409014,0.02403049881545997,0.009233936190096012,0.5132304811950604,0.5132304811950604,0.3038950532155622,0.8632215179350143,5428,2.4457580210569196e-12,7207,3.761380096278799e-12,3.761380096278799e-12,4.891443853274842e-12,0.06624688562597278,0.06624688562597278,0.38944268226623535,11984,Tier 0: Core Bottleneck Transducer
MCF2L2,526,1176,0.461896151304245,41.917152404785156,0.07835737394965984,0.3937922716140747,1.882660694006337e-12,13.25487995147705,10.631243705749512,271,37.546653747558594,0.35302427411079407,3,2,0.19201563951032422,0.15841337410846343,0.1630758730607924,0.028939766449531806,-0.033602265401860794,0.9379788262032241,0.9379788262032241,0.1741276457864674,0.8632215179350143,2428,2.4476882153256565e-12,6644,3.7653213880162184e-12,3.7653213880162184e-12,4.895376430655921e-12,0.07835737394965984,0.07835737394965984,0.3937922716140747,11985,Tier 0: Core Bottleneck Transducer
SPACA3,688,183,0.17321962118148804,39.439735412597656,0.053022235866216474,0.2871537208557129,1.882660694006337e-12,2.2777864933013916,1.6118472814559937,38,8.717120170593262,0.26130035519599915,3,3,0.18918686855739722,0.18918686855739722,0.15651898839802447,0.03167448337022645,0.0009933967891463014,-0.08803022994139667,-0.08803022994139667,0.5350736753079349,0.8887515766048936,9639,2.4476882153256565e-12,13513,3.7653213880162184e-12,3.7653213880162184e-12,4.895376430655921e-12,0.053022235866216474,0.053022235866216474,0.2871537208557129,11986,Tier 0: Core Bottleneck Transducer
TIAM1,631,1696,0.3218270242214203,42.31440734863281,0.08442153943338605,0.4082143008708954,1.882660694006337e-12,10.329928398132324,8.383216857910156,994,27.611913681030273,0.3741112947463989,3,3,0.24272809849831317,0.24272809849831317,0.19578442284333064,0.03979159734905692,0.007152078305925617,1.6687862685857568,1.6687862685857568,0.04757987249294973,0.8632215179350143,321,2.4476882153256565e-12,4274,3.7653213880162184e-12,3.7653213880162184e-12,4.895376430655921e-12,0.08442153943338605,0.08442153943338605,0.4082143008708954,11987,Tier 0: Core Bottleneck Transducer
TSC2,678,1814,0.36965110898017883,43.613555908203125,0.062483734563509044,0.4082469940185547,1.8846035842994273e-12,12.146658897399902,9.095714569091797,924,42.022216796875,0.2890532612800598,3,2,0.15683331884809634,0.1560673413965311,0.12240734077412278,0.03442597807397355,-0.000765977451565224,0.4919182104197972,0.4919182104197972,0.31138858211425213,0.8632215179350143,5577,2.4500152637396988e-12,1989,3.769151657451175e-12,3.769151657451175e-12,4.8999583620859665e-12,0.062483734563509044,0.062483734563509044,0.4082469940185547,11988,Tier 0: Core Bottleneck Transducer
LAMB3,673,1203,0.42349278926849365,40.760154724121094,0.07488630470887962,0.37912192940711975,1.8865464745925177e-12,8.541131973266602,7.283781051635742,812,28.983726501464844,0.2946871519088745,3,3,0.19270639515244836,0.19270639515244836,0.15012473557465628,0.03826385145453291,0.004317808123259156,1.2541750196067547,1.2541750196067547,0.10488919872743063,0.8632215179350143,1047,2.45234193429413e-12,8299,3.7730929491885945e-12,3.7730929491885945e-12,4.904683868592887e-12,0.07488630470887962,0.07488630470887962,0.37912192940711975,11989,Tier 0: Core Bottleneck Transducer
LAMC2,673,1216,0.4206013083457947,41.67292022705078,0.0758315496827509,0.40824612975120544,1.888489364885608e-12,7.042872905731201,6.351438522338867,209,32.30834197998047,0.21798929572105408,3,3,0.1986473916884515,0.1986473916884515,0.15846274558319762,0.037667439143861156,0.0025172069613927208,1.3131645209200273,1.3131645209200273,0.09456375817457846,0.8632215179350143,883,2.45446896835648e-12,3302,3.776923218623551e-12,3.776923218623551e-12,4.908865788893715e-12,0.0758315496827509,0.0758315496827509,0.40824612975120544,11990,Tier 0: Core Bottleneck Transducer
SCRIB,638,1768,0.43314000964164734,41.54207229614258,0.07515020842004529,0.4082414507865906,1.888489364885608e-12,4.228355407714844,3.9674293994903564,521,10.648343086242676,0.39709043502807617,3,3,0.20958542613212391,0.20958542613212391,0.168790668654589,0.0395100251710379,0.0012847323064970012,1.1493516167927413,1.1493516167927413,0.12520551103963512,0.8632215179350143,1401,2.45446896835648e-12,3992,3.776923218623551e-12,3.776923218623551e-12,4.908865788893715e-12,0.07515020842004529,0.07515020842004529,0.4082414507865906,11991,Tier 0: Core Bottleneck Transducer
LTBP4,643,1742,0.36100834608078003,41.85756301879883,0.07831457626790812,0.39921557903289795,1.8904322551786985e-12,11.816705703735352,10.237940788269043,908,33.08363723754883,0.3571767508983612,3,3,0.22337451077027726,0.22337451077027726,0.1835757914975362,0.03015810241195103,0.009640616860790048,1.3553492683526778,1.3553492683526778,0.08765315239465538,0.8632215179350143,792,2.4567947108495246e-12,5909,3.780864510360971e-12,3.780864510360971e-12,4.913589421703693e-12,0.07831457626790812,0.07831457626790812,0.39921557903289795,11992,Tier 0: Core Bottleneck Transducer
CIITA,652,1150,0.49284544587135315,39.0107421875,0.07177127724962863,0.38027626276016235,1.892375145471789e-12,10.504280090332031,6.853414535522461,161,37.763702392578125,0.2781580984592438,3,3,0.1839102752838473,0.1839102752838473,0.14373147088412883,0.037381269588851136,0.002797534810867339,0.9931172244471534,0.9931172244471534,0.16032641546445686,0.8632215179350143,2125,2.4591200758176133e-12,8176,3.784694779795927e-12,3.784694779795927e-12,4.918168015527359e-12,0.07177127724962863,0.07177127724962863,0.38027626276016235,11993,Tier 0: Core Bottleneck Transducer
EXO1,647,1127,0.4042842388153076,42.71227264404297,0.06576892731783622,0.3037349581718445,1.893984968857492e-12,9.621798515319824,6.824486255645752,976,34.24850082397461,0.2809407114982605,3,2,0.16987932574390027,0.16608743961163916,0.1314705185083839,0.03840880723551637,-0.0037918861322611256,0.6170070858927138,0.6170070858927138,0.26861502597163167,0.8632215179350143,4645,2.46101228180306e-12,12862,3.787969937718572e-12,3.787969937718572e-12,4.922024563610782e-12,0.06576892731783622,0.06576892731783622,0.3037349581718445,11994,Tier 0: Core Bottleneck Transducer
SMC1B,653,1342,0.3857896625995636,41.69065856933594,0.07210866138333497,0.3584275245666504,1.8962609260579696e-12,9.474810600280762,7.619775295257568,1124,28.752639770507812,0.3295283615589142,3,3,0.1837924353607155,0.1837924353607155,0.1350941656566849,0.0395897970815344,0.009108472622496196,1.016708890289167,1.016708890289167,0.15464596761797494,0.8632215179350143,2001,2.463569757149801e-12,9894,3.7924663409683035e-12,3.7924663409683035e-12,4.927067395751664e-12,0.07210866138333497,0.07210866138333497,0.3584275245666504,11995,Tier 0: Core Bottleneck Transducer
CCZ1B,661,496,0.10771676898002625,41.30891036987305,0.028522784855421337,0.2945489287376404,1.897870749443673e-12,11.193882942199707,5.829292297363281,338,38.42510223388672,0.2913169264793396,3,3,0.10285220041500952,0.10285220041500952,0.059193770534324744,0.039646943627874805,0.00401148625280996,-1.6299582141391655,-1.6299582141391655,0.9484448356457538,0.9998467469941675,14821,2.4654611415288152e-12,13226,3.795741498890948e-12,3.795741498890948e-12,4.930922283062309e-12,0.028522784855421337,0.028522784855421337,0.2945489287376404,11996,Tier 0: Core Bottleneck Transducer
ABCB11,670,1330,0.4131728708744049,41.68921661376953,0.07168771720853719,0.40824657678604126,1.8982038163510596e-12,8.011385917663574,7.074671268463135,705,26.07085418701172,0.30729278922080994,3,3,0.19952129671552082,0.19952129671552082,0.14377202546693432,0.041166047162747306,0.01458322408583921,1.0450017063440578,1.0450017063440578,0.1480110904438519,0.8632215179350143,1857,2.4654937376163558e-12,2327,3.796463143856954e-12,3.796463143856954e-12,4.931059576238638e-12,0.07168771720853719,0.07168771720853719,0.40824657678604126,11997,Tier 0: Core Bottleneck Transducer
KCNU1,485,1254,0.6492213606834412,42.79459762573242,0.08178648627478298,0.42646560072898865,1.8982038163510596e-12,16.13582420349121,10.672744750976562,444,41.48759841918945,0.3889312446117401,2,2,0.13882620791145753,0.13882620791145753,0.13621503862376927,,0.0026111692876882543,0.9554864075329651,0.9554864075329651,0.16966588793987558,0.8632215179350143,2321,2.4654937376163558e-12,1336,3.796463143856954e-12,3.796463143856954e-12,4.931059576238638e-12,0.08178648627478298,0.08178648627478298,0.42646560072898865,11998,Tier 0: Core Bottleneck Transducer
ARHGAP29,672,1316,0.4264586567878723,42.93019104003906,0.06721627936682012,0.3658585548400879,1.90014670664415e-12,9.387422561645508,8.065564155578613,507,34.53367614746094,0.2718338668346405,3,3,0.1883833288095568,0.1883833288095568,0.147382456002546,0.03787941457812383,0.0031214582288869733,0.7727364905461221,0.7727364905461221,0.2198391731012102,0.8632215179350143,3504,2.467216683162719e-12,9351,3.8002379021406796e-12,3.8002379021406796e-12,4.934361288717413e-12,0.06721627936682012,0.06721627936682012,0.3658585548400879,11999,Tier 0: Core Bottleneck Transducer
HEATR4,670,1153,0.5117549896240234,41.81336212158203,0.06582701425324208,0.40824630856513977,1.90014670664415e-12,7.31246280670166,6.1644721031188965,132,34.74836349487305,0.2104405015707016,3,3,0.16634890693077334,0.16634890693077334,0.1255177138501791,0.0391632037880115,0.0016679892925827503,0.6808685313788021,0.6808685313788021,0.24797734079657274,0.8632215179350143,4176,2.467216683162719e-12,2943,3.8002379021406796e-12,3.8002379021406796e-12,4.934361288717413e-12,0.06582701425324208,0.06582701425324208,0.40824630856513977,12000,Tier 0: Core Bottleneck Transducer
ITPR2,595,2707,0.29999813437461853,43.57305908203125,0.06335416089523375,0.40824660658836365,1.90014670664415e-12,8.634808540344238,7.805572509765625,2287,25.3333797454834,0.34084707498550415,3,3,0.18028573179113966,0.18028573179113966,0.14190260401398055,0.03749354775707817,0.0008895800200809297,0.3503314849496906,0.3503314849496906,0.3630449695145058,0.8632215179350143,6659,2.467216683162719e-12,2273,3.8002379021406796e-12,3.8002379021406796e-12,4.934361288717413e-12,0.06335416089523375,0.06335416089523375,0.40824660658836365,12001,Tier 0: Core Bottleneck Transducer
TJP1,625,1911,0.4207167327404022,41.8578987121582,0.07863337185552248,0.40824782848358154,1.90014670664415e-12,11.485467910766602,9.559924125671387,1696,28.499011993408203,0.40301284193992615,3,3,0.2084514452205585,0.2084514452205585,0.17219227350799335,0.027818917856746422,0.00844025385581874,1.3073041197126793,1.3073041197126793,0.0955547228130259,0.8632215179350143,901,2.467216683162719e-12,1929,3.8002379021406796e-12,3.8002379021406796e-12,4.934361288717413e-12,0.07863337185552248,0.07863337185552248,0.40824782848358154,12002,Tier 0: Core Bottleneck Transducer
DLC1,675,1574,0.3920151889324188,42.867645263671875,0.07137123163538552,0.3786444365978241,1.9020895969372404e-12,9.23862075805664,7.202589511871338,581,31.00074005126953,0.298012912273407,3,2,0.19824423322697915,0.1921509112505262,0.14684132900435895,0.0514029042226202,-0.006093321976452972,1.041138176189749,1.041138176189749,0.14890571188910323,0.8632215179350143,1874,2.469539128816263e-12,8351,3.80423470502933e-12,3.80423470502933e-12,4.939150329405174e-12,0.07137123163538552,0.07137123163538552,0.3786444365978241,12003,Tier 0: Core Bottleneck Transducer
FHDC1,646,1282,0.5334697961807251,41.650901794433594,0.07430016176540383,0.39215728640556335,1.9040324872303308e-12,10.37214183807373,9.30264663696289,211,41.24810028076172,0.25145745277404785,3,3,0.19417910092559465,0.19417910092559465,0.15465962647726772,0.03536724796869054,0.004152226479636404,1.1258569077768048,1.1258569077768048,0.13011304589865325,0.8632215179350143,1488,2.471660787501607e-12,6883,3.808009463313056e-12,3.808009463313056e-12,4.943249514926652e-12,0.07430016176540383,0.07430016176540383,0.39215728640556335,12004,Tier 0: Core Bottleneck Transducer
KIF13B,618,1924,0.39154812693595886,42.81920623779297,0.06823497496746954,0.4587255120277405,1.9040324872303308e-12,10.417980194091797,6.949530124664307,1725,32.77886962890625,0.3178260922431946,3,3,0.1743008446759158,0.1743008446759158,0.12952081434445803,0.040138123255322754,0.0046419070761350035,0.6840491928541597,0.6840491928541597,0.24697205147862766,0.8632215179350143,4158,2.471660787501607e-12,756,3.808009463313056e-12,3.808009463313056e-12,4.943249514926652e-12,0.06823497496746954,0.06823497496746954,0.4587255120277405,12005,Tier 0: Core Bottleneck Transducer
PHLDB2,705,1055,0.4669310450553894,44.69108581542969,0.06605591915306616,0.4082462191581726,1.905975377523421e-12,12.772937774658203,10.037144660949707,847,38.67256164550781,0.3302842378616333,3,3,0.1625667156807492,0.1625667156807492,0.1337325322707247,0.026000342681581346,0.002833840728443133,0.7896363135951868,0.7896363135951868,0.2148700972234912,0.8632215179350143,3398,2.4737817582301795e-12,3127,3.812006266201706e-12,3.812006266201706e-12,4.94763556486345e-12,0.06605591915306616,0.06605591915306616,0.4082462191581726,12006,Tier 0: Core Bottleneck Transducer
PPP1R9A,683,1381,0.3851895034313202,41.85940170288086,0.06133607420304919,0.40609341859817505,1.905975377523421e-12,9.761872291564941,9.553446769714355,338,32.84650802612305,0.2971966564655304,3,3,0.14407830982493752,0.14407830982493752,0.11563554294587582,0.028058588266060287,0.00038417861300142403,0.4310262003154851,0.4310262003154851,0.33322465998713513,0.8632215179350143,6023,2.4737817582301795e-12,4562,3.812006266201706e-12,3.812006266201706e-12,4.94763556486345e-12,0.06133607420304919,0.06133607420304919,0.40609341859817505,12007,Tier 0: Core Bottleneck Transducer
EML5,647,1994,0.27798542380332947,41.752140045166016,0.05865485346145483,0.4127047657966614,1.9079182678165116e-12,12.891386985778809,8.487126350402832,610,37.072120666503906,0.3477380573749542,3,3,0.16208283405572022,0.16208283405572022,0.11406655732857701,0.04204146883623226,0.005974807890910919,0.18987674327768309,0.18987674327768309,0.424702858550357,0.8632215179350143,7865,2.4761027304863557e-12,1690,3.815781024485432e-12,3.815781024485432e-12,4.9521334184190845e-12,0.05865485346145483,0.05865485346145483,0.4127047657966614,12008,Tier 0: Core Bottleneck Transducer
DNM2,644,936,0.13071542978286743,41.07183074951172,0.0560921929182637,0.30020299553871155,1.908195823572667e-12,5.104611396789551,4.913558006286621,897,23.30080795288086,0.21907444298267365,3,3,0.16967366176692544,0.16967366176692544,0.09953788198670248,0.037839380339902445,0.03229639944032054,0.03084139022800243,0.03084139022800243,0.4876980157394389,0.8752999998099621,8918,2.4762622249328884e-12,12989,3.816391647148976e-12,3.816391647148976e-12,4.9525244498705015e-12,0.0560921929182637,0.0560921929182637,0.30020299553871155,12009,Tier 0: Core Bottleneck Transducer
ARAP3,696,1615,0.3497815728187561,42.77039337158203,0.06813820607397009,0.3970161974430084,1.911804048402692e-12,9.346580505371094,8.639036178588867,479,35.057071685791016,0.26661041378974915,3,3,0.1952550454462498,0.1952550454462498,0.15968244796119394,0.03555048739332839,2.211009172748575e-05,0.8994765331304496,0.8994765331304496,0.18419944496876156,0.8632215179350143,2656,2.480341513570659e-12,6170,3.823608096809039e-12,3.823608096809039e-12,4.96068302714606e-12,0.06813820607397009,0.06813820607397009,0.3970161974430084,12010,Tier 0: Core Bottleneck Transducer
MYH14,538,2020,0.37810543179512024,41.40382766723633,0.07853673593488798,0.4038689434528351,1.911804048402692e-12,4.807188510894775,4.032927989959717,488,13.737813949584961,0.34992384910583496,3,3,0.22621038765872112,0.22621038765872112,0.16725609679680475,0.04627324396022957,0.012681046901686775,0.9887926143638925,0.9887926143638925,0.1613823092610044,0.8632215179350143,2145,2.480341513570659e-12,5121,3.823608096809039e-12,3.823608096809039e-12,4.96068302714606e-12,0.07853673593488798,0.07853673593488798,0.4038689434528351,12011,Tier 0: Core Bottleneck Transducer
NKAPD1,708,271,0.14787793159484863,42.890682220458984,0.04777698374656167,0.2856355607509613,1.911804048402692e-12,7.841944694519043,7.8128509521484375,204,32.708106994628906,0.23975537717342377,3,2,0.1518669285927335,0.1508570013160122,0.12161330905529266,0.03025361953744085,-0.0010099272767212957,-0.40238920355646496,-0.40238920355646496,0.6563011927978659,0.92793812639522,11323,2.480341513570659e-12,13561,3.823608096809039e-12,3.823608096809039e-12,4.96068302714606e-12,0.04777698374656167,0.04777698374656167,0.2856355607509613,12012,Tier 0: Core Bottleneck Transducer
OFD1,543,1159,0.604515790939331,42.532493591308594,0.09028748558268296,0.4082421064376831,1.9137469386957823e-12,9.988163948059082,9.325939178466797,604,42.532493591308594,0.23483607172966003,3,3,0.24997249088255163,0.24997249088255163,0.2065017133546018,0.041328671392450396,0.002142106135499461,1.6052526530262146,1.6052526530262146,0.054219107136616505,0.8632215179350143,392,2.4826610140543e-12,3857,3.8275493885464584e-12,3.8275493885464584e-12,4.965394041485767e-12,0.09028748558268296,0.09028748558268296,0.4082421064376831,12013,Tier 0: Core Bottleneck Transducer
HDAC6,663,1486,0.4558664858341217,41.57366943359375,0.06849669105650494,0.3993054926395416,1.9156898289888727e-12,9.802865982055664,8.86981201171875,652,24.590883255004883,0.39863821864128113,3,3,0.1527679928487473,0.1527679928487473,0.12253137858262966,0.02480213650440978,0.005434477761707849,0.8265527092257268,0.8265527092257268,0.20424531549206948,0.8632215179350143,3141,2.4845775497724455e-12,5889,3.831379657981415e-12,3.831379657981415e-12,4.9691550995496504e-12,0.06849669105650494,0.06849669105650494,0.3993054926395416,12014,Tier 0: Core Bottleneck Transducer
ITGAL,655,1221,0.5174248814582825,41.36133575439453,0.07027295326873316,0.4082464873790741,1.9156898289888727e-12,6.127501487731934,5.956851959228516,634,26.814441680908203,0.22851498425006866,3,3,0.16976676455534986,0.16976676455534986,0.13094462656099004,0.033809350797936955,0.005012787196422879,0.9115363245977084,0.9115363245977084,0.1810064276772554,0.8632215179350143,2584,2.4845775497724455e-12,2501,3.831379657981415e-12,3.831379657981415e-12,4.9691550995496504e-12,0.07027295326873316,0.07027295326873316,0.4082464873790741,12015,Tier 0: Core Bottleneck Transducer
PIKFYVE,699,2141,0.3333777189254761,43.657867431640625,0.0664098080758296,0.4082421660423279,1.9156898289888727e-12,10.036541938781738,8.360431671142578,680,24.584775924682617,0.4082421660423279,3,3,0.1933868884260211,0.1933868884260211,0.1443748379714472,0.04319842687036822,0.00581362358420568,0.7961935552544946,0.7961935552544946,0.2129597714476859,0.8632215179350143,3357,2.4845775497724455e-12,3844,3.831379657981415e-12,3.831379657981415e-12,4.9691550995496504e-12,0.0664098080758296,0.0664098080758296,0.4082421660423279,12016,Tier 0: Core Bottleneck Transducer
