gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_primates,delta_rodents,delta_bats,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
IGFL1,267,123,0.2993798553943634,39.44723892211914,0.07601790231631243,0.2708304524421692,0.00013782491763731264,6.450047492980957,3.9387762546539307,3,23.815813064575195,0.2708304524421692,2,2,0.1486448288744805,0.1486448288744805,0.10821294136959149,0.04043188750488899,,-0.2216081816802691,-0.2216081816802691,0.5876905436021727,0.895437352702362,10624,0.00014397773635900932,11694,0.0002756835260300239,0.0002756835260300239,0.00028808359170135367,0.07601790231631243,0.07601790231631243,0.2708304524421692,15216,Tier 0: Core Bottleneck Transducer
TUSC2,701,119,0.07420103996992111,29.42629051208496,0.026560287146399245,0.17676730453968048,0.00013795008004412196,2.6570065021514893,2.484687566757202,39,15.031097412109375,0.17676730453968048,3,2,0.13038678464258047,0.07610423562582744,0.08962618465834496,0.040760599984235514,-0.05428254901675303,-1.846269234452621,-1.846269234452621,0.967573438727935,0.9999259036003924,15168,0.00014409919017897477,15526,0.0002770747674343821,0.0002770747674343821,0.0002895187267900206,0.026560287146399245,0.026560287146399245,0.17676730453968048,15217,Tier 0: Core Bottleneck Transducer
CLDN22,562,223,0.24125781655311584,42.1936149597168,0.055744130919647084,0.20683498680591583,0.0001401228557669304,3.8469743728637695,2.9952688217163086,156,19.37430191040039,0.1985606700181961,3,3,0.179958164453831,0.179958164453831,0.11361645301718819,0.030873819634653278,0.03546789180198953,-0.1096061143208431,-0.1096061143208431,0.5436391193243589,0.8826148226720688,9970,0.00014632162271450982,14842,0.00028026267813319183,0.00028026267813319183,0.0002928309166996242,0.055744130919647084,0.055744130919647084,0.20683498680591583,15218,Tier 0: Core Bottleneck Transducer
PRPSAP2,683,284,0.04900125414133072,40.37750244140625,0.01890444061016681,0.17404209077358246,0.00013822731087960712,4.111754894256592,1.896959900856018,242,23.62506103515625,0.17404209077358246,3,2,0.15757173147973716,0.15757173147973716,0.09980160295899078,0.057770128520746374,0.0,-2.413027562656805,-2.413027562656805,0.992089688436046,0.9999259036003924,15632,0.00014437946494700885,15555,0.0002813703099186493,0.0002813703099186493,0.0002939692514686553,0.01890444061016681,0.01890444061016681,0.17404209077358246,15219,Tier 0: Core Bottleneck Transducer
EIF4E3,660,261,0.10247917473316193,36.47322463989258,0.037962314954722964,0.18911875784397125,0.00014153933420113228,2.9778921604156494,2.403825521469116,156,36.47322463989258,0.08164598047733307,3,3,0.13436816452072997,0.13436816452072997,0.09872022451961616,0.013835686183787412,0.021812253817326405,-1.0850281265763198,-1.0850281265763198,0.8610454009475619,0.9999259036003924,13915,0.00014779123282943865,15242,0.0002833486607074498,0.0002833486607074498,0.00029601708792488605,0.037962314954722964,0.037962314954722964,0.18911875784397125,15220,Tier 0: Core Bottleneck Transducer
B9D1,727,205,0.11510825157165527,30.680145263671875,0.040411839826988566,0.17944097518920898,0.00014206832645624165,1.8563141822814941,1.6298813819885254,5,15.695592880249023,0.11826977133750916,3,3,0.10741089168318493,0.10741089168318493,0.02482355008243596,0.02562676428881377,0.05696057731193519,-0.792795924975467,-0.792795924975467,0.7860516344509236,0.9693499441522966,13131,0.00014833402606911607,15494,0.0002842960542013273,0.0002842960542013273,0.00029698767858087174,0.040411839826988566,0.040411839826988566,0.17944097518920898,15221,Tier 0: Core Bottleneck Transducer
MRGPRE,298,360,0.41238918900489807,27.39969253540039,0.08403532883944691,0.28625473380088806,0.00014447587767609375,4.42606782913208,3.5136120319366455,290,25.42849349975586,0.17405937612056732,2,2,0.14217762476345955,0.14217762476345955,0.08894155982824914,0.05323606493521041,,0.31830789179757024,0.31830789179757024,0.37512569930437634,0.8588845340895713,7072,0.00015082830811739966,10699,0.00028889744232668546,0.00028889744232668546,0.0003017555494804888,0.08403532883944691,0.08403532883944691,0.28625473380088806,15222,Tier 0: Core Bottleneck Transducer
COMMD4,661,115,0.07592383027076721,33.130680084228516,0.014748192545102559,0.10397012531757355,0.0001394173632819334,2.5376133918762207,1.4663187265396118,51,24.40713882446289,0.10397012531757355,3,2,0.05496374550995631,0.04173163434253906,-0.013232111167417248,0.03694408416258404,0.018019661347372273,-2.7179427774217673,-2.7179427774217673,0.9967155401160762,0.9999259036003924,15799,0.00014559430953336433,15946,0.000291194739814149,0.000291194739814149,0.00030413547612296926,0.014748192545102559,0.014748192545102559,0.10397012531757355,15223,Tier 0: Core Bottleneck Transducer
HSPA1A,392,646,0.16580723226070404,39.41372299194336,0.04451170520515241,0.22240525484085083,0.00014597772698384133,3.0366201400756836,2.1609065532684326,212,25.08048439025879,0.12107501924037933,3,3,0.11280519423912803,0.11280519423912803,0.07875650380803324,0.01766335179720566,0.01638533863388914,-1.2351467739526913,-1.2351467739526913,0.8916120579045964,0.9999259036003924,14247,0.00015238636752509945,14329,0.00029233377399084937,0.00029233377399084937,0.0003053054370998919,0.04451170520515241,0.04451170520515241,0.22240525484085083,15224,Tier 0: Core Bottleneck Transducer
UQCC5,719,70,0.07729925960302353,25.445812225341797,0.030872855067431648,0.1536841243505478,0.0001473147558289382,3.163149833679199,2.0377602577209473,3,23.466276168823242,0.13479556143283844,3,2,0.16654776426946838,0.1582687845104705,0.06695717422120687,-0.008278979758997915,0.09959059004826153,-1.5104886010287344,-1.5104886010287344,0.9345406020793666,0.9999259036003924,14742,0.00015377218082498527,15744,0.0002952845845616281,0.0002952845845616281,0.000308367295099087,0.030872855067431648,0.030872855067431648,0.1536841243505478,15225,Tier 0: Core Bottleneck Transducer
OBP2B,170,148,0.5018408894538879,35.06119155883789,0.07824173237835313,0.2675245404243469,0.00014767763297555546,3.5775413513183594,2.8447062969207764,54,25.289817810058594,0.14146173000335693,2,2,0.15073351210102556,0.15073351210102556,0.08476992765478872,,0.06596358444623684,-0.7558824705017071,-0.7558824705017071,0.775140167593767,0.9637472922178955,13024,0.00015413109318550885,11910,0.00029551587192366835,0.00029551587192366835,0.0003085889284877772,0.07824173237835313,0.07824173237835313,0.2675245404243469,15226,Tier 0: Core Bottleneck Transducer
PIN4,679,131,0.08973433077335358,41.82691955566406,0.03175263323103473,0.18257418274879456,0.0001474930698558382,3.5200212001800537,2.6566951274871826,19,41.82691955566406,0.084156833589077,3,3,0.16127350746906866,0.16127350746906866,0.09143341446958628,0.03015865221989685,0.03968144077958555,-1.497050169822076,-1.497050169822076,0.9328098978789093,0.9999259036003924,14722,0.0001539483872744352,15418,0.00029562535423061087,0.00029562535423061087,0.0003086833480175575,0.03175263323103473,0.03175263323103473,0.18257418274879456,15227,Tier 0: Core Bottleneck Transducer
ENSG00000286190,605,159,0.17480774223804474,30.41118621826172,0.04169040907491155,0.19533959031105042,0.0001481759882617112,2.302537202835083,1.6987489461898804,114,25.27159881591797,0.09111165255308151,2,2,0.10055570856699544,0.10055570856699544,0.07858744271341196,0.021968265853583482,,-0.9290281209485124,-0.9290281209485124,0.8235627434756266,0.985148223764558,13537,0.00015464125921125864,15119,0.00029657493598611584,0.00029657493598611584,0.0003096549060818347,0.04169040907491155,0.04169040907491155,0.19533959031105042,15228,Tier 0: Core Bottleneck Transducer
KCNA2,716,499,0.051623113453388214,37.91255187988281,0.012415764671654565,0.05844602361321449,0.00013839792155877236,1.4218480587005615,1.0729352235794067,210,24.32754135131836,0.05844602361321449,3,3,0.08656940290849545,0.08656940290849545,0.03770887464771718,0.014274598314238223,0.03458592994654004,-2.8724400021954453,-2.8724400021954453,0.9979634229306384,0.9999259036003924,15861,0.00014454834518841595,16049,0.00029697691145563754,0.00029697691145563754,0.00031005461813031195,0.012415764671654565,0.012415764671654565,0.05844602361321449,15229,Tier 0: Core Bottleneck Transducer
LANCL3,649,437,0.107210673391819,41.29084014892578,0.034529311594838394,0.19344621896743774,0.00014878240714149389,3.108905076980591,2.6836490631103516,271,23.661766052246094,0.13138939440250397,3,3,0.13620132265217322,0.13620132265217322,0.0723978571150096,0.020038728737815918,0.0437647367993477,-1.3428806425653825,-1.3428806425653825,0.9103446873009401,0.9999259036003924,14461,0.0001552641308785339,15160,0.00029804620560403006,0.00029804620560403006,0.0003111509385175719,0.034529311594838394,0.034529311594838394,0.19344621896743774,15230,Tier 0: Core Bottleneck Transducer
INTS13,696,719,0.09952560067176819,41.627418518066406,0.0343378871463497,0.1858406960964203,0.0001491288817597172,6.777637958526611,4.572240352630615,671,37.93896484375,0.17864583432674408,3,2,0.13528318726091285,0.13038431504106124,0.11784074831001415,-0.004898872219851626,0.017442438950898705,-1.2877442099430485,-1.2877442099430485,0.9010824907204928,0.9999259036003924,14348,0.00015561567098434722,15306,0.0002986934206951064,0.0002986934206951064,0.0003118065085943694,0.0343378871463497,0.0343378871463497,0.1858406960964203,15231,Tier 0: Core Bottleneck Transducer
MEMO1,678,306,0.02612895704805851,41.31697082519531,0.006518633534557282,0.18257419764995575,0.0001142794914137935,1.586829662322998,1.5606250762939453,139,14.543533325195312,0.10910895466804504,3,2,0.04911915863141657,0.026284172624624524,0.03098516796233671,-0.022834986006792048,0.01813399066907986,-3.3002299375920456,-3.3002299375920456,0.9995169717907318,0.9999259036003924,16025,0.0001197287658167416,15383,0.00029939191171968194,0.00029939191171968194,0.0003125155177255727,0.006518633534557282,0.006518633534557282,0.18257419764995575,15232,Tier 0: Core Bottleneck Transducer
GUCA2A,706,122,0.1750408262014389,35.530086517333984,0.04824125379935398,0.17419715225696564,0.00015047411220891392,2.953106641769409,2.214001417160034,68,17.008310317993164,0.17362727224826813,3,3,0.16747036488518438,0.16747036488518438,0.06796015077649717,0.02702346006666842,0.07248675404201879,-0.2581755332504795,-0.2581755332504795,0.6018642801868598,0.8993716167251723,10836,0.00015699918163652982,15553,0.0003009953127526277,0.0003009953127526277,0.0003141689505867797,0.04824125379935398,0.04824125379935398,0.17419715225696564,15233,Tier 0: Core Bottleneck Transducer
FZD4,702,545,0.10658841580152512,41.7694091796875,0.030984114359654237,0.16764679551124573,0.0001509233442050163,2.8398897647857666,1.7521452903747559,99,26.028018951416016,0.10910894721746445,3,3,0.14405924187345848,0.14405924187345848,0.0503501270965336,0.0498825147813286,0.04382659999559627,-1.5232634818298305,-1.5232634818298305,0.9361536002348865,0.9999259036003924,14760,0.0001574577483868197,15606,0.00030255219133684674,0.00030255219133684674,0.0003157736148448314,0.030984114359654237,0.030984114359654237,0.16764679551124573,15234,Tier 0: Core Bottleneck Transducer
KCNK12,675,499,0.08895482867956161,32.45817184448242,0.0408347182568407,0.1763310730457306,0.00015159101717419042,3.7132644653320312,3.3394672870635986,350,25.287574768066406,0.14684146642684937,3,3,0.25168195369667357,0.25168195369667357,0.08482267408138575,0.09441336249190176,0.07244591712338606,-0.8553233547929623,-0.8553233547929623,0.8038139191665385,0.9761631013247156,13334,0.00015813395227093124,15533,0.00030338592520989804,0.00030338592520989804,0.0003166233750273188,0.0408347182568407,0.0408347182568407,0.1763310730457306,15235,Tier 0: Core Bottleneck Transducer
LDOC1,697,154,0.09660031646490097,41.306671142578125,0.028267271587149,0.13572958111763,0.00015120519711606982,1.5032103061676025,1.4357166290283203,65,24.76508140563965,0.06069878116250038,3,3,0.07202574047614915,0.07202574047614915,0.053302535194429825,0.00680980642822573,0.011913398853493604,-1.7264570140244233,-1.7264570140244233,0.9578673868495068,0.9999259036003924,15046,0.00015774164134135538,15823,0.00030349313097743913,0.00030349313097743913,0.0003167148462923034,0.028267271587149,0.028267271587149,0.13572958111763,15236,Tier 0: Core Bottleneck Transducer
TAGLN2,715,200,0.0620051771402359,41.148597717285156,0.019666952513006965,0.11870390176773071,0.00014953973283113848,1.982077717781067,1.584755539894104,145,41.148597717285156,0.04816877841949463,3,3,0.12737718638258133,0.12737718638258133,0.06191527588758445,0.008482419870289012,0.05697949062470786,-2.3394022706455315,-2.3394022706455315,0.9903426879337427,0.9999259036003924,15597,0.00015603433814901898,15889,0.00030378189874713524,0.00030378189874713524,0.0003169957653313804,0.019666952513006965,0.019666952513006965,0.11870390176773071,15237,Tier 0: Core Bottleneck Transducer
GLRX,702,131,0.1453205943107605,25.09136199951172,0.04190606594844847,0.1733560562133789,0.0001526692581508886,3.1419899463653564,2.3457210063934326,43,18.124488830566406,0.1733560562133789,3,3,0.14732755670457226,0.14732755670457226,0.06148180429232079,0.030206108430831703,0.05563964398141977,-0.7282333459394754,-0.7282333459394754,0.7667646217581052,0.9589295273500925,12948,0.000159227959373782,15560,0.00030550128025569334,0.00030550128025569334,0.0003187693943669336,0.04190606594844847,0.04190606594844847,0.1733560562133789,15238,Tier 0: Core Bottleneck Transducer
SESTD1,689,699,0.06600286066532135,41.9417610168457,0.027609457151614565,0.18516145646572113,0.00015224642054960047,6.593538761138916,3.865793228149414,682,38.095001220703125,0.17308147251605988,3,2,0.15087914028315946,0.1278123100043189,0.10851274908412628,0.04236639119903318,-0.02306683027884057,-1.7825675058274901,-1.7825675058274901,0.9626716333636526,0.9999259036003924,15109,0.00015880741355061068,15322,0.00030573400739442036,0.00030573400739442036,0.00031899167408104697,0.027609457151614565,0.027609457151614565,0.18516145646572113,15239,Tier 0: Core Bottleneck Transducer
LSM7,707,105,0.031498976051807404,25.478899002075195,0.012539077749640614,0.1666666716337204,0.00014262269562581557,1.1067765951156616,0.8828089833259583,4,12.443035125732422,0.08894747495651245,3,2,0.1327903138446222,0.11206773327166102,-0.020722580572961176,0.018572770574855815,0.11421754326976638,-2.865001210622949,-2.865001210622949,0.9979149617601746,0.9999259036003924,15854,0.00014890324373106588,15631,0.0003061892626302076,0.0003061892626302076,0.00031944608786617823,0.012539077749640614,0.012539077749640614,0.1666666716337204,15240,Tier 0: Core Bottleneck Transducer
SUFU,682,484,0.08709834516048431,41.758174896240234,0.02873794693664698,0.18488125503063202,0.00015260412371730683,2.1696767807006836,1.788839340209961,280,11.735514640808105,0.18488125503063202,3,3,0.17232532868291933,0.17232532868291933,0.0486861333677555,0.04149044981660616,0.08214874549855768,-1.7091191600263491,-1.7091191600263491,0.9562855604198548,0.9999259036003924,15026,0.0001591702786057552,15328,0.000306270616420079,0.000306270616420079,0.00031951037828181544,0.02873794693664698,0.02873794693664698,0.18488125503063202,15241,Tier 0: Core Bottleneck Transducer
PTCHD1,674,889,0.1135496273636818,41.54349136352539,0.029507433982838786,0.12836265563964844,0.00015521123552554147,3.058933973312378,2.440647840499878,601,26.868101119995117,0.11385002732276917,3,2,0.060808596187245545,0.052098630558451556,0.03978035019221642,0.021028245995029123,-0.008709965628793993,-1.6633652428225763,-1.6633652428225763,0.9518803269345909,0.9999259036003924,14954,0.0001618687149394663,15853,0.00031141922376531905,0.00031141922376531905,0.00032486062555123435,0.029507433982838786,0.029507433982838786,0.12836265563964844,15242,Tier 0: Core Bottleneck Transducer
CMIP,664,797,0.08953337371349335,41.846649169921875,0.032264598255161925,0.1889042854309082,0.00015590644112191055,1.0938159227371216,0.9655454754829407,3,5.790318012237549,0.1889042854309082,3,3,0.11218628052621601,0.11218628052621601,0.054043320918108616,0.020601575930230643,0.03754138367787676,-1.4805141243528164,-1.4805141243528164,0.9306319529096544,0.9999259036003924,14694,0.0001625727993487731,15251,0.0003125040135754098,0.0003125040135754098,0.0003259712375564681,0.032264598255161925,0.032264598255161925,0.1889042854309082,15243,Tier 0: Core Bottleneck Transducer
MXD1,709,213,0.1071229875087738,39.984779357910156,0.026059378267225996,0.14013831317424774,0.00015652618715737785,2.5779991149902344,1.913653016090393,193,25.251243591308594,0.10209394246339798,3,3,0.11041192817067196,0.11041192817067196,0.07122096409855079,0.014755265303380127,0.02443569876874104,-1.8750534128300707,-1.8750534128300707,0.9696073121204276,0.9999259036003924,15204,0.00016320853500575785,15803,0.00031466794966772405,0.00031466794966772405,0.0003282072856018973,0.026059378267225996,0.026059378267225996,0.14013831317424774,15244,Tier 0: Core Bottleneck Transducer
SRSF9,713,222,0.050505492836236954,41.33745574951172,0.021827107154096782,0.17868466675281525,0.00015576709784056116,2.293813467025757,1.8479400873184204,182,13.995023727416992,0.16390207409858704,3,3,0.08685438243801477,0.08685438243801477,0.06562378641582331,0.02042433356825926,0.0008062624539322064,-2.1819772861033613,-2.1819772861033613,0.9854443954357952,0.9999259036003924,15487,0.0001624379582259278,15502,0.000314901696888914,0.000314901696888914,0.0003284299354452006,0.021827107154096782,0.021827107154096782,0.17868466675281525,15245,Tier 0: Core Bottleneck Transducer
SCAI,671,609,0.07174652069807053,41.43463134765625,0.025340729653197447,0.18669664859771729,0.00015733161873036127,1.3608733415603638,0.9499605298042297,411,7.289222240447998,0.18669664859771729,3,3,0.1364963295673625,0.1364963295673625,0.10512609226394923,0.014491556291476694,0.016878681011936566,-1.9627231576826878,-1.9627231576826878,0.9751608246105478,0.9999259036003924,15307,0.00016403778907351363,15281,0.0003166648452253007,0.0003166648452253007,0.0003302475583649961,0.025340729653197447,0.025340729653197447,0.18669664859771729,15246,Tier 0: Core Bottleneck Transducer
HBQ1,592,143,0.1945773959159851,32.12380599975586,0.060882262769170734,0.19359946250915527,0.0001589664143663851,2.08394193649292,1.9158469438552856,75,12.46933650970459,0.16712532937526703,3,3,0.25037160067018593,0.25037160067018593,0.11589857165044094,0.05231714032489837,0.08215588869484666,0.3172141640202846,0.3172141640202846,0.37554055158481336,0.8588845340895713,7077,0.00016573159592034987,15155,0.0003178673105942442,0.0003178673105942442,0.0003314802524763393,0.060882262769170734,0.060882262769170734,0.19359946250915527,15247,Tier 0: Core Bottleneck Transducer
CLEC4C,211,197,0.4595516324043274,38.86258316040039,0.10050188738081689,0.275132417678833,0.00015911700091665763,4.852514743804932,4.070148468017578,37,25.942127227783203,0.18705153465270996,3,2,0.3210598282333962,0.2985253269229547,0.2403854372446578,-0.022534501310441497,0.08067439098873838,0.3739629000165619,0.3739629000165619,0.35421595917176857,0.8571257633003639,6679,0.00016587791127557056,11397,0.0003181555232054101,0.0003181555232054101,0.0003317594428015458,0.10050188738081689,0.10050188738081689,0.275132417678833,15248,Tier 0: Core Bottleneck Transducer
CPE,663,485,0.15270888805389404,40.468746185302734,0.03970891906143747,0.19140709936618805,0.00015987933997795194,3.6548593044281006,3.412318468093872,278,20.386539459228516,0.17927806079387665,3,3,0.13379825702177572,0.13379825702177572,0.06051897811501036,0.0327481284372158,0.04053115046954954,-0.9568007458844209,-0.9568007458844209,0.83066608214338,0.9881906941320631,13609,0.0001666511845679418,15203,0.000320031705377255,0.000320031705377255,0.0003336943596377264,0.03970891906143747,0.03970891906143747,0.19140709936618805,15249,Tier 0: Core Bottleneck Transducer
H1-5,575,251,0.13104742765426636,36.763206481933594,0.04612974903133957,0.20175321400165558,0.00015999612599571926,3.4706907272338867,2.3458757400512695,54,19.009754180908203,0.18257419764995575,3,3,0.206022166523546,0.206022166523546,0.08667288972446695,0.04644916651353968,0.07290011028553937,-0.6990859272145309,-0.6990859272145309,0.7577508336605354,0.9559082102517363,12831,0.00016676218255977612,14999,0.00032016113202604224,0.00032016113202604224,0.0003338078173264891,0.04612974903133957,0.04612974903133957,0.20175321400165558,15250,Tier 0: Core Bottleneck Transducer
RHBDL3,704,358,0.09268686175346375,41.47482681274414,0.036128238733404955,0.18259401619434357,0.00016029202579006356,1.8946824073791504,1.6504489183425903,149,11.611352920532227,0.16317498683929443,3,3,0.15658437913477413,0.15658437913477413,0.08943556665396593,0.00240737302073436,0.06474143946007385,-1.1457445007701619,-1.1457445007701619,0.8740495575024791,0.9999259036003924,14060,0.00016705984254479622,15372,0.00032097091238730835,0.00032097091238730835,0.000334630568135957,0.036128238733404955,0.036128238733404955,0.18259401619434357,15251,Tier 0: Core Bottleneck Transducer
TCAP,717,168,0.1272275298833847,35.343441009521484,0.038075539097975425,0.1666666716337204,0.00016190773404332908,5.890573501586914,3.324742555618286,158,35.343441009521484,0.1666666716337204,3,3,0.17399169545431387,0.17399169545431387,0.05691784877071525,0.04008199428561055,0.07699185239798807,-0.9824694211720758,-0.9824694211720758,0.8370656797533742,0.9917312333102276,13667,0.0001687329088276244,15631,0.0003241088182430185,0.0003241088182430185,0.00033788026098044156,0.038075539097975425,0.038075539097975425,0.1666666716337204,15252,Tier 0: Core Bottleneck Transducer
LGALS9,501,365,0.33270952105522156,41.97870635986328,0.03996575594279463,0.1912030279636383,0.00016334412232611975,3.976043939590454,3.181145668029785,276,39.97890853881836,0.09945353865623474,2,2,0.05112214468644814,0.05112214468644814,0.04419470262083636,0.006927442065611782,,-1.2457175205431117,-1.2457175205431117,0.8935659404639646,0.9999259036003924,14274,0.00017019698686229052,15208,0.0003271714138460835,0.0003271714138460835,0.00034102907656322046,0.03996575594279463,0.03996575594279463,0.1912030279636383,15253,Tier 0: Core Bottleneck Transducer
RPL7A,668,298,0.04076562449336052,28.99907875061035,0.008541087929095156,0.1666666716337204,0.0001384885614150297,4.221214294433594,1.742566704750061,67,25.32728385925293,0.1666666716337204,3,2,0.053216319445808846,0.037884183810217714,0.03862301354782294,0.014593305897985907,-0.015332135635591134,-3.155340847294672,-3.155340847294672,0.99919844648989,0.9999259036003924,15974,0.00014463368429497428,15631,0.0003348266598929839,0.0003348266598929839,0.00034894118314114355,0.008541087929095156,0.008541087929095156,0.1666666716337204,15254,Tier 0: Core Bottleneck Transducer
FAXC,707,410,0.07127862423658371,40.84295654296875,0.028356640321089543,0.17217397689819336,0.00016863175382558695,1.6435214281082153,1.562398076057434,23,9.54570198059082,0.17217397689819336,3,2,0.06615603429758264,0.05578728916138062,0.05676707496873319,-0.010368745136202022,0.00938895932884945,-1.7090828334747654,-1.7090828334747654,0.9562821965324166,0.9999259036003924,15025,0.00017563864344875084,15574,0.00033856111506447295,0.00033856111506447295,0.0003528103569238053,0.028356640321089543,0.028356640321089543,0.17217397689819336,15255,Tier 0: Core Bottleneck Transducer
CKLF,701,111,0.16880621016025543,38.67967224121094,0.04651451737035572,0.15821845829486847,0.00017036253430751215,3.332087516784668,2.507479429244995,56,38.2077522277832,0.08720972388982773,3,3,0.1852827172839078,0.1852827172839078,0.0876022475120699,0.027917496771166044,0.06976297300067186,-0.39490608967567287,-0.39490608967567287,0.6535439021979288,0.9201791656054789,11499,0.00017742992783904968,15720,0.00034082048651784547,0.00034082048651784547,0.0003551419651340715,0.04651451737035572,0.04651451737035572,0.15821845829486847,15256,Tier 0: Core Bottleneck Transducer
LGALS1,692,156,0.1453477442264557,25.476234436035156,0.038631748435670396,0.1782510131597519,0.0001710903324156229,2.267822027206421,1.90143883228302,77,22.099334716796875,0.102619469165802,3,3,0.12711404214546423,0.12711404214546423,0.06581043378378905,0.021283642956280432,0.040019965405394764,-0.9834092066874618,-0.9834092066874618,0.8372969595670816,0.9917639369934124,13670,0.00017817645847361126,15508,0.0003425088035877155,0.0003425088035877155,0.00035687826114766597,0.038631748435670396,0.038631748435670396,0.1782510131597519,15257,Tier 0: Core Bottleneck Transducer
MAPK14,693,384,0.03693900257349014,40.823158264160156,0.016859904201179807,0.1666666716337204,0.00016613142770489553,3.162012815475464,1.8604601621627808,370,23.576431274414062,0.13411752879619598,3,2,0.15667690027207254,0.08463992102756245,0.107206127773848,0.04947077249822454,-0.0720369792445101,-2.5552759108398884,-2.5552759108398884,0.9946948172040372,0.9999259036003924,15724,0.00017306782094862156,15631,0.00034300287436572763,0.00034300287436572763,0.00035737006463802776,0.016859904201179807,0.016859904201179807,0.1666666716337204,15258,Tier 0: Core Bottleneck Transducer
CAPZA3,716,299,0.16474129259586334,41.775794982910156,0.051099742850688655,0.18313635885715485,0.0001728411134416825,5.417035102844238,3.787264585494995,106,33.35824966430664,0.16238966584205627,3,3,0.18009195633055136,0.18009195633055136,0.07853954524950747,0.034361638277285875,0.06719077280375803,-0.02563414938559649,-0.02563414938559649,0.5102254261288077,0.8765739362232182,9418,0.00017997660278832003,15363,0.0003456881569678938,0.0003456881569678938,0.00036012148261587134,0.051099742850688655,0.051099742850688655,0.18313635885715485,15259,Tier 0: Core Bottleneck Transducer
CMTM3,703,203,0.13137821853160858,40.471473693847656,0.034270970370856295,0.17831218242645264,0.0001729180885742393,4.702249050140381,2.704500198364258,197,36.872920989990234,0.12752580642700195,3,3,0.13442924790081667,0.13442924790081667,0.055337338996259686,0.019613828642035296,0.05947808026252169,-1.2825787596296312,-1.2825787596296312,0.9001801522144024,0.9999259036003924,14339,0.00018004517800171405,15506,0.0003464163708066792,0.0003464163708066792,0.0003608568859744327,0.034270970370856295,0.034270970370856295,0.17831218242645264,15260,Tier 0: Core Bottleneck Transducer
DEXI,699,101,0.05845915153622627,31.983610153198242,0.027631999748279425,0.17479011416435242,0.00017307415268977839,2.103219509124756,1.3520692586898804,2,12.032829284667969,0.17479011416435242,3,3,0.16179273419565984,0.16179273419565984,0.08497759982167287,0.034718938188915485,0.04209619618507149,-1.7704168106485605,-1.7704168106485605,0.9616711343196763,0.9999259036003924,15094,0.00018019608786122172,15548,0.0003477106952325948,0.0003477106952325948,0.00036218186593988213,0.027631999748279425,0.027631999748279425,0.17479011416435242,15261,Tier 0: Core Bottleneck Transducer
CPLX4,702,173,0.10650353133678436,41.943870544433594,0.033785701308885516,0.16754436492919922,0.00017395062228295298,5.327978610992432,3.73675537109375,11,34.52925109863281,0.15430334210395813,3,2,0.09403911141795449,0.06440492436967031,0.080751769436731,0.01328734198122348,-0.029634187048284178,-1.3193305093342178,-1.3193305093342178,0.9064706788251768,0.9999259036003924,14415,0.00018109697998121751,15608,0.0003485305921019366,0.0003485305921019366,0.00036301253475954585,0.033785701308885516,0.033785701308885516,0.16754436492919922,15262,Tier 0: Core Bottleneck Transducer
CCL5,720,94,0.1332055926322937,40.739540100097656,0.04062051298585886,0.1688074767589569,0.00017433277087177863,6.203811168670654,3.9053943157196045,27,37.222869873046875,0.1666666567325592,3,3,0.16251918080390404,0.16251918080390404,0.07266886742282037,0.016513893295161713,0.07333642008592195,-0.7897082910330661,-0.7897082910330661,0.7851509259010669,0.969050986517986,13120,0.00018148316031672848,15597,0.0003489041866270859,0.0003489041866270859,0.00036337827978212,0.04062051298585886,0.04062051298585886,0.1688074767589569,15263,Tier 0: Core Bottleneck Transducer
NIP7,613,180,0.06248810887336731,44.029720306396484,0.03230589216506919,0.18257418274879456,0.00017454932129505415,4.002195358276367,3.32324481010437,51,24.237279891967773,0.16512559354305267,3,3,0.19186384182471658,0.19186384182471658,0.10587337302009345,0.08208185465813093,0.003908614146492219,-1.5472923870378612,-1.5472923870378612,0.9391036216657385,0.9999259036003924,14805,0.00018169691178521546,15418,0.0003500897384160484,0.0003500897384160484,0.0003645895642273504,0.03230589216506919,0.03230589216506919,0.18257418274879456,15264,Tier 0: Core Bottleneck Transducer
MITF,702,531,0.13493648171424866,41.6080322265625,0.03691898206001192,0.18578150868415833,0.00017486029049889086,3.0096967220306396,2.2011525630950928,111,41.32313537597656,0.07283321022987366,3,3,0.05903547803451496,0.05903547803451496,0.03353973702420005,0.019949796166589033,0.005545944843725878,-1.091252898744326,-1.091252898744326,0.862419191462412,0.9999259036003924,13934,0.00018200891457533842,15309,0.000350137424040331,0.000350137424040331,0.00036461577540096977,0.03691898206001192,0.03691898206001192,0.18578150868415833,15265,Tier 0: Core Bottleneck Transducer
