gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,delta_clade_6,delta_clade_7,delta_clade_8,tier,z_track_b,p_track_b,q_track_b,p_combined
TEX28,385,436,41.97252655029297,0.00115609,-0.12546317209300423,0.5499215604862111,0.6548997868160297,13554,0,4,0.0012494676969158,9832,13554,0.0031169089488685,7.598059164592996e-05,0.000316501740599,-0.0003231066511943,0.0011238084407523,-0.0044940495863556,-0.0005377560155466,-0.0005075897206552,Background,-0.12546317209300423,0.5499215604862111,0.6548997868160297,0.5499215604862111
OLFM2,707,473,32.716529846191406,0.00069787144,-0.1254652179707078,0.549922370274633,0.6548997868160297,13555,0,4,0.0011901969927668,13971,13555,-0.0087620625272393,4.42229320469778e-05,-1.3045955711277202e-05,8.18837434053421e-05,0.0005630124360322,0.0040044398047029,-1.835821967688389e-05,-1.8402831756247904e-06,Background,-0.1254652179707078,0.549922370274633,0.6548997868160297,0.549922370274633
GNPAT,701,697,41.98836898803711,0.00070320495,-0.12550053397528255,0.5499363488348012,0.6548997868160297,13556,0,6,0.0012181300952413,12205,13556,0.0010423833737149,2.039223909378052e-05,9.36463475227356e-05,9.03010368347168e-06,-0.0036636306904256,0.003582471050322,-5.059130126028322e-05,2.6527795853326097e-05,Background,-0.12550053397528255,0.5499363488348012,0.6548997868160297,0.5499363488348012
BCL10,721,244,42.05036926269531,0.0006850673,-0.12550837885257352,0.5499394539366825,0.6548997868160297,13557,0,4,0.0012005911809162,13338,13557,0.0002937372773885,-3.021955126314424e-05,5.173497265786864e-05,-8.708611130714417e-05,0.0003768894821405,0.0036872457712888,-0.0038585402071475,-6.04279302933719e-05,Background,-0.12550837885257352,0.5499394539366825,0.6548997868160297,0.5499394539366825
TMEM37,702,206,37.336971282958984,0.0007022137,-0.12551413362999214,0.5499417317485943,0.6548997868160297,13558,0,5,0.0012242373207909,11777,13558,0.0005014799535274,-2.645327913342044e-05,4.863832873525098e-05,-2.9247254133224487e-05,0.0004291422665119,0.0036152224056422,1.3429678347165463e-06,-0.0042646573856472,Background,-0.12551413362999214,0.5499417317485943,0.6548997868160297,0.5499417317485943
RALGPS2,715,590,41.6255989074707,0.000690102,-0.12557138229663534,0.5499643913876485,0.6548997868160297,13559,0,7,0.0012472518126328,10009,13559,0.0002122670412063,0.0003820204292424,3.4562322980491444e-05,1.142546534538269e-05,-0.0036339133512228,0.0035398611798882,6.523355841636658e-05,0.0003310361062176,Background,-0.12557138229663534,0.5499643913876485,0.6548997868160297,0.5499643913876485
ARHGEF18,579,1507,41.54327774047851,0.00083260174,-0.12562025162731316,0.5499837342663755,0.6548997868160297,13560,0,5,0.0012397686435823,10589,13560,-0.0072546717710793,-3.2825395464897156e-05,4.311372686061077e-05,0.001660403329879,0.0026339164469391,0.000183375988854,1.963240947588929e-06,-7.284989260369912e-05,Background,-0.12562025162731316,0.5499837342663755,0.6548997868160297,0.5499837342663755
ALG1L2,636,238,40.92573928833008,0.0007668905,-0.12568439065371964,0.5500091208347163,0.6548997868160297,13561,0,5,0.0011643948722963,15114,13561,-0.0079900994896888,-2.1442770957946777e-05,9.735021740198135e-05,-6.121769547462463e-05,0.000237476080656,0.0040311906486749,7.187947630882263e-06,4.219263792037964e-05,Background,-0.12568439065371964,0.5500091208347163,0.6548997868160297,0.5500091208347163
BMPR1A,694,534,41.04780578613281,0.0007084809,-0.12574905115126736,0.5500347135969628,0.6548997868160297,13562,0,4,0.0012096667200605,12752,13562,0.0013854643329977,-2.2910455754754366e-06,1.1133969564980362e-05,-9.7544863820076e-05,-0.0032568781170994,0.0031992804724723,3.406032919883728e-05,-6.407419164133898e-07,Background,-0.12574905115126736,0.5500347135969628,0.6548997868160297,0.5500347135969628
ACACA,646,2430,41.987281799316406,0.0007558401,-0.12578039282877693,0.5500471186246088,0.6548997868160297,13563,0,5,0.0012886675493194,7243,13563,0.0016835983842611,2.889149618567899e-05,0.0006542368791997,-1.2950971722602844e-05,-0.0018254097085446,0.0004997748765163,0.0006888075731694,-2.458132075844333e-05,Background,-0.12578039282877693,0.5500471186246088,0.6548997868160297,0.5500471186246088
CRCP,666,151,37.120967864990234,0.00073541584,-0.125780839654213,0.5500472954776443,0.6548997868160297,13564,0,4,0.0012495686073975,9824,13564,0.0013864948414266,0.0001408904790878,-3.5222547012381256e-06,-0.0003172662109136,-0.0032053561881184,0.0033387690782546,0.0001412965357303,-4.782154428539798e-05,Background,-0.125780839654213,0.5500472954776443,0.6548997868160297,0.5500472954776443
CCDC196,592,342,43.21307373046875,0.0008156977,-0.1258527462292288,0.5500757558945422,0.6548997868160297,13565,0,7,0.001261842280319,8912,13565,0.0004210546612739,5.0399452447891235e-05,3.4448690712451935e-05,0.000125078484416,0.0003715697675943,0.0056740324944257,-1.524016261100769e-05,5.289353430271149e-05,Background,-0.1258527462292288,0.5500757558945422,0.6548997868160297,0.5500757558945422
TMEM273,462,148,39.53228759765625,0.0010017157,-0.12586931188328954,0.5500823124965815,0.6548997868160297,13566,0,4,0.0011315495874719,15940,13566,0.0,1.4854627230746499e-16,-0.0028322304133325,-0.0003927014768123,9.323842823505402e-05,0.0054417494684457,-0.0028322397265583,1.4854627230746499e-16,Background,-0.12586931188328954,0.5500823124965815,0.6548997868160297,0.5500823124965815
AKAP8,696,871,41.53825759887695,0.0007058058,-0.12590957716334725,0.5500982492336441,0.6548997868160297,13567,0,7,0.0011811931042588,14414,13567,0.0005999393761157,1.746043562889099e-05,3.958679735660553e-05,2.333708107471466e-05,0.0014836136251688,0.0002081952989101,4.505738615989685e-06,-1.1779367923736572e-05,Background,-0.12590957716334725,0.5500982492336441,0.6548997868160297,0.5500982492336441
MAS1,704,366,41.57640075683594,0.0006982899,-0.1259307739323697,0.5501066387450789,0.6548997868160297,13568,0,6,0.0012354804049256,10925,13568,0.000303030014038,-7.514655590057373e-05,0.0001020980998873,9.99346375465393e-05,0.0004159659147262,0.0037513766437768,2.6093795895576477e-05,-0.0042959284037351,Background,-0.1259307739323697,0.5501066387450789,0.6548997868160297,0.5501066387450789
KLHL13,678,658,41.9661865234375,0.00072270184,-0.12596022200103774,0.5501182940176688,0.6548997868160297,13569,0,5,0.0012063303378162,12986,13569,0.0006781994597986,2.5952234864234924e-05,0.0001431303098797,1.9740313291549683e-05,-0.0034512681886553,0.0038621821440756,-8.88407084858045e-05,-7.934860150271561e-06,Background,-0.12596022200103774,0.5501182940176688,0.6548997868160297,0.5501182940176688
USP3,695,476,41.69904708862305,0.0007064711,-0.12596356209216233,0.5501196159920428,0.6548997868160297,13570,0,4,0.0012210222807283,12008,13570,0.0004466110840439,-3.307125371065922e-05,-2.810720616253093e-06,7.661059498786926e-05,0.0003897715359926,0.0037118131294846,-0.0042466758750379,-6.454251706600189e-05,Background,-0.12596356209216233,0.5501196159920428,0.6548997868160297,0.5501196159920428
PYGL,680,889,41.4464111328125,0.00072074524,-0.12596373341306888,0.5501196837991145,0.6548997868160297,13571,0,4,0.0011589144638052,15311,13571,-0.0069259963929653,-4.0376558899879456e-05,5.7124532759189606e-05,-0.0001182444393634,0.000304777175188,0.0040186084806919,8.69855284690857e-06,-8.338876068592072e-05,Background,-0.12596373341306888,0.5501196837991145,0.6548997868160297,0.5501196837991145
CCNT1,675,741,41.556884765625,0.0007249175,-0.12610203143718726,0.5501744202723473,0.6548997868160297,13572,0,4,0.0011673457054678,14990,13572,-0.0079122195020318,-7.696438842685893e-06,2.1851632482139394e-05,-0.0001031663268804,0.0004165936261415,0.0040813414379954,2.8995797038078308e-05,-4.616378646460362e-05,Background,-0.12610203143718726,0.5501744202723473,0.6548997868160297,0.5501744202723473
FAM110A,714,313,41.874488830566406,0.0006876945,-0.12623251618985207,0.5502260634840289,0.6548997868160297,13573,0,7,0.0012907966347054,7151,13573,-0.0091079669073224,0.0006339139654301,0.0001049675047397,6.488524377346039e-05,8.605793118476868e-05,0.0036051957868039,2.5225810531992465e-05,0.0005915425135754,Background,-0.12623251618985207,0.5502260634840289,0.6548997868160297,0.5502260634840289
HEPH,650,1183,41.65317916870117,0.00074871926,-0.12637262166854366,0.5502815134363914,0.6548997868160297,13574,0,5,0.0012146383809435,12417,13574,0.0011165458709001,1.254678500117734e-05,6.61173980915919e-05,-1.5527009963989258e-05,-0.0038036564365029,0.0037953061982989,2.0693994883913547e-05,-2.070888149319217e-05,Background,-0.12637262166854366,0.5502815134363914,0.6548997868160297,0.5502815134363914
TNKS2,670,1176,42.75014114379883,0.0007282599,-0.1264171702391286,0.5502991443479426,0.6548997868160297,13575,0,4,0.0012251151429213,11694,13575,0.0004337604914326,-1.4871351595502348e-05,3.37418241542764e-05,-0.0002157520502805,0.0005205813795328,0.0038185995072126,-0.0040639447979629,-1.2617550964932889e-05,Background,-0.1264171702391286,0.5502991443479426,0.6548997868160297,0.5502991443479426
S100A8,691,101,27.304677963256836,0.00070710655,-0.12658870772097416,0.5503670325160407,0.6548997868160297,13576,0,4,0.0011785805210849,14543,13576,0.000314611941576,-0.000115504481073,-4.421545963850804e-05,-3.669038414955139e-05,-0.00379155180417,0.004443097859621,6.005169325362658e-06,0.0001773070544004,Background,-0.12658870772097416,0.5503670325160407,0.6548997868160297,0.5503670325160407
ACP7,631,475,41.52067565917969,0.0007670546,-0.1267274059830797,0.5504219230621508,0.6548997868160297,13577,0,6,0.0013509220794163,4713,13577,-0.0117012904956936,0.0008816998451948,1.166296351584606e-05,-5.856342613697052e-05,0.0003875028342008,0.0040609850548207,5.7719647884368896e-05,0.0008579213172197,Background,-0.1267274059830797,0.5504219230621508,0.6548997868160297,0.5504219230621508
CARD19,703,183,39.02106475830078,0.0006951888,-0.12673485741572474,0.5504248719774046,0.6548997868160297,13578,0,5,0.0012649601827606,8657,13578,0.0008751873392611,2.1005060261813924e-05,-7.767123975099821e-07,0.0002420227974653,0.0002775061875581,0.0034704857971519,-0.0049568368121981,-5.0069753342540935e-05,Background,-0.12673485741572474,0.5504248719774046,0.6548997868160297,0.5504248719774046
ARHGAP4,640,818,40.3432731628418,0.0007567583,-0.12685925518964677,0.550474102165034,0.6548997868160297,13579,0,6,0.001285632086189,7404,13579,0.000455955043435,1.4016404747962952e-05,0.0004306156188249,2.8073787689208984e-05,-0.0043875873088836,0.0039319591596722,0.0004811380058526,-5.123205482959747e-05,Background,-0.12685925518964677,0.550474102165034,0.6548997868160297,0.550474102165034
FABP1,691,155,40.0579948425293,0.0007057209,-0.12686583772097415,0.5504767071679264,0.6548997868160297,13580,0,4,0.0011603696831448,15252,13580,0.0004322007298469,-8.934922516345978e-05,2.9293831175891683e-05,-0.0001227259635925,-0.0025967995170503,0.0034442972391843,4.1910590198313e-07,-0.0001926086843013,Background,-0.12686583772097415,0.5504767071679264,0.6548997868160297,0.5504767071679264
RHOF,712,222,30.52974319458008,0.0006862791,-0.1268759986393893,0.5504807282948199,0.6548997868160297,13581,0,3,0.0011916793980583,13874,13581,0.0006934311240911,-5.185604095458984e-05,9.6077099442482e-05,-5.551055073738098e-05,-0.0031796563416719,0.0037539061158895,-4.07341867685318e-05,-8.249282836914062e-05,Background,-0.1268759986393893,0.5504807282948199,0.6548997868160297,0.5504807282948199
DPF3,685,404,41.96453475952149,0.0007111737,-0.12691596146726036,0.5504965433111713,0.6548997868160297,13582,0,3,0.0012275727872374,11512,13582,0.0017120492411777,7.116235792636871e-05,-9.765755385160446e-05,-0.0001171343028545,-0.0040381015278398,0.0036590720992535,-0.0001270845532417,-1.682899528532289e-05,Background,-0.12691596146726036,0.5504965433111713,0.6548997868160297,0.5504965433111713
EPB41L5,683,767,41.16218566894531,0.00071267015,-0.12700023554099243,0.5505298939376502,0.6548997868160297,13583,0,7,0.0011912281861755,13910,13583,0.0004619202227331,2.5108467980317073e-06,4.6018521970836446e-05,4.503875970840454e-06,-0.0035025544930249,0.0039778919890522,0.000127263367176,5.31227442479576e-06,Background,-0.12700023554099243,0.5505298939376502,0.6548997868160297,0.5505298939376502
PDE12,699,656,41.82677459716797,0.00069711177,-0.12708965869441013,0.5505652818708722,0.6548997868160297,13584,0,4,0.0011937502812021,13759,13584,0.0008498057723045,-0.0003813058137893,4.0226626879302785e-05,-0.000330189242959,-0.0024249472189694,0.0038237830158323,7.722526788711548e-06,-0.0004512481391429,Background,-0.12708965869441013,0.5505652818708722,0.6548997868160297,0.5505652818708722
SSTR5,687,414,35.406246185302734,0.00070753583,-0.12726164756722197,0.5506333428750982,0.6548997868160297,13585,0,6,0.0011933371549486,13781,13585,-0.0081705227494239,6.785057485103607e-05,5.660672832163982e-05,0.0001156218349933,0.0003756787627935,0.0040396237745881,7.00365148986748e-07,-5.4193649702938274e-05,Background,-0.12726164756722197,0.5506333428750982,0.6548997868160297,0.5506333428750982
OR13C2,140,321,41.24225616455078,0.0020572443,-0.12727526461912533,0.550638731475366,0.6548997868160297,13586,0,2,0.0012419841204813,10429,13586,-0.0199206210672855,0.002375453710556,-8.165754953556078e-17,0.0,0.0,0.0058941878378391,0.0,0.0,Background,-0.12727526461912533,0.550638731475366,0.6548997868160297,0.550638731475366
SAFB,513,990,41.27220916748047,0.00091323734,-0.12728164799463054,0.5506412575298617,0.6548997868160297,13587,0,3,0.0012511364805299,9718,13587,-0.004839189350605,-3.230012225685641e-05,0.0008345321402885,-0.000191681087017,0.0022867557127028,-0.0011516551021486,0.0008354113087989,-0.0001016464011627,Background,-0.12728164799463054,0.5506412575298617,0.6548997868160297,0.5506412575298617
ALAS2,648,588,41.131717681884766,0.00074570323,-0.12739083435515824,0.5506844648686018,0.6548997868160297,13588,0,4,0.0011722970632655,14805,13588,0.0027808900922536,-0.0001153498888015,5.109794437885285e-05,-0.0001883115619421,0.0005683526396751,-0.0024626888334751,3.0159950256347656e-05,-9.737163782119752e-05,Background,-0.12739083435515824,0.5506844648686018,0.6548997868160297,0.5506844648686018
ARL6IP5,725,191,40.80234146118164,0.0006720748,-0.12740097407420856,0.5506884773381504,0.6548997868160297,13589,0,4,0.0011904947588495,13953,13589,-0.0081525258719921,-0.0001814104616641,2.8516169550130144e-05,3.7822872400283813e-05,0.0007533486932516,0.0036788450088351,-5.252656478660356e-07,-0.0001067668199539,Background,-0.12740097407420856,0.5506884773381504,0.6548997868160297,0.5506884773381504
GK,676,573,41.52389907836914,0.0007166049,-0.12756913836257758,0.5507550222212868,0.6548997868160297,13590,0,4,0.0011823870106716,14348,13590,0.0007518045604228,8.922070264816284e-06,-2.4087727069854736e-05,-3.3799558877944946e-05,-0.0031797420233488,0.0037822034209966,5.15766441822052e-06,-2.93143093585968e-05,Background,-0.12756913836257758,0.5507550222212868,0.6548997868160297,0.5507550222212868
GBX1,635,405,40.95869827270508,0.00075851067,-0.12757450678005813,0.5507571465531818,0.6548997868160297,13591,0,5,0.001358943669163,4432,13591,0.0022319925483316,0.0007610840839333,0.000800534908194,-0.0001834910362958,0.0001414939761161,-0.0012560128234326,-0.0037660035304725,0.000729352061171,Background,-0.12757450678005813,0.5507571465531818,0.6548997868160297,0.5507571465531818
MATN2,656,964,41.71773147583008,0.00073635275,-0.12761231132352047,0.5507721061155781,0.6548997868160297,13592,0,5,0.0011519068117953,15531,13592,0.0002414546906948,2.8058886528015137e-05,5.080364644527435e-05,-0.0001512747257947,-0.0020900219678878,0.0032413220033049,2.1070241928100583e-05,-2.769753336906433e-05,Background,-0.12761231132352047,0.5507721061155781,0.6548997868160297,0.5507721061155781
RPL26L1,484,145,40.89999771118164,0.0009562895,-0.12761500401705106,0.5507731716333472,0.6548997868160297,13593,0,6,0.0011713730277458,14849,13593,7.966719567775726e-05,2.070702612400055e-05,9.268242865800858e-05,-0.0033469311892986,0.0,0.017155697569251,4.785880446434021e-05,9.182840585708618e-07,Background,-0.12761500401705106,0.5507731716333472,0.6548997868160297,0.5507731716333472
CHCHD6,658,254,41.525848388671875,0.0007340467,-0.1276660715606271,0.5507933793501942,0.6548997868160297,13594,0,4,0.001474324737309,1651,13594,-0.011486261151731,0.0011345110833644,-4.543363320408389e-05,-6.233714520931244e-05,0.0024527355562895,0.0035932869650423,-0.0080723343417048,0.0012203119695186,Background,-0.1276660715606271,0.5507933793501942,0.6548997868160297,0.5507933793501942
RORC,695,552,42.32185363769531,0.000697573,-0.12774318209216232,0.5508238921755204,0.6548997868160297,13595,0,3,0.0011542059456135,15467,13595,0.0002428330481052,-0.0004272926598787,-3.740376632777043e-05,-0.0002567674964666,0.0001103281974792,0.0034262642730027,-5.070677798357792e-05,-0.0004902239888906,Background,-0.12774318209216232,0.5508238921755204,0.6548997868160297,0.5508238921755204
CHRNA1,693,472,41.45201873779297,0.00069943885,-0.12774531579803852,0.5508247364838651,0.6548997868160297,13596,0,5,0.0012063580327897,12984,13596,0.0009850029600784,5.465004960569786e-06,6.642286462010816e-05,-0.0001253057271242,-0.003314587753266,0.0036115937400609,2.183765172958374e-05,-3.938376539736055e-05,Background,-0.12774531579803852,0.5508247364838651,0.6548997868160297,0.5508247364838651
ARPC5,717,152,29.31499671936035,0.000677261,-0.12778144257565485,0.5508390318305664,0.6548997868160297,13597,0,4,0.0012143874710113,12437,13597,0.0003485325723886,-8.724257349967957e-05,7.700175046920776e-05,-0.0001496709883213,0.0004048459231853,0.003858826123178,-0.0042557185515761,-2.05300711968448e-05,Background,-0.12778144257565485,0.5508390318305664,0.6548997868160297,0.5508390318305664
CCDC28B,716,239,40.927345275878906,0.0006778381,-0.1278449048629291,0.5508641436641165,0.6548997868160297,13598,0,6,0.0011952334847948,13679,13598,0.0005855280905961,4.667788743972778e-06,3.100000321865082e-05,0.00026236474514,0.0017696265131235,-0.0021295787300914,5.927868187427521e-05,-2.162158489227295e-05,Background,-0.1278449048629291,0.5508641436641165,0.6548997868160297,0.5508641436641165
CHP2,687,272,33.96595001220703,0.0007044417,-0.12788047356722196,0.550878218002852,0.6548997868160297,13599,0,3,0.0012684372643762,8414,13599,0.0011283652856945,-7.625110447406769e-05,-7.511116564273834e-05,-5.8766454458236694e-05,0.000594925135374,0.0037587210536003,-0.0054438146762549,-6.948225200176239e-05,Background,-0.12788047356722196,0.550878218002852,0.6548997868160297,0.550878218002852
TSPEAR,537,670,41.185523986816406,0.00087574695,-0.1279326423780103,0.5508988607957181,0.6548997868160297,13600,0,5,0.0014293066848186,2497,13600,-0.0088185295462608,0.002078520366922,0.0009965526405721,7.009878754615784e-05,-0.002495537046343,-0.0027131442911922,0.0010033736471086,0.0019605646375566,Background,-0.1279326423780103,0.5508988607957181,0.6548997868160297,0.5508988607957181
LYPD6,715,221,40.85371017456055,0.0006782927,-0.12793324229663533,0.550899098178053,0.6548997868160297,13601,0,6,0.0012318869107437,11187,13601,-0.0102230552583932,5.44451313544414e-06,7.50367598811863e-06,0.0004211440682411,0.0005093999207019,0.0044675851240754,4.3954711145488545e-05,-9.46205109357834e-05,Background,-0.12793324229663533,0.550899098178053,0.6548997868160297,0.550899098178053
ANKRD66,697,208,41.34292984008789,0.0006946208,-0.12795993491476684,0.5509096601854508,0.6548997868160297,13602,0,7,0.0012486063468386,9899,13602,0.0003767535090446,4.49996477982495e-05,-0.0044522234238684,0.0001780707389116,0.0002285614609718,0.0035571074113249,4.9676746129989624e-05,0.0001249331980943,Background,-0.12795993491476684,0.5509096601854508,0.6548997868160297,0.5509096601854508
CNNM4,665,790,38.93646240234375,0.00072529376,-0.12800508973758448,0.5509275274241708,0.6548997868160297,13603,0,5,0.0011970386419264,13562,13603,0.0002729836851358,-2.9468905268004164e-05,2.659861138454289e-06,1.4320015907287598e-05,0.0004193391650915,0.0037659727968275,-0.0037749183829873,-9.928084182320164e-05,Background,-0.12800508973758448,0.5509275274241708,0.6548997868160297,0.5509275274241708
NCL,663,758,41.4406623840332,0.00072720007,-0.12802485139314215,0.5509353468491716,0.6548997868160297,13604,0,4,0.0012049936236904,13078,13604,0.0009588580578565,-9.007379412651062e-05,4.548208016785793e-05,-3.292784094810486e-05,-0.0034366177860647,0.0038609483744949,3.485382694634609e-05,-0.0001083686875062,Background,-0.12802485139314215,0.5509353468491716,0.6548997868160297,0.5509353468491716
PITPNM2,650,1445,42.27240753173828,0.000740393,-0.12803787366854366,0.5509404995800172,0.6548997868160297,13605,0,7,0.0013145566895563,6061,13605,-0.0089804325252771,0.0006166272214613,2.4584131097071804e-05,6.411410868167877e-05,0.0003989487886428,0.0030461677815765,2.2158035790198483e-05,0.0006364383152686,Background,-0.12803787366854366,0.5509404995800172,0.6548997868160297,0.5509404995800172
PAFAH1B1,698,410,41.820281982421875,0.0006929693,-0.1281039939036394,0.5509666622925973,0.6548997868160297,13606,0,6,0.0012070181267058,12936,13606,0.0014884753618389,7.430098776239902e-06,4.3677173380274326e-05,-3.9441511034965515e-05,0.0005656946450471,0.0005574747920036,5.51343327970244e-06,-2.5575973268132657e-05,Background,-0.1281039939036394,0.5509666622925973,0.6548997868160297,0.5509666622925973
TRIM4,516,477,41.18360137939453,0.0009044207,-0.12816304015316504,0.550990025755663,0.6548997868160297,13607,0,1,0.0010631095502685,16673,13607,0.0009044185280799,0.0,-1.5729475945895242e-16,0.0,0.0,0.0,0.0,0.0,Background,-0.12816304015316504,0.550990025755663,0.6548997868160297,0.550990025755663
ABHD16B,627,486,35.817718505859375,0.0007639392,-0.12822040388190295,0.5510127233083592,0.6548997868160297,13608,0,6,0.0013378102425427,5165,13608,-0.0110868467018008,0.0008841118542477,6.400237180059776e-05,-8.838251233100891e-05,0.0002714600414037,0.0037873128894716,3.467686474323273e-05,0.0008266455261036,Background,-0.12822040388190295,0.5510127233083592,0.6548997868160297,0.5510127233083592
CCAR1,670,1183,41.43842697143555,0.00071906886,-0.12825537823912858,0.551026561802379,0.6548997868160297,13609,0,5,0.0012136067412979,12483,13609,0.0010937767801806,3.624521195888519e-05,5.003251862945035e-05,-4.981271922588349e-05,-0.0037049981765449,0.0037045634817332,1.5866018657106906e-05,-2.1150328393559903e-05,Background,-0.12825537823912858,0.551026561802379,0.6548997868160297,0.551026561802379
RPL10A,691,217,33.18699645996094,0.000698596,-0.12829081772097414,0.5510405842714667,0.6548997868160297,13610,0,4,0.0012012866472553,13284,13610,-0.0087215472012758,-2.538040280342102e-05,2.297480750712566e-05,0.0002860724925994,0.0003993269056081,0.0042688520625233,-1.0605890565784648e-05,-5.763768058386631e-05,Background,-0.12829081772097414,0.5510405842714667,0.6548997868160297,0.5510405842714667
TCEAL7,314,102,41.80348205566406,0.001328418,-0.12852020781269538,0.551131346343404,0.6548997868160297,13611,0,4,0.0014506485582442,2044,13611,-0.0072883521206676,-0.004437246825546,0.0011320610065013,-0.0001622885465621,0.0023145861923694,0.0047227442264556,-0.0044121942482888,0.0007565219420939,Background,-0.12852020781269538,0.551131346343404,0.6548997868160297,0.551131346343404
TSPAN10,654,248,41.452850341796875,0.000733821,-0.12852797869600127,0.5511344209780658,0.6548997868160297,13612,0,4,0.0011568550363086,15380,13612,-0.0067282770760357,-3.72324138879776e-05,8.316989988088608e-05,-0.0003302976256236,0.0002043265849351,0.0049121961928904,7.4524496085359715e-06,-5.231610703049227e-05,Background,-0.12852797869600127,0.5511344209780658,0.6548997868160297,0.5511344209780658
RAB3IL1,685,375,34.32906723022461,0.0007028726,-0.12857618146726035,0.5511534928611848,0.6548997868160297,13613,0,5,0.0012250302279475,11700,13613,-0.0085994601249694,-2.4368982849409804e-05,0.0002039391547441,0.000115243718028,0.0004136059433221,0.0042571639642119,0.0001042988151311,-6.897561252117157e-05,Background,-0.12857618146726035,0.5511534928611848,0.6548997868160297,0.5511534928611848
FOXD2,626,610,41.97861099243164,0.0007618222,-0.1288625851116598,0.5512668087373771,0.6548997868160297,13614,0,6,0.001312682449587,6130,13614,-0.0099235344678163,0.0008189871441572,4.709978384198621e-05,-0.0001736972481012,0.0002395696938037,0.0040365485474467,7.65175536798779e-06,0.0006893917452543,Background,-0.1288625851116598,0.5512668087373771,0.6548997868160297,0.5512668087373771
CIC,668,2565,41.28092956542969,0.0007178532,-0.12889504651610492,0.5512796518594432,0.6548997868160297,13615,0,6,0.001291787329395,7095,13615,-0.0093711158260703,0.000559989362955,3.0384398996829987e-05,-5.0051137804985046e-05,0.0003391429781913,0.0039252694696187,1.3414770364761353e-05,0.000550664961338,Background,-0.12889504651610492,0.5512796518594432,0.6548997868160297,0.5512796518594432
DNMT1,621,1708,43.88432312011719,0.0007670821,-0.12891242645487078,0.5512865280855931,0.6548997868160297,13616,0,5,0.0011893953897889,14009,13616,0.0014189190696924,7.871538400650024e-06,7.887092215241864e-05,-0.0001124441623687,0.0014385189861059,-0.0016357996501028,1.6747047993703745e-05,-5.4325904784491286e-05,Background,-0.12891242645487078,0.5512865280855931,0.6548997868160297,0.5512865280855931
MAPK3,655,335,25.55269241333008,0.00073063874,-0.12895953766769686,0.551305167162016,0.6548997868160297,13617,0,5,0.0012589383084216,9124,13617,-0.0087538156658411,-0.000159814953804,8.551592327421531e-05,4.854053258895874e-05,0.0006278362125158,0.0040215873159468,0.0005010943859815,-0.0001780875027179,Background,-0.12895953766769686,0.551305167162016,0.6548997868160297,0.551305167162016
NOL9,636,778,41.55635452270508,0.00075048936,-0.1289646186537196,0.5513071773961498,0.6548997868160297,13618,0,5,0.0012370106103868,10811,13618,0.0018004681915044,-4.379265010356903e-05,6.504077464342117e-05,8.18297266960144e-05,-0.0034967474639415,0.0029562283307313,5.971640348434448e-06,-6.608851253986359e-05,Background,-0.1289646186537196,0.5513071773961498,0.6548997868160297,0.5513071773961498
CPA2,505,440,42.677040100097656,0.0009165206,-0.12901512628687095,0.5513271600931571,0.6548997868160297,13619,0,7,0.0012599537812953,9041,13619,0.0026436627376824,4.230626655044034e-05,1.753588003339246e-05,1.3303011655807497e-05,-0.0059733865782618,0.004231609404087,2.8010465030092743e-05,1.828559470595792e-05,Background,-0.12901512628687095,0.5513271600931571,0.6548997868160297,0.5513271600931571
EPHX3,702,362,38.73348236083984,0.0006845756,-0.12904175362999215,0.5513376948073997,0.6548997868160297,13620,0,6,0.0012861013651545,7373,13620,-0.0085219275206327,0.0006926086498424,3.18586899084039e-05,-0.0003210939466953,0.0001870244741439,0.0036078437697142,1.2304641131777316e-05,0.0006310240132734,Background,-0.12904175362999215,0.5513376948073997,0.6548997868160297,0.5513376948073997
PROC,684,488,40.3592643737793,0.00070131617,-0.12907903921675845,0.5513524462371745,0.6548997868160297,13621,0,4,0.0011671512320616,15000,13621,-0.0066881580278277,-5.103088915348053e-05,8.114427328109741e-05,-0.0001857653260231,0.000322638079524,0.0038720890879631,3.3020973205566406e-05,-3.726966679096222e-05,Background,-0.12907903921675845,0.5513524462371745,0.6548997868160297,0.5513524462371745
NECAB3,684,391,41.08262634277344,0.00070130854,-0.12908056521675842,0.5513530499724891,0.6548997868160297,13622,0,5,0.0012593581188183,9084,13622,0.0014688111841678,0.0001570209860801,5.698762834072113e-05,-0.0003148168325424,9.332410991191864e-05,0.0034969300031661,-0.0045406837016344,-0.0001052729785442,Background,-0.12908056521675842,0.5513530499724891,0.6548997868160297,0.5513530499724891
NPHS2,697,404,41.439205169677734,0.00068888743,-0.12910660891476683,0.5513633536895468,0.6548997868160297,13623,0,4,0.0012167699722654,12284,13623,0.0006781872361898,-0.0001010745763778,4.4040385546395555e-05,0.0002170335501432,-0.0037608896382153,0.0040146489627659,-5.874779617442982e-06,-0.0001034550368785,Background,-0.12910660891476683,0.5513633536895468,0.6548997868160297,0.5513633536895468
