gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,tier,z_track_b,p_track_b,q_track_b,p_combined
SLC17A7,677,560,27.296770095825195,0.015492274,-0.30966057608694514,0.6215904571172549,0.8708073741997225,12055,0,3,0.0014053064,14803,12055,0.00085181417,-0.00067054154,1.0200776e-05,0.034676,-0.00022570044,Background,-0.30966057608694514,0.6215904571172549,0.8708073741997225,0.6215904571172549
KCNJ15,718,409,39.34528350830078,0.01621921,-0.30974198290128174,0.6216214129986191,0.8708073741997225,12056,0,4,0.0015624514,13162,12056,0.00073640875,0.00030154362,-0.00050198473,0.03552429,0.00020699948,Background,-0.30974198290128174,0.6216214129986191,0.8708073741997225,0.6216214129986191
NOL3,721,274,39.24195098876953,0.016268259,-0.30983574314404816,0.6216570654466045,0.8708073741997225,12057,0,4,0.0015766156,13009,12057,0.00063996675,6.8731487e-07,0.0008707554,0.035068296,-0.00020278059,Background,-0.30983574314404816,0.6216570654466045,0.8708073741997225,0.6216570654466045
LRRC66,656,969,41.64128112792969,0.015088459,-0.3098878291079506,0.6216768707511675,0.8708073741997225,12058,0,2,0.0016053776,12551,12058,-6.043492e-05,0.013725887,-0.00017597154,0.020448,-0.00019866042,Background,-0.3098878291079506,0.6216768707511675,0.8708073741997225,0.6216768707511675
PI4K2A,698,487,43.36146926879883,0.015868729,-0.3099025262615713,0.6216824591778757,0.8708073741997225,12059,0,4,0.0017124473,10817,12059,0.009807909,-0.00033145025,0.00018449314,0.02576515,5.745329e-05,Background,-0.3099025262615713,0.6216824591778757,0.8708073741997225,0.6216824591778757
ANO2,629,1038,41.25279235839844,0.014544116,-0.30997660845806074,0.6217106277090493,0.8708073741997225,12060,0,3,0.0018193175,9767,12060,0.0005932469,0.012955236,-0.00022972375,0.019417863,-0.0002149865,Background,-0.30997660845806074,0.6217106277090493,0.8708073741997225,0.6217106277090493
OR5AC2,137,345,40.8580207824707,-0.01527969,-0.31022981736965866,0.621806901329331,0.8708073741997225,12061,0,2,0.001006882,16653,12061,9.313226e-10,-0.034201775,0.0,0.0,3.5382807e-05,Background,-0.31022981736965866,0.621806901329331,0.8708073741997225,0.621806901329331
BLCAP,724,89,34.2781867980957,0.01630909,-0.31034073563498377,0.6218490716457683,0.8708073741997225,12062,0,2,0.0016119097,12409,12062,0.01495509,-0.0018126545,-0.00025826972,0.024487605,-0.0009035431,Background,-0.31034073563498377,0.6218490716457683,0.8708073741997225,0.6218490716457683
MXD4,643,214,29.04204559326172,0.014822433,-0.31034265791959537,0.6218498024715787,0.8708073741997225,12063,0,4,0.0019441148,7820,12063,0.0010121637,0.014156537,-0.00021479838,0.018144788,4.528649e-05,Background,-0.31034265791959537,0.6218498024715787,0.8708073741997225,0.6218498024715787
NYX,658,490,41.1241455078125,0.015116405,-0.31043943197640794,0.6218865940553179,0.8708073741997225,12064,0,4,0.002262348,4653,12064,0.00079170614,0.013652215,0.000877616,0.018559245,-7.9477206e-05,Background,-0.31043943197640794,0.6218865940553179,0.8708073741997225,0.6218865940553179
STOML3,610,302,41.67134475708008,0.014131032,-0.31046368773424515,0.6218958154418288,0.8708073741997225,12065,0,4,0.0018639298,9207,12065,0.0007212446,0.011775084,2.714619e-05,0.019128479,-5.400367e-05,Background,-0.31046368773424515,0.6218958154418288,0.8708073741997225,0.6218958154418288
MAST4,612,3131,41.80328750610352,0.014171668,-0.31059730353199433,0.6219466113281055,0.8708073741997225,12066,0,3,0.0016251963,12102,12066,0.006404419,0.00010700898,-2.416782e-05,0.02520407,-2.508983e-06,Background,-0.31059730353199433,0.6219466113281055,0.8708073741997225,0.6219466113281055
ANAPC13,726,75,13.671140670776367,0.016331494,-0.31091975656814724,0.6220691876083645,0.8708073741997225,12067,0,4,0.0017168041,10775,12067,0.0014735758,0.0010597557,-9.0401154e-05,0.03406947,5.9287995e-06,Background,-0.31091975656814724,0.6220691876083645,0.8708073741997225,0.6220691876083645
DEFB130A,592,104,40.63445663452149,0.013717967,-0.3111099874152125,0.6221414956001386,0.8708073741997225,12068,0,1,0.0012467859,15822,12068,-0.064361185,-0.00022595981,-0.00029008277,0.09597396,-0.00042242557,Background,-0.3111099874152125,0.6221414956001386,0.8708073741997225,0.6221414956001386
TCHHL1,504,965,38.07984924316406,0.011459275,-0.31129557394556734,0.6222120341328894,0.8708073741997225,12069,0,2,0.0015470583,13304,12069,0.004292667,-5.584309e-09,-0.0006988179,0.022255972,-0.00022609532,Background,-0.31129557394556734,0.6222120341328894,0.8708073741997225,0.6222120341328894
MST1R,683,1467,41.473846435546875,0.015567893,-0.3114537983860189,0.6222721695458825,0.8708073741997225,12070,0,3,0.0014707241,13978,12070,0.0012583027,7.708231e-05,-0.00023888238,0.034160126,-0.00044576637,Background,-0.3114537983860189,0.6222721695458825,0.8708073741997225,0.6222721695458825
NQO1,668,278,41.32827377319336,0.015285611,-0.3115820966352131,0.6223209289154732,0.8708073741997225,12071,0,4,0.002387236,2843,12071,0.001394839,0.014083036,0.0007902263,0.01822345,-0.00031189062,Background,-0.3115820966352131,0.6223209289154732,0.8708073741997225,0.6223209289154732
MAPK8,712,429,41.84068298339844,0.016080946,-0.3115843138540079,0.6223217715457775,0.8708073741997225,12072,0,3,0.001859625,9275,12072,0.00072401774,0.022072285,-0.0011267024,0.014306447,-1.7959625e-05,Background,-0.3115843138540079,0.6223217715457775,0.8708073741997225,0.6223217715457775
FAM219A,726,187,38.716434478759766,0.016312514,-0.31190780652559064,0.622444705237705,0.8708073741997225,12073,0,2,0.001445859,14257,12073,0.001313915,-0.0017597582,-9.086914e-05,0.037485518,-0.00047291256,Background,-0.31190780652559064,0.622444705237705,0.8708073741997225,0.622444705237705
TRIP6,675,533,41.19407272338867,0.015410005,-0.3119553766141837,0.6224627817779878,0.8708073741997225,12074,0,2,0.0013796305,15083,12074,0.0006788098,-8.881837e-05,-0.00012801867,0.0340892,-9.336509e-05,Background,-0.3119553766141837,0.6224627817779878,0.8708073741997225,0.6224627817779878
SLC7A4,599,650,37.76931381225586,0.01385474,-0.3121379444150082,0.6225321546932797,0.8708073741997225,12075,0,4,0.0017711532,10247,12075,0.00038589025,0.01197871,2.662465e-05,0.018862259,-0.00027333386,Background,-0.3121379444150082,0.6225321546932797,0.8708073741997225,0.6225321546932797
RSU1,678,278,41.82061004638672,0.015458728,-0.3123182396149609,0.6226006601760254,0.8708073741997225,12076,1,5,0.0015002147,13690,12076,0.00039240648,0.0006234767,2.2542663e-05,0.033520065,8.277595e-06,Background,-0.3123182396149609,0.6226006601760254,0.8708073741997225,0.6226006601760254
SEPTIN10,612,465,45.255958557128906,0.014135746,-0.31237415567397575,0.6226219054190599,0.8708073741997225,12077,0,4,0.0020691452,5936,12077,0.0010732729,0.012533588,-0.00078985933,0.01855556,0.0002359394,Background,-0.31237415567397575,0.6226219054190599,0.8708073741997225,0.6226219054190599
FLRT3,725,653,41.59825897216797,0.016281629,-0.31264291189706356,0.6227240138612324,0.8708073741997225,12078,0,4,0.0015675909,13102,12078,0.0013249186,0.00035428163,-0.00029947748,0.035020374,6.7204237e-06,Background,-0.31264291189706356,0.6227240138612324,0.8708073741997225,0.6227240138612324
EEF1AKMT3,726,229,41.65226364135742,0.01629436,-0.3128528570486374,0.6228037722687191,0.8708073741997225,12079,0,4,0.0016423807,11668,12079,0.0017350205,0.000106932595,0.00033835322,0.034525227,-0.0002702456,Background,-0.3128528570486374,0.6228037722687191,0.8708073741997225,0.6228037722687191
DSG4,647,1073,41.667083740234375,0.014851777,-0.31288621964580626,0.6228164462759317,0.8708073741997225,12080,0,3,0.0017245214,10699,12080,0.0002772347,0.013663156,-0.0003808327,0.019740056,-9.003095e-05,Background,-0.31288621964580626,0.6228164462759317,0.8708073741997225,0.6228164462759317
PTGR2,698,354,42.49185562133789,0.01580756,-0.3130500712091688,0.6228786893862924,0.8708073741997225,12081,0,4,0.0017915998,10046,12081,0.009943049,-0.00055074925,0.0001851786,0.025546798,0.00022250041,Background,-0.3130500712091688,0.6228786893862924,0.8708073741997225,0.6228786893862924
NKIRAS2,722,192,31.845056533813477,0.016221223,-0.31315772108920537,0.6229195811452757,0.8708073741997225,12082,0,3,0.0018615421,9244,12082,0.0019981926,0.0021012574,-0.00017827749,0.03237658,-2.6006252e-05,Background,-0.31315772108920537,0.6229195811452757,0.8708073741997225,0.6229195811452757
TEX22,547,201,34.29561996459961,0.012589334,-0.31319627248004933,0.6229342248968297,0.8708073741997225,12083,0,3,0.0016966647,10966,12083,0.0051913783,0.023137543,0.00034406036,-3.7252903e-09,-0.00052237324,Background,-0.31319627248004933,0.6229342248968297,0.8708073741997225,0.6229342248968297
SNRNP40,690,363,35.91161346435547,0.015660338,-0.31324733287921547,0.6229536199248815,0.8708073741997225,12084,0,3,0.0016119696,12408,12084,0.009010272,3.6322526e-05,-6.438419e-05,0.026065271,-2.9910356e-05,Background,-0.31324733287921547,0.6229536199248815,0.8708073741997225,0.6229536199248815
A1BG,581,529,39.82512283325195,0.013417555,-0.31339216105235834,0.6230086304680602,0.8708073741997225,12085,0,3,0.001352407,15308,12085,-0.00025775377,0.00030643493,0.0,0.029841844,0.00011204183,Background,-0.31339216105235834,0.6230086304680602,0.8708073741997225,0.6230086304680602
CACFD1,704,148,40.78221130371094,0.015906626,-0.3134038479058885,0.6230130694137559,0.8708073741997225,12086,0,3,0.0016098318,12455,12086,0.0022159186,-0.00066536386,-0.00010526087,0.033817932,0.00030507334,Background,-0.3134038479058885,0.6230130694137559,0.8708073741997225,0.6230130694137559
EBPL,669,211,40.90870666503906,0.015265798,-0.3135513545077757,0.6230690945412912,0.8708073741997225,12087,0,4,0.002432491,2403,12087,0.0018806942,0.0166189,0.0006792657,0.016821485,-0.0018649884,Background,-0.3135513545077757,0.6230690945412912,0.8708073741997225,0.6230690945412912
PKNOX2,695,481,41.75764465332031,0.01574359,-0.3135893892198692,0.6230835402514635,0.8708073741997225,12088,0,3,0.001458068,14113,12088,0.0012892813,-0.01754399,-5.8965757e-05,0.05149002,2.7405098e-05,Background,-0.3135893892198692,0.6230835402514635,0.8708073741997225,0.6230835402514635
COX5B,718,130,41.486122131347656,0.016142005,-0.31374799028104927,0.6231437756046685,0.8708073741997225,12089,0,4,0.002409735,2591,12089,0.012435328,0.0010239184,-0.00032835547,0.021801747,0.0011619795,Background,-0.31374799028104927,0.6231437756046685,0.8708073741997225,0.6231437756046685
TRIM63,721,362,41.76573944091797,0.016192557,-0.3137685899734941,0.6231515989752339,0.8708073741997225,12090,0,3,0.0015483208,13293,12090,0.0021376163,-0.0002947487,0.0001332867,0.034457557,-0.00022605434,Background,-0.3137685899734941,0.6231515989752339,0.8708073741997225,0.6231515989752339
GSDMB,203,458,40.734981536865234,-0.0054114773,-0.3140492396846505,0.6232581793478122,0.8708073741997225,12091,0,1,0.0010000002,16822,12091,9.313226e-10,-2.7892706e-09,0.0,-0.01122561,-0.00087481365,Background,-0.3140492396846505,0.6232581793478122,0.8708073741997225,0.6232581793478122
KRT85,267,541,41.719757080078125,0.00046075898,-0.3147987151309071,0.6235427563240644,0.8708073741997225,12092,0,2,0.001623072,12153,12092,0.019132769,-0.009943882,0.03135401,-0.006927142,-0.032585472,Background,-0.3147987151309071,0.6235427563240644,0.8708073741997225,0.6235427563240644
DUOXA1,683,386,43.71534729003906,0.015502279,-0.31480835158343057,0.623546414863037,0.8708073741997225,12093,0,3,0.0015665224,13116,12093,0.0016390407,-0.0015516747,-8.742418e-05,0.034389675,0.0002745334,Background,-0.31480835158343057,0.623546414863037,0.8708073741997225,0.623546414863037
PYDC1,250,91,24.99565315246582,-0.0008857747,-0.31495807802048537,0.6236032580074735,0.8708073741997225,12094,0,2,0.0012420836,16063,12094,1.8626451e-09,-2.7964158e-09,0.03822184,-0.040202484,0.0,Background,-0.31495807802048537,0.6236032580074735,0.8708073741997225,0.6236032580074735
TRMT2A,715,648,34.957984924316406,0.016067086,-0.3149736345026413,0.6236091638205447,0.8708073741997225,12095,1,5,0.0018603544,9270,12095,0.0009927305,0.00029020384,0.0005656951,0.033733074,0.00034538843,Background,-0.3149736345026413,0.6236091638205447,0.8708073741997225,0.6236091638205447
EPYC,720,361,41.09247970581055,0.016150266,-0.31508468363232756,0.6236513213158826,0.8708073741997225,12096,0,2,0.0013776406,15102,12096,0.0006576338,-0.0011067316,-0.00051722163,0.037278906,-0.00019949116,Background,-0.31508468363232756,0.6236513213158826,0.8708073741997225,0.6236513213158826
PCDHB15,410,827,41.85470199584961,0.008199859,-0.3151479487590118,0.6236753379475469,0.8708073741997225,12097,0,2,0.0016366817,11810,12097,-0.027423728,0.03931781,0.0,-0.025716435,0.0321578,Background,-0.3151479487590118,0.6236753379475469,0.8708073741997225,0.6236753379475469
ARHGEF7,645,807,42.01087951660156,0.014762917,-0.31534637381621894,0.6237506607237774,0.8708073741997225,12098,0,2,0.0016147045,12348,12098,0.015063202,0.028164918,-0.00024009403,-0.009847395,-0.00012973882,Background,-0.31534637381621894,0.6237506607237774,0.8708073741997225,0.6237506607237774
GNRH2,424,123,40.76686477661133,0.008734642,-0.3153473952333296,0.6237510484447368,0.8708073741997225,12099,0,2,0.0015340524,13407,12099,0.003923958,-2.7932112e-09,-0.0006465409,0.016777022,-0.0005231742,Background,-0.3153473952333296,0.6237510484447368,0.8708073741997225,0.6237510484447368
DHX30,677,1238,42.09774398803711,0.015380524,-0.3153588581991518,0.6237553996772663,0.8708073741997225,12100,0,2,0.0013700048,15159,12100,0.0006103483,-3.7057348e-06,-8.944236e-05,0.033918038,-4.3338165e-05,Background,-0.3153588581991518,0.6237553996772663,0.8708073741997225,0.6237553996772663
TNFAIP6,707,279,41.38496780395508,0.015918022,-0.315525102800211,0.6238185027742182,0.8708073741997225,12101,0,4,0.0015871738,12878,12101,0.001379051,-0.00034424846,0.00020589074,0.03420664,0.00014645793,Background,-0.315525102800211,0.6238185027742182,0.8708073741997225,0.6238185027742182
COBL,570,1545,41.958553314208984,0.013111977,-0.31554406426875103,0.6238256999549086,0.8708073741997225,12102,0,4,0.004105967,417,12102,0.010861071,0.011475986,0.035620976,-0.066145115,0.037506357,Background,-0.31554406426875103,0.6238256999549086,0.8708073741997225,0.6238256999549086
TUT7,686,1318,41.829593658447266,0.015539807,-0.3156993411386235,0.6238846365800815,0.8708073741997225,12103,0,2,0.0015958927,12742,12103,0.009384154,-0.0003553275,-0.0004793862,0.026216697,-1.806952e-05,Background,-0.3156993411386235,0.6238846365800815,0.8708073741997225,0.6238846365800815
CFAP46,529,2881,41.2088623046875,0.01205387,-0.3161625889115036,0.6240604489469425,0.8708073741997225,12104,0,3,0.0016354019,11853,12104,0.020044748,-0.01017248,0.067050695,-0.049974576,4.8838556e-06,Background,-0.3161625889115036,0.6240604489469425,0.8708073741997225,0.6240604489469425
CPNE4,713,562,40.912445068359375,0.01600569,-0.3163726362784339,0.6241401579009475,0.8708073741997225,12105,1,5,0.001546894,13307,12105,0.0011144112,0.00028396866,3.0424912e-05,0.0343424,1.86041e-05,Background,-0.3163726362784339,0.6241401579009475,0.8708073741997225,0.6241401579009475
CCDC158,680,1140,41.5640869140625,0.015416059,-0.3163872931235925,0.6241457196953941,0.8708073741997225,12106,0,4,0.0014605238,14086,12106,0.00064419396,6.4861975e-05,0.00018029753,0.033607237,-2.5229529e-05,Background,-0.3163872931235925,0.6241457196953941,0.8708073741997225,0.6241457196953941
UBE2T,706,208,41.05564498901367,0.015881352,-0.31651650568688466,0.624194750530574,0.8708073741997225,12107,0,3,0.0020903037,5727,12107,0.0025875308,0.020736502,-0.0005478221,0.0138703,-0.001134729,Background,-0.31651650568688466,0.624194750530574,0.8708073741997225,0.624194750530574
CCNL2,699,535,42.42168045043945,0.015757022,-0.31656535627852905,0.6242132867917286,0.8708073741997225,12108,0,4,0.0019662662,7417,12108,0.009648426,0.0009259591,-0.00068844575,0.025226293,0.000121543184,Background,-0.31656535627852905,0.6242132867917286,0.8708073741997225,0.6242132867917286
RAB12,575,370,38.64796447753906,0.013202853,-0.3169446676288296,0.6243572059822591,0.8708073741997225,12109,0,3,0.0016093446,12471,12109,0.01300903,1.8447634e-05,-8.315779e-05,0.017661717,-0.001083551,Background,-0.3169446676288296,0.6243572059822591,0.8708073741997225,0.6243572059822591
INTS6L,228,865,41.94644927978515,-0.0029007676,-0.31708671435587443,0.6244110972285926,0.8708073741997225,12110,0,1,0.0012412589,16092,12110,-0.0057232147,-0.009631591,0.0,-0.025631843,0.034500323,Background,-0.31708671435587443,0.6244110972285926,0.8708073741997225,0.6244110972285926
TMED5,723,232,41.35615539550781,0.016162239,-0.31710180922659476,0.6244168239436623,0.8708073741997225,12111,0,4,0.0016764373,11156,12111,0.0009535481,0.0008304408,-0.00023401575,0.034473978,0.00011592172,Background,-0.31710180922659476,0.6244168239436623,0.8708073741997225,0.6244168239436623
OSTM1,687,353,40.91180419921875,0.015523832,-0.31745156472103864,0.6245495070382124,0.8708073741997225,12112,0,3,0.0012688645,15708,12112,6.767828e-05,-0.00081844255,-0.00050053094,0.035939943,2.3700297e-05,Background,-0.31745156472103864,0.6245495070382124,0.8708073741997225,0.6245495070382124
ACSM2A,499,590,41.66847610473633,0.011177185,-0.31762526798217494,0.6246153975591022,0.8708073741997225,12113,0,3,0.0016556656,11406,12113,0.0046422696,0.0002559214,0.0,0.020518348,-0.00042358972,Background,-0.31762526798217494,0.6246153975591022,0.8708073741997225,0.6246153975591022
ECE1,676,782,41.50626373291016,0.015311774,-0.31791283674335474,0.6247244724675152,0.8708073741997225,12114,0,4,0.0014778215,13904,12114,0.001071285,3.880914e-05,0.0001005996,0.03309454,-6.70664e-05,Background,-0.31791283674335474,0.6247244724675152,0.8708073741997225,0.6247244724675152
EMP3,717,200,35.71352005004883,0.016041687,-0.31806661988776136,0.6247827983640459,0.8708073741997225,12115,1,5,0.0018076311,9890,12115,0.00094292767,0.00090424065,0.00027753972,0.03365223,9.336509e-05,Background,-0.31806661988776136,0.6247827983640459,0.8708073741997225,0.6247827983640459
GPR6,720,373,41.28473663330078,0.016092144,-0.31810298596786785,0.6247965906434316,0.8708073741997225,12116,0,4,0.0016734387,11193,12116,0.0019946736,0.00031284336,0.0001580813,0.033805747,-0.00028821267,Background,-0.31810298596786785,0.6247965906434316,0.8708073741997225,0.6247965906434316
ISY1,679,291,41.64513397216797,0.015360454,-0.31827961777673847,0.6248635781413311,0.8708073741997225,12117,0,3,0.0013691449,15169,12117,0.00023259292,-0.00023590121,0.00023125857,0.034162495,-4.3435022e-05,Background,-0.31827961777673847,0.6248635781413311,0.8708073741997225,0.6248635781413311
NKX3-1,699,275,37.922794342041016,0.01572328,-0.3183023395105781,0.624872195070683,0.8708073741997225,12118,0,4,0.001919289,8268,12118,0.0009754379,0.019969093,1.4133751e-05,0.014346307,-0.00014664046,Background,-0.3183023395105781,0.624872195070683,0.8708073741997225,0.624872195070683
RNF133,716,425,41.75553512573242,0.016018022,-0.31840574842332203,0.6249114108018999,0.8708073741997225,12119,0,4,0.0015930505,12792,12119,0.00013864442,0.0025657564,-9.612832e-05,0.033157222,5.1885843e-05,Background,-0.31840574842332203,0.6249114108018999,0.8708073741997225,0.6249114108018999
MCRS1,722,470,41.841766357421875,0.0161156,-0.3186472537139516,0.6250029917517417,0.8708073741997225,12120,0,3,0.0013843576,15028,12120,0.00045311276,-0.00015887804,0.00011566654,0.035655767,-3.009662e-05,Background,-0.3186472537139516,0.6250029917517417,0.8708073741997225,0.6250029917517417
NRGN,709,78,15.767736434936523,0.015891906,-0.318675470678128,0.6250136914153073,0.8708073741997225,12121,0,4,0.0019315319,8044,12121,0.0009831224,0.021225614,-4.582852e-05,0.013341163,3.1309202e-05,Background,-0.318675470678128,0.6250136914153073,0.8708073741997225,0.6250136914153073
DNAJC5B,721,201,41.310272216796875,0.016096212,-0.3187738755377193,0.62505100505543,0.8708073741997225,12122,0,4,0.0021434694,5371,12122,0.012973178,0.0027461583,5.3776428e-05,0.021127246,-0.0009081438,Background,-0.3187738755377193,0.62505100505543,0.8708073741997225,0.62505100505543
TYR,711,549,41.30585479736328,0.01592368,-0.3188283505743505,0.6250716606652627,0.8708073741997225,12123,0,3,0.0015067762,13644,12123,0.002025349,-0.0001943847,-0.00054395106,0.034277163,4.225783e-05,Background,-0.3188283505743505,0.6250716606652627,0.8708073741997225,0.6250716606652627
RPF1,718,371,41.42512512207031,0.016043369,-0.31886600781761765,0.6250859391669121,0.8708073741997225,12124,0,4,0.0018604803,9269,12124,0.0008448892,0.0017289706,-0.00015831273,0.033124648,0.0003338717,Background,-0.31886600781761765,0.6250859391669121,0.8708073741997225,0.6250859391669121
SLC2A2,713,565,45.22224807739258,0.015957221,-0.318882415071981,0.6250921602539827,0.8708073741997225,12125,0,3,0.0014845254,13853,12125,0.0019394462,-0.00052607525,-0.0005639428,0.034831975,2.7939677e-08,Background,-0.318882415071981,0.6250921602539827,0.8708073741997225,0.6250921602539827
MMD2,622,271,40.241233825683594,0.014215555,-0.3190312115824711,0.6251485774729473,0.8708073741997225,12126,0,3,0.0015790524,12982,12126,0.006795603,0.025190037,-2.2933818e-05,3.7252903e-09,-0.00017575361,Background,-0.3190312115824711,0.6251485774729473,0.8708073741997225,0.6251485774729473
EEF1AKMT1,712,227,41.8582763671875,0.015935648,-0.3191048902660288,0.625176512260583,0.8708073741997225,12127,0,4,0.0013484136,15335,12127,0.00026198028,8.27918e-05,3.6048237e-05,0.036159407,-0.0009070374,Background,-0.3191048902660288,0.625176512260583,0.8708073741997225,0.625176512260583
CHCHD4,685,161,33.555294036865234,0.015454667,-0.31912065579391835,0.6251824895713552,0.8708073741997225,12128,0,2,0.0015157489,13563,12128,0.0027108167,-0.00017836128,-0.0011500381,0.03322666,-5.1388517e-05,Background,-0.31912065579391835,0.6251824895713552,0.8708073741997225,0.6251824895713552
FNDC3A,689,1206,42.47462463378906,0.0155266635,-0.3191715905975711,0.6252018006856026,0.8708073741997225,12129,0,4,0.0017844335,10108,12129,0.009044812,0.00048063416,-7.9412945e-05,0.025261514,1.1131167e-05,Background,-0.3191715905975711,0.6252018006856026,0.8708073741997225,0.6252018006856026
PAX3,717,496,41.58576965332031,0.016018812,-0.3192530687824947,0.6252326911804232,0.8708073741997225,12130,1,5,0.0017941307,10024,12130,0.0010557312,0.0003770925,0.0003453344,0.033794418,0.00024656765,Background,-0.3192530687824947,0.6252326911804232,0.8708073741997225,0.6252326911804232
KRT15,681,494,41.47927474975586,0.015376337,-0.31936061747483874,0.6252734644509832,0.8708073741997225,12131,0,4,0.0018212623,9749,12131,0.00924575,0.00049897656,6.186869e-05,0.024713935,-0.00013800338,Background,-0.31936061747483874,0.6252734644509832,0.8708073741997225,0.6252734644509832
PINX1,678,359,41.88272857666016,0.015318475,-0.3194730760430624,0.6253160976289935,0.8708073741997225,12132,0,3,0.0018482317,9417,12132,0.015547892,0.0006814706,-0.00035201758,0.018943932,-0.0005681161,Background,-0.3194730760430624,0.6253160976289935,0.8708073741997225,0.6253160976289935
STX19,716,294,41.49908828735352,0.015997402,-0.3194747981574689,0.6253167504727233,0.8708073741997225,12133,0,3,0.0019371792,7954,12133,-0.000117759104,0.023326827,0.0011644233,0.011828889,-0.00043110736,Background,-0.3194747981574689,0.6253167504727233,0.8708073741997225,0.6253167504727233
LDLRAD1,688,212,39.694950103759766,0.0155024,-0.3194828641328244,0.6253198082331036,0.8708073741997225,12134,0,3,0.0018028193,9933,12134,-8.770963e-05,0.017118707,-0.0031178202,0.020261388,0.0004898496,Background,-0.3194828641328244,0.6253198082331036,0.8708073741997225,0.6253198082331036
CPA3,579,440,41.21552658081055,0.013241163,-0.3196886348757521,0.6253978119587478,0.8708073741997225,12135,0,4,0.0020884085,5748,12135,0.00032807142,0.01246122,0.00097022206,0.015848637,0.0,Background,-0.3196886348757521,0.6253978119587478,0.8708073741997225,0.6253978119587478
PRR20E,294,280,30.99951934814453,0.0022194488,-0.31981344032726944,0.6254451208020587,0.8708073741997225,12136,0,1,0.0012016254,16410,12136,0.005210012,-2.7955835e-09,0.0,0.0,-0.00024716184,Background,-0.31981344032726944,0.6254451208020587,0.8708073741997225,0.6254451208020587
SLC25A35,724,302,29.028667449951172,0.0161223,-0.3200566570553339,0.6255373092821318,0.8708073741997225,12137,0,3,0.0015335204,13413,12137,0.0012264211,0.00027599838,-8.2287006e-05,0.03520518,-0.0005747583,Background,-0.3200566570553339,0.6255373092821318,0.8708073741997225,0.6255373092821318
GORASP2,724,492,41.573829650878906,0.016121004,-0.3201240687698837,0.6255628596408296,0.8708073741997225,12138,0,3,0.0014795038,13889,12138,0.0011629895,-0.00065834075,0.00012379559,0.03556712,-0.00014791451,Background,-0.3201240687698837,0.6255628596408296,0.8708073741997225,0.6255628596408296
HNRNPL,675,469,37.85067367553711,0.015248279,-0.3201947269593022,0.6255896398851734,0.8708073741997225,12139,0,3,0.0016463884,11559,12139,0.016033966,-0.015630454,5.3315423e-05,0.03364878,-9.4249845e-06,Background,-0.3201947269593022,0.6255896398851734,0.8708073741997225,0.6255896398851734
CREBRF,723,650,41.53788375854492,0.016101906,-0.32023876712400545,0.6256063312938389,0.8708073741997225,12140,0,2,0.001447876,14229,12140,0.001345193,-0.0009899167,-0.00018466404,0.036132865,-0.00029852055,Background,-0.32023876712400545,0.6256063312938389,0.8708073741997225,0.6256063312938389
ADHFE1,689,481,41.6953010559082,0.015500492,-0.3205131087142704,0.6257103026149857,0.8708073741997225,12141,0,4,0.0019179531,8295,12141,0.0006518916,0.017928172,0.00012329407,0.016091324,-0.00013452768,Background,-0.3205131087142704,0.6257103026149857,0.8708073741997225,0.6257103026149857
LSG1,694,698,41.940223693847656,0.0155854095,-0.32079510308360976,0.6258171646959266,0.8708073741997225,12142,0,3,0.0017004163,10938,12142,0.009289499,0.00024069846,-0.00036843307,0.02582946,-0.00014118478,Background,-0.32079510308360976,0.6258171646959266,0.8708073741997225,0.6258171646959266
SPATA7,665,622,41.585548400878906,0.015034817,-0.32140681840090884,0.6260489416596022,0.8708073741997225,12143,1,5,0.0022462336,4768,12143,0.007744827,0.001036644,0.00048792176,0.024249248,0.000100221485,Background,-0.32140681840090884,0.6260489416596022,0.8708073741997225,0.6260489416596022
MID1,671,669,41.03132629394531,0.015147283,-0.32150065886555884,0.6260844934802718,0.8708073741997225,12144,0,3,0.0014690165,14001,12144,0.0005592182,0.00036407541,-0.00025709625,0.033254463,-5.0310045e-05,Background,-0.32150065886555884,0.6260844934802718,0.8708073741997225,0.6260844934802718
PEX26,687,320,41.934226989746094,0.015440074,-0.32174118607767105,0.6261756132404288,0.8708073741997225,12145,0,3,0.001631127,11967,12145,-0.0012910862,0.0164038,4.25186e-05,0.019537594,-0.00016776472,Background,-0.32174118607767105,0.6261756132404288,0.8708073741997225,0.6261756132404288
GPR39,713,484,39.70970916748047,0.015898496,-0.32192326096628565,0.6262445846147673,0.8708073741997225,12146,1,5,0.001743048,10527,12146,0.0015101074,0.0006535053,0.00011181831,0.03320712,6.756373e-05,Background,-0.32192326096628565,0.6262445846147673,0.8708073741997225,0.6262445846147673
FER,679,827,42.931175231933594,0.015285961,-0.3220814575623015,0.6263045074253868,0.8708073741997225,12147,1,5,0.0015464311,13313,12147,0.0009087522,0.0004322501,1.681596e-05,0.032820746,1.8868595e-06,Background,-0.3220814575623015,0.6263045074253868,0.8708073741997225,0.6263045074253868
