gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_rodents,delta_camelids,delta_bovids,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
IER2,706,266,0.17533062398433685,37.605812072753906,0.025770998379975277,0.1666666716337204,0.0015315854306001996,2.2370645999908447,1.8746376037597656,187,34.893489837646484,0.06411123275756836,3,2,0.06202030126194105,0.05742480137450888,0.05004052803108963,-0.00459549988743217,0.011979773230851422,0.8526786490705519,0.8526786490705519,0.19691876711094508,0.9016809216775266,3064,0.001714099271242569,12912,0.003042535763377041,0.003042535763377041,0.0034075028976329473,0.025770998379975277,0.025770998379975277,0.1666666716337204,13447,Tier 0: Core Bottleneck Transducer
SLC35D1,708,381,0.10194980353116989,35.36009979248047,0.01615820528978234,0.12445950508117676,0.0015163749285531318,1.2756465673446655,1.185400366783142,37,21.49761962890625,0.05933896824717522,3,3,0.0611087548619791,0.0611087548619791,0.04304050028680589,0.011530695501163412,0.006537559074009804,-0.9051320275966653,-0.9051320275966653,0.8173022767410862,0.984382477487533,13201,0.0016974346215146998,14652,0.0030551899457600395,0.0030551899457600395,0.00342143401447983,0.01615820528978234,0.01615820528978234,0.12445950508117676,13448,Tier 0: Core Bottleneck Transducer
CA4,699,375,0.30773934721946716,39.53472137451172,0.023312116723167207,0.1305757761001587,0.0015504078256065497,3.350593090057373,2.647963285446167,242,38.38005447387695,0.0873003751039505,3,3,0.06181314284817799,0.06181314284817799,0.04167113252939008,0.009310334166536009,0.010831676152251899,0.3745880367480089,0.3745880367480089,0.35398343579021296,0.9016809216775266,6159,0.001734554209621738,14466,0.0030933016429897098,0.0030933016429897098,0.0034638704221097534,0.023312116723167207,0.023312116723167207,0.1305757761001587,13449,Tier 0: Core Bottleneck Transducer
CLCN7,670,826,0.20702649652957916,38.160789489746094,0.015001420050322364,0.1758846640586853,0.00152907711697223,1.8376657962799072,1.4515591859817505,794,12.427494049072266,0.1478709876537323,3,3,0.03713615679715846,0.03713615679715846,0.03551149930905609,2.7256817722310005e-05,0.0015974006703800597,-1.1878909864935236,-1.1878909864935236,0.8825618193669111,0.9999549619648568,13967,0.001711412513012703,12413,0.0030965533859582117,0.0030965533859582117,0.003467267523713772,0.015001420050322364,0.015001420050322364,0.1758846640586853,13450,Tier 0: Core Bottleneck Transducer
CRELD1,719,434,0.16343367099761963,41.056549072265625,0.019465475353823973,0.1671169102191925,0.0015488148096368217,2.437206745147705,1.8255319595336914,384,14.623239517211914,0.1666666716337204,3,3,0.058017884980718186,0.058017884980718186,0.03641732806198627,0.013260885362379201,0.008339671556352714,-0.2644813315181797,-0.2644813315181797,0.6042954759464113,0.924853024116656,10389,0.0017328939183185888,12879,0.003102687517838043,0.003102687517838043,0.003473891383256453,0.019465475353823973,0.019465475353823973,0.1671169102191925,13451,Tier 0: Core Bottleneck Transducer
TMEM160,664,193,0.10317052900791168,29.169902801513672,0.018928243180112655,0.16736570000648499,0.0015466828292366262,1.7721266746520996,1.5203070640563965,171,10.588350296020508,0.16736570000648499,3,3,0.08721398740217778,0.08721398740217778,0.05237443070186752,0.018511572894208943,0.016327983806101315,-0.5192684810252691,-0.5192684810252691,0.6982132350978109,0.9491783890266068,11696,0.0017307521278670107,12871,0.0031041216902809032,0.0031041216902809032,0.0034752524204665794,0.018928243180112655,0.018928243180112655,0.16736570000648499,13452,Tier 0: Core Bottleneck Transducer
HAUS8,616,437,0.3517399728298187,40.957916259765625,0.02303090316427005,0.12691505253314972,0.0015527225324208852,2.9320149421691895,2.2074480056762695,127,23.102184295654297,0.12691505253314972,3,3,0.05161413725218567,0.05161413725218567,0.028356336001850467,0.009777034357740584,0.013480766892594621,0.012527464825438785,0.012527464825438785,0.49500239533372553,0.9017735867882213,8720,0.001736819258020446,14579,0.003105133354566747,0.003105133354566747,0.003476140275829844,0.02303090316427005,0.02303090316427005,0.12691505253314972,13453,Tier 0: Core Bottleneck Transducer
NEK5,544,903,0.4640003740787506,41.42488098144531,0.026223645160638163,0.190208300948143,0.0015571393805814578,6.562934398651123,3.79419207572937,101,34.50393295288086,0.190208300948143,3,3,0.03582805493308645,0.03582805493308645,0.008792268121258615,0.01148288898470442,0.015552897827123418,0.21538052085385223,0.21538052085385223,0.4147353278709801,0.9016809216775266,7253,0.0017415951147471285,11390,0.0031100288071150284,0.0031100288071150284,0.0034813755303526434,0.026223645160638163,0.026223645160638163,0.190208300948143,13454,Tier 0: Core Bottleneck Transducer
CRIP3,713,204,0.11774110794067383,40.62785339355469,0.01818704321884139,0.13490140438079834,0.0015513406868735236,4.53190803527832,2.798260450363159,162,36.15650177001953,0.12534144520759583,3,2,0.05852813722557012,0.058068021218071766,0.046599331428371825,0.011928805797198294,-0.00046011600749834965,-0.5189408899333809,-0.5189408899333809,0.6980990189386657,0.949136117808121,11694,0.0017354757560887233,14328,0.0031134938972884885,0.0031134938972884885,0.003485009008580568,0.01818704321884139,0.01818704321884139,0.13490140438079834,13455,Tier 0: Core Bottleneck Transducer
HOOK3,671,719,0.11535171419382095,41.85667419433594,0.01933566827515585,0.1730889528989792,0.0015527601102365183,3.4550392627716064,2.442251443862915,110,41.50614929199219,0.08324162662029266,3,3,0.08231560167792204,0.08231560167792204,0.047475668903314734,0.025127557405272942,0.009712375369334357,-0.42865642060654596,-0.42865642060654596,0.6659133602616311,0.9413733006612613,11242,0.001736819258020446,12552,0.003114168699161146,0.003114168699161146,0.003485518957951726,0.01933566827515585,0.01933566827515585,0.1730889528989792,13456,Tier 0: Core Bottleneck Transducer
TAS2R16,516,314,0.4011172354221344,42.87470626831055,0.03363877938453416,0.16342225670814514,0.0015805444475294422,2.853003740310669,2.386375665664673,286,42.87470626831055,0.06654281914234161,2,2,0.06474620430497632,0.06474620430497632,0.04488354245452258,,0.01986266185045375,1.1236206534579887,1.1236206534579887,0.1305869952327096,0.9016809216775266,1753,0.0017670269101194018,13130,0.003125332281334048,0.003125332281334048,0.003497767528205206,0.03363877938453416,0.03363877938453416,0.16342225670814514,13457,Tier 0: Core Bottleneck Transducer
GYG2,433,512,0.42335864901542664,39.75897216796875,0.021549569149874603,0.11978843063116074,0.0015605503123530178,1.5757086277008057,1.4600061178207397,61,23.06096076965332,0.06832797080278397,2,2,0.03368555401445307,0.03368555401445307,,0.015910144753895288,0.017775409260557786,-0.8124605898814898,-0.8124605898814898,0.7917363042343822,0.9747726186238904,12912,0.001745287329704789,14762,0.0031411027397302282,0.0031411027397302282,0.00351516987343121,0.021549569149874603,0.021549569149874603,0.11978843063116074,13458,Tier 0: Core Bottleneck Transducer
RHOG,720,191,0.034732937812805176,25.40127944946289,0.007979596453711563,0.14929018914699554,0.0013146945933658783,1.325569987297058,0.6032417416572571,144,8.879150390625,0.14929018914699554,3,3,0.08775542639221619,0.08775542639221619,0.05850948758584711,0.018638624796644025,0.010607314009725049,-2.4068283169423577,-2.4068283169423577,0.9919541336704952,0.9999549619648568,15438,0.001479485033230764,13793,0.0031427351921308744,0.0031427351921308744,0.0035167253680479867,0.007979596453711563,0.007979596453711563,0.14929018914699554,13459,Tier 0: Core Bottleneck Transducer
METRN,476,306,0.271062970161438,41.178733825683594,0.024762879931993487,0.20618018507957458,0.001568902498774453,1.7991385459899902,1.413808822631836,204,8.823384284973145,0.20390571653842926,3,2,0.03548302189994815,0.033088436592532196,0.034939812469297546,0.0005432094306506039,-0.002394585307415954,-0.2616620877546169,-0.2616620877546169,0.60320901402142,0.924504824944325,10371,0.001754381442472312,10169,0.0031429350616328233,0.0031429350616328233,0.0035167253680479867,0.024762879931993487,0.024762879931993487,0.20618018507957458,13460,Tier 0: Core Bottleneck Transducer
TMEFF2,690,375,0.07544165849685669,41.176815032958984,0.01356360512928045,0.1654013693332672,0.0015477260592580886,0.9899901151657104,0.7717390060424805,243,8.424980163574219,0.11750651895999908,3,2,0.03331822765605779,0.02291268583575426,0.030457846951017657,0.002860380705040132,-0.01040554182030353,-1.4090690273927353,-1.4090690273927353,0.9205926209123005,0.9999549619648568,14402,0.001731797631400676,13036,0.003155600032606898,0.003155600032606898,0.003530648125990407,0.01356360512928045,0.01356360512928045,0.1654013693332672,13461,Tier 0: Core Bottleneck Transducer
FAM110D,698,310,0.1577756404876709,41.00281524658203,0.01966154812641985,0.16738037765026093,0.00157609985766299,1.4471702575683594,1.323338508605957,138,12.470762252807617,0.11604505032300949,3,2,0.055626613479189554,0.05471069221385731,0.045395656689217675,0.010230956789971877,-0.0009159212653322434,-0.29129707044108166,-0.29129707044108166,0.6145879361011803,0.9260496403822805,10549,0.001762305748019799,12870,0.003158007617570402,0.003158007617570402,0.0035330932394715305,0.01966154812641985,0.01966154812641985,0.16738037765026093,13462,Tier 0: Core Bottleneck Transducer
QPCTL,705,390,0.20372620224952698,41.16071701049805,0.022209253284954055,0.16061368584632874,0.001581262097593414,2.6259751319885254,2.0813064575195312,49,22.342498779296875,0.11753273755311966,3,3,0.05846636047511987,0.05846636047511987,0.0476297931206596,0.000626964165890253,0.010209603188570018,0.19613654412609166,0.19613654412609166,0.42225164682541416,0.9016809216775266,7383,0.0017677049393050187,13262,0.0031585358144300413,0.0031585358144300413,0.0035334355484020023,0.022209253284954055,0.022209253284954055,0.16061368584632874,13463,Tier 0: Core Bottleneck Transducer
NCS1,683,192,0.020481081679463387,21.920242309570312,0.012586572837316248,0.15430337190628052,0.0015371535134982405,1.0645548105239868,0.8936598896980286,23,7.766701698303223,0.1370665282011032,3,3,0.22579115209795247,0.22579115209795247,0.02796546799170621,0.040755456998314885,0.1570702271079314,-1.5930968718832565,-1.5930968718832565,0.9444307695042023,0.9999549619648568,14702,0.0017202098018455818,13531,0.003160773693367036,0.003160773693367036,0.003535690285952995,0.012586572837316248,0.012586572837316248,0.15430337190628052,13464,Tier 0: Core Bottleneck Transducer
DPEP2,616,569,0.3305414617061615,39.616371154785156,0.022313231188055643,0.19788408279418945,0.0015823785263936138,7.149888038635254,3.361431121826172,542,36.13169860839844,0.19788408279418945,3,3,0.049835748265889206,0.049835748265889206,0.02715796071654009,0.01151795294817093,0.011159834601178184,-0.10345941850529732,-0.10345941850529732,0.5412008220265733,0.9079132615104449,9476,0.0017688286395991604,10856,0.003166727821486026,0.003166727821486026,0.0035421014675784605,0.022313231188055643,0.022313231188055643,0.19788408279418945,13465,Tier 0: Core Bottleneck Transducer
CFC1,596,288,0.2876451015472412,33.81999969482422,0.02378757648295893,0.10210534185171127,0.0015952323196050068,1.3652420043945312,1.1751976013183594,47,21.78508758544922,0.06266865134239197,3,3,0.06356771241289678,0.06356771241289678,0.039189792093013424,0.011625535212823184,0.012752385107060178,0.0582478948017989,0.0582478948017989,0.4767755854601827,0.9016809216775266,8386,0.0017826956621956429,15159,0.0031892163620895198,0.0031892163620895198,0.0035667538972514144,0.02378757648295893,0.02378757648295893,0.10210534185171127,13466,Tier 0: Core Bottleneck Transducer
C7orf25,727,423,0.12785351276397705,42.03750991821289,0.01662462724618544,0.1599939912557602,0.001586987706908672,3.6143147945404053,2.306406021118164,412,33.86116409301758,0.10673923790454865,3,3,0.042136075069719434,0.042136075069719434,0.017926898817310372,0.01117757794660764,0.01303159830580142,-0.7760965277672043,-0.7760965277672043,0.7811540031522949,0.9729095901854643,12766,0.0017737315155242435,13289,0.003193282837742839,0.003193282837742839,0.0035710505781482026,0.01662462724618544,0.01662462724618544,0.1599939912557602,13467,Tier 0: Core Bottleneck Transducer
UROD,720,321,0.13784699141979218,40.81758117675781,0.017925255481557177,0.16392077505588531,0.0015919159727060114,1.983601450920105,1.2599287033081055,114,13.805087089538574,0.14368626475334167,3,3,0.06831033993982112,0.06831033993982112,0.03918058580083463,0.01821872917399715,0.010911024964989344,-0.549175159250022,-0.549175159250022,0.7085573750027963,0.9520350634216094,11827,0.0017791146387872061,13110,0.0031960343234069266,0.0031960343234069266,0.003573876203823766,0.017925255481557177,0.017925255481557177,0.16392077505588531,13468,Tier 0: Core Bottleneck Transducer
GAST,697,114,0.16211733222007751,42.174198150634766,0.023330763313554437,0.1360933482646942,0.001607695964472927,3.046846628189087,2.0995607376098633,20,42.174198150634766,0.07224433124065399,3,3,0.07707401344362015,0.07707401344362015,0.057739204247250105,0.007599733351961623,0.011735075844408433,0.3701687557797486,0.3701687557797486,0.3556283774803653,0.9016809216775266,6198,0.0017963714571412185,14291,0.0032074138109263184,0.0032074138109263184,0.0035863487759302715,0.023330763313554437,0.023330763313554437,0.1360933482646942,13469,Tier 0: Core Bottleneck Transducer
OSBPL11,663,769,0.20399793982505798,41.940940856933594,0.022206795902960708,0.17798207700252533,0.0016073320567574108,2.796644926071167,2.5638437271118164,195,34.39036560058594,0.08132059127092361,3,3,0.06014810826387301,0.06014810826387301,0.037663558330965435,0.011852235781117262,0.010632314151790312,0.04454966338262634,0.04454966338262634,0.4822331327954608,0.9016809216775266,8489,0.0017960910606819053,12283,0.0032136754907874376,0.0032136754907874376,0.003593097553162243,0.022206795902960708,0.022206795902960708,0.17798207700252533,13470,Tier 0: Core Bottleneck Transducer
SHOC2,706,593,0.06479150801897049,41.77764129638672,0.011353097087225358,0.1653798222541809,0.0015657410325912039,1.8446630239486694,1.5229274034500122,287,38.17228317260742,0.048324670642614365,3,3,0.04111990650710675,0.04111990650710675,0.024614071437664104,0.009336528677168072,0.007169306392274575,-1.790251865238559,-1.790251865238559,0.9632932846934829,0.9999549619648568,14929,0.0017509693640596527,13038,0.003270274357896563,0.003270274357896563,0.003656121662955657,0.011353097087225358,0.011353097087225358,0.1653798222541809,13471,Tier 0: Core Bottleneck Transducer
MPV17L,641,200,0.20266105234622955,36.27447509765625,0.018446921744716377,0.17388656735420227,0.0016317370434231562,1.7577921152114868,1.4319567680358887,61,10.108843803405762,0.17388656735420227,3,3,0.05062930627609445,0.05062930627609445,0.04067006569608892,0.0011401450388824467,0.008819095541123086,-0.6632008270444646,-0.6632008270444646,0.7463990290584532,0.9622272235304499,12329,0.0018231058246383376,12521,0.003279824362445005,0.003279824362445005,0.0036665406287615544,0.018446921744716377,0.018446921744716377,0.17388656735420227,13472,Tier 0: Core Bottleneck Transducer
GON7,693,121,0.15980802476406097,41.22195816040039,0.021832396391061704,0.1051374301314354,0.0016500209342971046,4.004454135894775,2.1734910011291504,111,38.087806701660156,0.1051374301314354,3,3,0.06592571962327504,0.06592571962327504,0.05040041363098727,0.009239890703885995,0.0062854152884017815,0.08471329965573161,0.08471329965573161,0.46624466119049335,0.9016809216775266,8167,0.0018431454865339304,15113,0.003298133477435128,0.003298133477435128,0.003686749317436624,0.021832396391061704,0.021832396391061704,0.1051374301314354,13473,Tier 0: Core Bottleneck Transducer
SLX9,628,242,0.24326573312282562,28.457138061523438,0.025236740816510787,0.16784921288490295,0.0016548848012367897,2.6302897930145264,1.6430402994155884,63,21.617589950561523,0.1216735914349556,3,3,0.06581530159316648,0.06581530159316648,0.04039247518282527,0.01414383250965205,0.011278993900689158,0.4194262414994579,0.4194262414994579,0.33745232465337344,0.9016809216775266,5847,0.0018483189336657036,12844,0.0033000690092518936,0.0033000690092518936,0.0036886535850337507,0.025236740816510787,0.025236740816510787,0.16784921288490295,13474,Tier 0: Core Bottleneck Transducer
SMOC1,704,479,0.11415136605501175,41.947975158691406,0.017067013340451704,0.1666666716337204,0.0016465731225200403,1.5371482372283936,1.366296410560608,215,10.334466934204102,0.14873996376991272,3,2,0.041474320737423076,0.0407231607549753,0.034772904745907565,-0.0007511599824477779,0.0067014159915155126,-0.7475839736891527,-0.7475839736891527,0.772644432801437,0.9699211058986549,12666,0.0018395526031526586,12912,0.0033128233916738248,0.0033128233916738248,0.0037026495098842834,0.017067013340451704,0.017067013340451704,0.1666666716337204,13475,Tier 0: Core Bottleneck Transducer
KCTD18,704,469,0.26343339681625366,41.78593444824219,0.024417935980784993,0.16830597817897797,0.0016701128073717915,2.3980014324188232,1.6471322774887085,271,22.60882568359375,0.10606484115123749,3,3,0.07481010993671712,0.07481010993671712,0.04932426582903419,0.010892791224204291,0.014593052883478641,0.596277355663194,0.596277355663194,0.27549497794907196,0.9016809216775266,4643,0.0018649338884199373,12823,0.00332528022275691,0.00332528022275691,0.0037163109258336172,0.024417935980784993,0.024417935980784993,0.16830597817897797,13476,Tier 0: Core Bottleneck Transducer
SPTLC2,701,578,0.14312300086021423,39.45406723022461,0.01840491645462357,0.1535205841064453,0.0016574928390373958,1.745131015777588,1.4795764684677124,58,11.977222442626953,0.14570415019989014,3,3,0.044218925270036236,0.044218925270036236,0.036784225413026915,0.004336958951451677,0.003097740905557646,-0.5110901789121709,-0.5110901789121709,0.6953560437044879,0.9484634765743345,11655,0.0018509717755790555,13641,0.0033271000478836688,0.0033271000478836688,0.003718083410272022,0.01840491645462357,0.01840491645462357,0.1535205841064453,13477,Tier 0: Core Bottleneck Transducer
THSD8,712,119,0.16262751817703247,36.33494567871094,0.02211462539614439,0.1390666514635086,0.0016847913785368303,5.052978992462158,2.354700803756714,57,36.33494567871094,0.1390666514635086,3,3,0.07192160864443636,0.07192160864443636,0.04906543105081774,0.011999103103718356,0.010857074489900262,0.20418987302226133,0.20418987302226133,0.41910256240272875,0.9016809216775266,7319,0.0018810605237508321,14187,0.003364862278823988,0.003364862278823988,0.00376001899172826,0.02211462539614439,0.02211462539614439,0.1390666514635086,13478,Tier 0: Core Bottleneck Transducer
ARMCX1,570,470,0.2664130926132202,41.88902282714844,0.026785715302405658,0.17670857906341553,0.0016887315098840536,5.810708045959473,4.1190972328186035,161,37.60382080078125,0.15452440083026886,3,3,0.0814042934098043,0.0814042934098043,0.05061205231594279,0.017717146204305912,0.013075094889555605,0.4121473125962333,0.4121473125962333,0.34011572609018703,0.9016809216775266,5892,0.0018851949032617041,12363,0.0033675551938043835,0.0033675551938043835,0.003762763709170042,0.026785715302405658,0.026785715302405658,0.17670857906341553,13479,Tier 0: Core Bottleneck Transducer
DEFB110,605,75,0.1168564185500145,37.698814392089844,0.023886379201895715,0.16974517703056335,0.0016886495339116215,2.5354151725769043,2.0617501735687256,18,37.698814392089844,0.06725450605154037,3,3,0.0938720595174648,0.0938720595174648,0.06947868183037417,0.014458201988331826,0.009935175698758809,0.10832827293260676,0.10832827293260676,0.45686764801057045,0.9016809216775266,8009,0.0018851949032617041,12728,0.0033747632546075046,0.0033747632546075046,0.003770552719293045,0.023886379201895715,0.023886379201895715,0.16974517703056335,13480,Tier 0: Core Bottleneck Transducer
FAIM,627,201,0.11074840277433395,41.151763916015625,0.021869860275684248,0.21170900762081146,0.0017037923655023096,8.006105422973633,4.720787525177002,7,37.81655502319336,0.21170900762081146,3,3,0.05733380979614447,0.05733380979614447,0.03246970748699628,0.008982872432312938,0.01588122987683525,-0.13767156038185485,-0.13767156038185485,0.5547500015686898,0.9105953898967519,9678,0.0019017408642672323,9706,0.0034106582980912847,0.0034106582980912847,0.0038103897512402635,0.021869860275684248,0.021869860275684248,0.21170900762081146,13481,Tier 0: Core Bottleneck Transducer
CMTM1,570,176,0.2458142787218094,37.0289192199707,0.02693936185348382,0.13198116421699524,0.0017213132371427635,1.829662799835205,1.4001413583755493,45,21.080263137817383,0.08679506182670593,3,3,0.08649200682188637,0.08649200682188637,0.053923252232604406,0.01019195678647543,0.02237679780280653,0.4353318409312656,0.4353318409312656,0.3316607880744065,0.9016809216775266,5715,0.0019211624645914598,14414,0.003431682025487215,0.003431682025487215,0.0038336081082868483,0.02693936185348382,0.02693936185348382,0.13198116421699524,13482,Tier 0: Core Bottleneck Transducer
SMAP2,715,433,0.13033665716648102,41.614776611328125,0.021254889672165427,0.13685135543346405,0.0017228000127348017,3.7169928550720215,2.55694842338562,218,37.62556838989258,0.09878901392221451,3,3,0.0710023735972639,0.0710023735972639,0.03749722754007348,0.011530535787884521,0.021974610269305896,0.05558354229559555,0.05558354229559555,0.4778367877897884,0.9016809216775266,8406,0.0019226868956610757,14267,0.003444199142531801,0.003444199142531801,0.0038473209474677275,0.021254889672165427,0.021254889672165427,0.13685135543346405,13483,Tier 0: Core Bottleneck Transducer
EIF2S2,709,366,0.06617178022861481,38.3702278137207,0.013215881728140269,0.1599050611257553,0.0016941633586838613,3.7280771732330322,2.117023229598999,138,37.677772521972656,0.09894632548093796,3,2,0.05281312299961741,0.04746701500975181,0.041384359335989516,0.01142876366362789,-0.0053461079898655915,-1.4445159942571066,-1.4445159942571066,0.9257030580170738,0.9999549619648568,14467,0.0018911259058602495,13295,0.003465814694268876,0.003465814694268876,0.003871194495179145,0.013215881728140269,0.013215881728140269,0.1599050611257553,13484,Tier 0: Core Bottleneck Transducer
HAND1,710,224,0.08938758820295334,35.39630889892578,0.017926159380220248,0.1619238555431366,0.0017277393857306415,1.4239681959152222,1.1227954626083374,83,12.030670166015625,0.11836150288581848,3,2,0.056386239946675104,0.05379880151522842,0.05630817354661623,7.806640005887942e-05,-0.0025874384314466827,-0.5749964024204605,-0.5749964024204605,0.7173531349621833,0.9535455362774868,11957,0.001928064025345115,13202,0.0034706983730956598,0.0034706983730956598,0.003876377081499086,0.017926159380220248,0.017926159380220248,0.1619238555431366,13485,Tier 0: Core Bottleneck Transducer
HMOX1,703,307,0.21700455248355865,35.29976272583008,0.02209894640008957,0.16793003678321838,0.0017437830574233086,1.0668975114822388,1.0010517835617065,195,7.41267728805542,0.14392876625061035,3,3,0.06115948584244282,0.06115948584244282,0.04049060546130521,0.01018781575464661,0.010481064626491003,0.16871954686114027,0.16871954686114027,0.4330086215129048,0.9016809216775266,7570,0.0019454217382143281,12842,0.0034833851989047315,0.0034833851989047315,0.003890273559217899,0.02209894640008957,0.02209894640008957,0.16793003678321838,13486,Tier 0: Core Bottleneck Transducer
TFPI2,700,252,0.2571840286254883,40.75578308105469,0.02374775640304661,0.1196930781006813,0.0017487382639482432,1.6511614322662354,1.4874773025512695,62,21.56985855102539,0.0765494778752327,3,3,0.06429521763535637,0.06429521763535637,0.04592808451174924,0.010201396601304523,0.008165736522302607,0.457701593615374,0.457701593615374,0.3235834214704443,0.9016809216775266,5566,0.0019508130496581116,14766,0.0034855198467271253,0.0034855198467271253,0.0038923841524765622,0.02374775640304661,0.02374775640304661,0.1196930781006813,13487,Tier 0: Core Bottleneck Transducer
APOBEC3A,216,233,0.49347203969955444,39.24016571044922,0.03317645312073188,0.1488150954246521,0.0017360635925258339,1.6090871095657349,1.5436196327209473,106,20.610355377197266,0.07807178050279617,2,2,0.04407735795625774,0.04407735795625774,,0.007534466058878231,0.036542891897379505,-0.6460721681697943,-0.6460721681697943,0.7408836905673598,0.959865150870851,12272,0.0019370814821867198,13817,0.003489996907518167,0.003489996907518167,0.0038971101081212763,0.03317645312073188,0.03317645312073188,0.1488150954246521,13488,Tier 0: Core Bottleneck Transducer
MRPL42,685,146,0.14104294776916504,41.49597930908203,0.014770128274407289,0.09975096583366394,0.0017353449270068406,2.0460329055786133,1.2965668439865112,11,20.511409759521484,0.09975096583366394,3,3,0.04444832942288155,0.04444832942288155,0.014424167706613002,0.012235681333537307,0.01778848038273124,-1.2015861271513757,-1.2015861271513757,0.8852380404895497,0.9999549619648568,14001,0.0019364154915719536,15193,0.0035215052532767133,0.0035215052532767133,0.003932017803869364,0.014770128274407289,0.014770128274407289,0.09975096583366394,13489,Tier 0: Core Bottleneck Transducer
HS3ST3A1,517,516,0.2854686379432678,39.67243957519531,0.02676718530895485,0.19804196059703827,0.00176608251782676,4.665801048278809,3.1335532665252686,287,38.41497039794922,0.12145788967609406,3,3,0.06543275520741877,0.06543275520741877,0.04154643401354124,0.02311829856918521,0.0007680226246923133,0.17576446636479076,0.17576446636479076,0.4302394933582828,0.9016809216775266,7524,0.0019698850952960703,10845,0.003527697050497214,0.003527697050497214,0.003938654806748522,0.02676718530895485,0.02676718530895485,0.19804196059703827,13490,Tier 0: Core Bottleneck Transducer
SNAI2,719,269,0.09607882797718048,41.536128997802734,0.013267158377780345,0.10769341886043549,0.0017431632243022244,1.8328754901885986,1.4350770711898804,78,33.45564651489258,0.05478523671627045,3,3,0.04993892434575148,0.04993892434575148,0.027543595307255673,0.00013618141609596292,0.022259147622399843,-1.4206621546294687,-1.4206621546294687,0.9222925001292909,0.9999549619648568,14433,0.0019448666947165369,15059,0.0035645835444116925,0.0035645835444116925,0.003979558935272146,0.013267158377780345,0.013267158377780345,0.10769341886043549,13491,Tier 0: Core Bottleneck Transducer
FXR1,675,627,0.0590529702603817,41.234683990478516,0.010380803024366766,0.1666666716337204,0.001656345342288004,2.047207832336426,1.27761971950531,534,12.283246040344238,0.1666666716337204,3,2,0.023490767926971075,0.023490767926971075,0.006434933933202123,0.0,0.017055833993768952,-1.9906776608198715,-1.9906776608198715,0.9767418319052863,0.9999549619648568,15149,0.0018498202530293785,12912,0.0035660938129411512,0.0035660938129411512,0.003980965500650446,0.010380803024366766,0.010380803024366766,0.1666666716337204,13492,Tier 0: Core Bottleneck Transducer
RNASEH2C,713,182,0.18532109260559082,24.6397647857666,0.020759692151920823,0.16313619911670685,0.0017827035065618403,1.2256865501403809,1.0425227880477905,16,7.513271808624268,0.16313619911670685,3,3,0.06126454748241654,0.06126454748241654,0.029244145426821033,0.01822266205439905,0.01379774000119646,-0.042895024812555894,-0.042895024812555894,0.5171073926367495,0.9045556861277788,9084,0.001988145174604283,13141,0.0035663696118276578,0.0035663696118276578,0.003980993880094058,0.020759692151920823,0.020759692151920823,0.16313619911670685,13493,Tier 0: Core Bottleneck Transducer
RILPL1,685,435,0.15606163442134857,34.89795684814453,0.01923639845923233,0.1695486158132553,0.0017821288452675354,1.6815857887268066,1.2111400365829468,351,9.918015480041504,0.1695486158132553,3,2,0.04739515157805426,0.03996164191870636,0.0365950379729286,-0.007433509659347898,0.010800113605125656,-0.40590487459318597,-0.40590487459318597,0.6575937518762458,0.9380733009418621,11142,0.0019876437036864345,12740,0.0035749523927554594,0.0035749523927554594,0.003990294352040141,0.01923639845923233,0.01923639845923233,0.1695486158132553,13494,Tier 0: Core Bottleneck Transducer
PADI4,581,594,0.4236376881599426,41.151649475097656,0.02860377014246693,0.1888471096754074,0.0018021935003501306,3.170497417449951,2.5253517627716064,455,38.532413482666016,0.08228130638599396,3,3,0.05958346535422424,0.05958346535422424,0.03790773526580026,0.011539902399745845,0.010135827688678137,0.7402703618479942,0.7402703618479942,0.22956798048309263,0.9016809216775266,3727,0.0020090357327046957,11474,0.0035812116100543134,0.0035812116100543134,0.003997000182497795,0.02860377014246693,0.02860377014246693,0.1888471096754074,13495,Tier 0: Core Bottleneck Transducer
DEFB107B,551,77,0.17801928520202637,33.820255279541016,0.02843073641404226,0.15430332720279694,0.0018075419703122053,1.8491853475570679,1.6789140701293945,31,11.984092712402344,0.15430332720279694,3,3,0.09204114543364045,0.09204114543364045,0.06775117999389287,0.014687369628964452,0.00960259581078312,0.5688098718143112,0.5688098718143112,0.28474258728171675,0.9016809216775266,4845,0.0020148567952863196,13605,0.003598570176252036,0.003598570176252036,0.004016092216074077,0.02843073641404226,0.02843073641404226,0.15430332720279694,13496,Tier 0: Core Bottleneck Transducer
PLGLB2,666,98,0.16125930845737457,31.879484176635742,0.02133050355677617,0.1324899047613144,0.0017988735376529257,1.2631374597549438,1.1581019163131714,47,12.509647369384766,0.10097306221723557,3,3,0.07224197564500748,0.07224197564500748,0.047720838978891844,0.008200646345027767,0.016320490321087858,-0.09684061037881853,-0.09684061037881853,0.5385735134705398,0.9074583834189883,9426,0.0020056159630237372,14403,0.0036001096366301,0.0036001096366301,0.004017528300282046,0.02133050355677617,0.02133050355677617,0.1324899047613144,13497,Tier 0: Core Bottleneck Transducer
