gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_cetacea,delta_xenarthra,delta_tubulidentata,delta_pholidota,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
LMO2,671,234,0.07099463790655136,40.77182388305664,0.02660657985849361,0.24341526627540588,1.3607392675541826e-08,1.5506947040557861,1.4158433675765991,230,24.00581932067871,0.06459661573171616,4,3,0.22857362737084097,0.21173147228610206,0.08510498477290647,0.09453013667390826,-0.016842155084738915,0.04893850592402625,-0.8196698287763231,-0.8196698287763231,0.7937978228716742,0.9686910427120061,12999,1.760924049699135e-08,12727,2.721478692402357e-08,2.721478692402357e-08,3.521848302951427e-08,0.02660657985849361,0.02660657985849361,0.24341526627540588,11949,Tier 0: Core Bottleneck Transducer
NT5C3B,655,329,0.18184088170528412,41.621036529541016,0.040029754063829075,0.2521155774593353,1.3643303893495898e-08,4.343943119049072,3.01428484916687,58,41.44762420654297,0.1048055961728096,4,3,0.18396584156448323,0.1507110724006577,0.07881840916289135,0.06400883871234728,-0.033254769163825526,0.04113859368924461,0.8169784647544348,0.8169784647544348,0.20697036749669828,0.883178887583525,3137,1.7654272751653922e-08,12044,2.7286606307797e-08,2.7286606307797e-08,3.5308543589247395e-08,0.040029754063829075,0.040029754063829075,0.2521155774593353,11950,Tier 0: Core Bottleneck Transducer
FOXRED2,687,709,0.3082270920276642,39.27261734008789,0.0391756674609191,0.2499997764825821,1.365126391491807e-08,6.100801944732666,4.823297500610352,366,30.44194984436035,0.2004077285528183,4,3,0.12656244787831822,0.10349828339884853,0.05924460968142261,0.04234493240679012,-0.023064164479469677,0.024972905790105474,0.8580580808010421,0.8580580808010421,0.1954301964588267,0.883178887583525,2911,1.766313209480794e-08,12347,2.730252618432516e-08,2.730252618432516e-08,3.532626206051795e-08,0.0391756674609191,0.0391756674609191,0.2499997764825821,11951,Tier 0: Core Bottleneck Transducer
MORN3,703,258,0.1825685352087021,31.342395782470703,0.03400345000294101,0.24280846118927002,1.3733829479283223e-08,3.2277445793151855,2.9498798847198486,104,27.63534927368164,0.11679767817258835,4,3,0.14136458660066584,0.12221017245639007,0.06198554689218474,0.04280635101286185,-0.019154414144275773,0.03657268869561924,0.24857397203347278,0.24857397203347278,0.40184517197904635,0.883178887583525,7128,1.7768512929603603e-08,12753,2.7467658592073008e-08,2.7467658592073008e-08,3.5537025385046415e-08,0.03400345000294101,0.03400345000294101,0.24280846118927002,11952,Tier 0: Core Bottleneck Transducer
MEPCE,683,725,0.21173320710659027,41.87773895263672,0.03379345662436727,0.2499997317790985,1.3795811564560336e-08,2.8260767459869385,2.6222143173217773,119,12.395888328552246,0.22798500955104828,4,3,0.12408500581490481,0.10226302723416385,0.07148596769340937,0.029023738183251314,-0.021821978580740965,0.02357529993824413,0.14361121812423697,0.14361121812423697,0.4429037408543778,0.883178887583525,7898,1.784724831582292e-08,12373,2.7591622930867032e-08,2.7591622930867032e-08,3.569449637517075e-08,0.03379345662436727,0.03379345662436727,0.2499997317790985,11953,Tier 0: Core Bottleneck Transducer
OR11L1,407,324,0.291629821062088,41.70096206665039,0.04888709738518841,0.31847336888313293,1.385171984179464e-08,4.1058759689331055,3.49541974067688,239,29.751794815063477,0.13800431787967682,4,4,0.13119180914913361,0.13119180914913361,0.08304802946163155,0.03319450551853753,0.0030494214485084167,0.01189985272045613,0.416145187082769,0.416145187082769,0.3386518830475844,0.883178887583525,5877,1.7918113989267582e-08,8177,2.7703439042792155e-08,2.7703439042792155e-08,3.5836227149621786e-08,0.04888709738518841,0.04888709738518841,0.31847336888313293,11954,Tier 0: Core Bottleneck Transducer
CENPV,626,306,0.20393504202365875,29.170068740844727,0.029653118532880513,0.2563847303390503,1.3879511776828973e-08,2.442476272583008,2.200500249862671,286,11.480269432067871,0.2127542644739151,4,3,0.10674900859274424,0.05876301499453926,0.06104401159182744,0.014731005179145261,-0.047985993598204976,0.030973991821771525,-0.5780719119833466,-0.5780719119833466,0.7183922152523388,0.9407167617509355,12114,1.7952468235421563e-08,11830,2.775902446794376e-08,2.775902446794376e-08,3.590493650464622e-08,0.029653118532880513,0.029653118532880513,0.2563847303390503,11955,Tier 0: Core Bottleneck Transducer
SFR1,635,398,0.2361059933900833,42.13895797729492,0.034041485866400885,0.255866140127182,1.3880541064580816e-08,5.360355377197266,4.483916282653809,287,37.14347839355469,0.14431484043598175,3,3,0.09503129732426496,0.09503129732426496,0.053294581410121486,0.03163209487273589,,0.010104621041407578,-0.011293094835252863,-0.011293094835252863,0.5045051972451977,0.8835949514645518,9048,1.7952468235421563e-08,11860,2.77610821552976e-08,2.77610821552976e-08,3.590493650464622e-08,0.034041485866400885,0.034041485866400885,0.255866140127182,11956,Tier 0: Core Bottleneck Transducer
GTSF1,712,167,0.08493927121162415,35.98099136352539,0.032437739586622404,0.23716463148593903,1.3926447120676275e-08,4.713466167449951,3.4372050762176514,118,35.553802490234375,0.13257277011871338,4,4,0.24160970554340583,0.24160970554340583,0.10758414035491523,0.04492607785669149,0.0077308002486939885,0.08136868708310513,0.07466551477488147,0.07466551477488147,0.47024042313860714,0.883178887583525,8406,1.801037262965007e-08,12948,2.7852894157742725e-08,2.7852894157742725e-08,3.602074515117176e-08,0.032437739586622404,0.032437739586622404,0.23716463148593903,11957,Tier 0: Core Bottleneck Transducer
OR51L1,458,318,0.25713595747947693,41.752098083496094,0.04221834406612389,0.3007202744483948,1.3961787128880695e-08,5.86982536315918,5.727719783782959,66,31.72530746459961,0.18502028286457062,3,2,0.08482605167725596,0.06455333524917736,,0.04244407282710777,-0.0202727164280786,0.042381978850148196,0.08603498838889212,0.08603498838889212,0.46571930180955357,0.883178887583525,8328,1.8054604159569127e-08,9192,2.792357406411483e-08,2.792357406411483e-08,3.6109208068725325e-08,0.04221834406612389,0.04221834406612389,0.3007202744483948,11958,Tier 0: Core Bottleneck Transducer
DOHH,679,305,0.19957634806632996,32.35783767700195,0.02937643518315779,0.24645349383354187,1.397387668029388e-08,2.2333314418792725,1.8329445123672485,112,32.35783767700195,0.06901980191469193,4,3,0.11870111470311144,0.08832985822358602,0.05303647327157031,0.03110587988419918,-0.030371256479525426,0.03455876154734196,-0.44043626090984705,-0.44043626090984705,0.670189416465637,0.9209510389895863,11542,1.806876473585766e-08,12586,2.7947754166479655e-08,2.7947754166479655e-08,3.6137530513764815e-08,0.02937643518315779,0.02937643518315779,0.24645349383354187,11959,Tier 0: Core Bottleneck Transducer
OAS1,430,426,0.4087919592857361,39.54719161987305,0.030565715666051547,0.3108661472797394,1.4019130757922983e-08,4.131427764892578,3.4439191818237305,196,16.36466407775879,0.2524602711200714,3,2,0.03879708265393443,0.037539444382800574,0.022297481107449255,,-0.0012576382711338564,0.016499601546485176,-1.1415422805350415,-1.1415422805350415,0.8731778360977509,0.9999902868592971,13839,1.812580252774735e-08,8610,2.8038264432428406e-08,2.8038264432428406e-08,3.625160882644158e-08,0.030565715666051547,0.030565715666051547,0.3108661472797394,11960,Tier 0: Core Bottleneck Transducer
NPVF,665,209,0.2314734011888504,40.633453369140625,0.04078988061544298,0.24912655353546143,1.4066777976757108e-08,7.239871025085449,5.6374053955078125,90,29.061017990112305,0.24912655353546143,4,3,0.16227724871325114,0.1408866120180763,0.06390958491023224,0.053140500557586345,-0.02139063669517482,0.04522716324543256,0.9608113522978305,0.9608113522978305,0.16832351476888474,0.883178887583525,2417,1.8185924942567074e-08,12487,2.8133553708897807e-08,2.8133553708897807e-08,3.637184698323113e-08,0.04078988061544298,0.04078988061544298,0.24912655353546143,11961,Tier 0: Core Bottleneck Transducer
GPALPP1,710,348,0.17220963537693024,41.569984436035156,0.030931956387410656,0.24293862283229828,1.4084697198166937e-08,10.04403018951416,6.315367221832275,225,41.34389877319336,0.24293862283229828,4,3,0.14677802483785943,0.13570281781459614,0.07430727105694461,0.04176969499670021,-0.011075207023263287,0.030701058784214617,-0.13318034889834104,-0.13318034889834104,0.5529746241498245,0.8886870875073997,9870,1.820760750179465e-08,12748,2.816939453920142e-08,2.816939453920142e-08,3.641521518827741e-08,0.030931956387410656,0.030931956387410656,0.24293862283229828,11962,Tier 0: Core Bottleneck Transducer
SPINK14,553,123,0.1995265632867813,41.36186218261719,0.03031611181504355,0.2683579921722412,1.4133971670862133e-08,5.061426639556885,4.023073196411133,102,24.848562240600586,0.20369091629981995,3,2,0.0644280478395782,0.021346992431143207,,0.055980517663889645,-0.043081055408434994,0.008447530175688561,-0.7439832990608094,-0.7439832990608094,0.7715567105463699,0.9594860535745583,12756,1.826832825021478e-08,11257,2.82679448182499e-08,2.82679448182499e-08,3.653665840885669e-08,0.03031611181504355,0.03031611181504355,0.2683579921722412,11963,Tier 0: Core Bottleneck Transducer
PIP5K1A,679,558,0.19946995377540588,41.703495025634766,0.03826799047667025,0.2475246787071228,1.4143550674983163e-08,5.670950412750244,5.338277816772461,5,24.000633239746094,0.23628336191177368,4,3,0.14866770089081277,0.12053532809380882,0.06395009391013223,0.043886808782655454,-0.02813237279700396,0.0408307981980251,0.7041844562912426,0.7041844562912426,0.24065895483743494,0.883178887583525,3826,1.8279219843348372e-08,12552,2.828709994018297e-08,2.828709994018297e-08,3.655843786468327e-08,0.03826799047667025,0.03826799047667025,0.2475246787071228,11964,Tier 0: Core Bottleneck Transducer
PDCL3,699,214,0.19862093031406403,39.5224494934082,0.03316866230094909,0.24279168248176575,1.4202228958605128e-08,2.9248883724212646,2.3429811000823975,142,16.631881713867188,0.17586034536361694,4,3,0.12576980750943884,0.09618969313669773,0.06721710658346602,0.03072790709887484,-0.0295801143727411,0.027824793827097974,0.12316159205501843,0.12316159205501843,0.4509895695292837,0.883178887583525,8069,1.8353560730782333e-08,12754,2.8404457619313206e-08,2.8404457619313206e-08,3.6707121076591883e-08,0.03316866230094909,0.03316866230094909,0.24279168248176575,11965,Tier 0: Core Bottleneck Transducer
TRIP13,680,449,0.17063693702220917,41.66142654418945,0.03658613302859387,0.24808405339717865,1.4243515709813068e-08,4.0939040184021,3.487839937210083,164,39.183624267578125,0.10447996854782104,3,2,0.07718004456456329,0.05008841392088951,0.0470132804704045,,-0.02709163064367378,0.030166764094158794,0.4919353525368675,0.4919353525368675,0.31138252275591494,0.883178887583525,5317,1.8405416235318076e-08,12526,2.8487030567792004e-08,2.8487030567792004e-08,3.681083136989936e-08,0.03658613302859387,0.03658613302859387,0.24808405339717865,11966,Tier 0: Core Bottleneck Transducer
ENSG00000282936,605,1574,0.6810271143913269,43.47193908691406,0.04230105347132497,0.2709503173828125,1.4424610402012792e-08,7.852243900299072,5.860713481903076,962,38.745052337646484,0.20266443490982056,4,3,0.1157945341653612,0.08340418943579929,0.05948692902927329,0.03333388873139847,-0.03239034472956191,0.022973716404689447,0.8476887290573599,0.8476887290573599,0.19830567247296044,0.883178887583525,2963,1.8637907860807114e-08,11137,2.8849219013693528e-08,2.8849219013693528e-08,3.7275813408342466e-08,0.04230105347132497,0.04230105347132497,0.2709503173828125,11967,Tier 0: Core Bottleneck Transducer
TRIM35,701,520,0.24431118369102478,45.63031005859375,0.029318918977379555,0.24642054736614227,1.445746301106005e-08,4.320323467254639,3.4187114238739014,354,28.015295028686523,0.15421302616596222,4,3,0.1044623000801564,0.08266730743402771,0.0436974655950195,0.05310715929899071,-0.021794992646128688,0.007657675186146202,-0.3769726158317471,-0.3769726158317471,0.6469030222030401,0.91513779301764,11211,1.8678834968597946e-08,12587,2.8914926675227548e-08,2.8914926675227548e-08,3.735767078100135e-08,0.029318918977379555,0.029318918977379555,0.24642054736614227,11968,Tier 0: Core Bottleneck Transducer
DNAJC24,725,155,0.13681507110595703,44.4034423828125,0.024402643906230745,0.23670856654644012,1.4547106080504237e-08,2.9906351566314697,2.053307294845581,21,34.13759994506836,0.0876053124666214,4,3,0.10082859586512188,0.09144671790700086,0.048299303687064775,0.03571282411901144,-0.009381877958121022,0.016816468059045665,-0.9648004752379022,-0.9648004752379022,0.8326776210725122,0.9840667707714741,13422,1.8791591510996636e-08,12970,2.9094214482050518e-08,2.9094214482050518e-08,3.758318602025793e-08,0.024402643906230745,0.024402643906230745,0.23670856654644012,11969,Tier 0: Core Bottleneck Transducer
OR11A1,239,329,0.41477081179618835,41.58979034423828,0.057237051728522136,0.40824830532073975,1.4565851363334899e-08,7.137845516204834,5.507178783416748,253,27.37130355834961,0.26077842712402344,3,3,0.09097986358657964,0.09097986358657964,,0.03610309117386086,0.006840861571907222,0.04803591084081156,-0.15481564538243228,-0.15481564538243228,0.5615166716541885,0.8918140586141687,9985,1.8814274096293584e-08,879,2.9131702994344977e-08,2.9131702994344977e-08,3.7628548538335185e-08,0.057237051728522136,0.057237051728522136,0.40824830532073975,11970,Tier 0: Core Bottleneck Transducer
HCLS1,675,541,0.23604126274585724,41.83002471923828,0.033612767080161254,0.24999994039535522,1.4573051326078147e-08,5.5991926193237305,4.96960973739624,498,33.91401672363281,0.16509966552257538,4,3,0.135790567427299,0.10599735702136448,0.0705003392893679,0.04144815056203226,-0.029793210405934523,0.023842077575898832,0.08957672900630649,0.08957672900630649,0.4643117888058058,0.883178887583525,8306,1.8822041457871493e-08,12296,2.9146102531463214e-08,2.9146102531463214e-08,3.764408275986004e-08,0.033612767080161254,0.033612767080161254,0.24999994039535522,11971,Tier 0: Core Bottleneck Transducer
SGCZ,656,324,0.09868598729372025,41.35126876831055,0.02822571178106267,0.24999988079071045,1.4680951457772556e-08,4.579637050628662,3.722853660583496,317,32.729393005371094,0.1399242877960205,4,3,0.08636812857194519,0.05010777224772749,0.04712293614338372,0.018218307754785074,-0.036260356324217695,0.021026884673776402,-0.6590541663812574,-0.6590541663812574,0.7450695068566753,0.9504155277943093,12434,1.8959857768838723e-08,12331,2.9361904241298475e-08,2.9361904241298475e-08,3.791971724983454e-08,0.02822571178106267,0.02822571178106267,0.24999988079071045,11972,Tier 0: Core Bottleneck Transducer
IGHA1,532,427,0.40471479296684265,31.88287925720215,0.038800864982477964,0.281006783246994,1.4795279447605914e-08,2.8954358100891113,2.7464535236358643,2,23.753406524658203,0.12189560383558273,4,3,0.13740069017063727,0.11036341193558898,0.06505879060896651,0.06212495788836136,-0.027037278235048298,0.010216941673309414,0.09854398013200849,0.09854398013200849,0.46075017539339974,0.883178887583525,8246,1.9105544851354482e-08,10403,2.9590558781045218e-08,2.9590558781045218e-08,3.821109070218528e-08,0.038800864982477964,0.038800864982477964,0.281006783246994,11973,Tier 0: Core Bottleneck Transducer
C19orf47,696,405,0.15038275718688965,41.90834426879883,0.028893840090388197,0.2446637600660324,1.4796168347657428e-08,3.694445848464966,3.202558755874634,279,21.073883056640625,0.1753092110157013,4,3,0.14736166502807765,0.11765532030468442,0.057210063380795276,0.04802669320480665,-0.029706344723393226,0.04212490844247572,-0.4488345352401873,-0.4488345352401873,0.6732244881342573,0.9216673906337898,11587,1.9105544851354482e-08,12671,2.959233746935297e-08,2.959233746935297e-08,3.821109070218528e-08,0.028893840090388197,0.028893840090388197,0.2446637600660324,11974,Tier 0: Core Bottleneck Transducer
OR5C1,519,322,0.23573441803455353,40.81876754760742,0.035775589774499975,0.28309422731399536,1.4828389517356587e-08,5.987916946411133,5.670383453369141,175,30.9209041595459,0.1936527043581009,4,3,0.10577973575508116,0.08839578965540107,0.046195080692513955,0.04061986859688914,-0.01738394609968009,0.018964786465678066,-0.2816268551699095,-0.2816268551699095,0.6108851770433479,0.9044267101031369,10714,1.914559196759137e-08,10288,2.9656779532150068e-08,2.9656779532150068e-08,3.829118457744559e-08,0.035775589774499975,0.035775589774499975,0.28309422731399536,11975,Tier 0: Core Bottleneck Transducer
PCDHB3,338,1140,0.5401734113693237,42.20088577270508,0.05132489510841364,0.3535533547401428,1.4878545285038974e-08,7.9894609451293945,6.516079425811768,478,31.22386360168457,0.255876749753952,4,3,0.1669118339139978,0.12920769561205683,0.08450970118308133,0.05191928927507165,-0.03770413830194096,0.03048284345584482,0.17075314602612204,0.17075314602612204,0.4322089359727251,0.883178887583525,7703,1.920878683621496e-08,4859,2.9757090180826395e-08,2.9757090180826395e-08,3.841757316989087e-08,0.05132489510841364,0.05132489510841364,0.3535533547401428,11976,Tier 0: Core Bottleneck Transducer
PTF1A,663,342,0.1418609470129013,41.75018310546875,0.03196528882478773,0.24999970197677612,1.4897845346300564e-08,1.8838320970535278,1.8183513879776,148,7.547986030578613,0.2495807558298111,4,3,0.17450823857181738,0.13565037000031618,0.04315257887315999,0.07864894423152129,-0.0388578685715012,0.0527067154671361,-0.16474540770630416,-0.16474540770630416,0.5654278124599703,0.8924757601047273,10050,1.9232138731149563e-08,12396,2.9795690970058075e-08,2.9795690970058075e-08,3.84642778204778e-08,0.03196528882478773,0.03196528882478773,0.24999970197677612,11977,Tier 0: Core Bottleneck Transducer
ADCYAP1R1,705,475,0.180597186088562,41.758663177490234,0.029846114388195736,0.24284544587135315,1.4921514912254607e-08,6.415801525115967,4.412708759307861,112,26.419279098510742,0.24284544587135315,4,2,0.09994589787578409,0.07306807426389098,0.04937930147779577,0.05056659639798833,-0.02241898285283628,-0.0044588407590568455,-0.29425968831919014,-0.29425968831919014,0.6157202631364401,0.9061451663663442,10778,1.926112710986206e-08,12749,2.984303032471658e-08,2.984303032471658e-08,3.852225486540639e-08,0.029846114388195736,0.029846114388195736,0.24284544587135315,11978,Tier 0: Core Bottleneck Transducer
GPBP1L1,664,530,0.171412855386734,42.43540954589844,0.031148347901850077,0.2518908977508545,1.498894774833812e-08,8.710233688354492,5.60967493057251,79,34.57939147949219,0.2518908977508545,4,3,0.14751030180673025,0.12726347658528553,0.06757737569199576,0.03825239569925974,-0.020246825221444727,0.041680530415474766,-0.2645630335357988,-0.2645630335357988,0.6043269497060406,0.9030179354923628,10616,1.9346597081520554e-08,12054,2.997789599890055e-08,2.997789599890055e-08,3.869319481127416e-08,0.031148347901850077,0.031148347901850077,0.2518908977508545,11979,Tier 0: Core Bottleneck Transducer
CDR2,672,519,0.23691746592521667,41.45389175415039,0.03336103711729729,0.25101014971733093,1.5010689023458632e-08,4.194819450378418,2.8119335174560547,145,41.06982421875,0.10213872790336609,4,3,0.11554337789389219,0.10227088684996825,0.05013782636577723,0.030607875069924628,-0.013272491043923926,0.034797676458190326,0.04592171749515293,0.04592171749515293,0.48168632218856017,0.883178887583525,8618,1.937308274177238e-08,12103,3.00213779946823e-08,3.00213779946823e-08,3.8746165416129305e-08,0.03336103711729729,0.03336103711729729,0.25101014971733093,11980,Tier 0: Core Bottleneck Transducer
TOP6BL,383,533,0.48096778988838196,42.01307678222656,0.048395287571985704,0.3309328854084015,1.504799656883937e-08,4.689394950866699,4.269660949707031,196,31.484651565551758,0.1489422470331192,2,2,0.10638802040523834,0.10638802040523834,0.05694692030616532,0.04944110009907302,,,0.2230647892596899,0.2230647892596899,0.41174254101177266,0.883178887583525,7324,1.9418699704639727e-08,7437,3.009599280900943e-08,3.009599280900943e-08,3.883740887041008e-08,0.048395287571985704,0.048395287571985704,0.3309328854084015,11981,Tier 0: Core Bottleneck Transducer
AK4,691,247,0.12458857148885727,32.476463317871094,0.02060500960334494,0.24251721799373627,1.5048482346916483e-08,7.091370105743408,3.8990085124969482,234,29.240686416625977,0.24251721799373627,4,3,0.07987975006869695,0.045880943407171214,0.03339239352122758,0.02763823373048491,-0.033998806661525736,0.018849122816984455,-1.5458734477126368,-1.5458734477126368,0.9389324328486507,0.9999902868592971,14523,1.9418699704639727e-08,12764,3.009697202571715e-08,3.009697202571715e-08,3.883740887041008e-08,0.02060500960334494,0.02060500960334494,0.24251721799373627,11982,Tier 0: Core Bottleneck Transducer
LRRC72,655,297,0.241355299949646,41.645328521728516,0.0354998910990196,0.2520911395549774,1.5067672995697365e-08,4.182754993438721,3.130901336669922,272,34.66108322143555,0.12067583203315735,4,3,0.15109589197559065,0.12343412361981293,0.07227067317071965,0.05926307010275926,-0.02766176835577771,0.019562148702111738,0.24936714518811195,0.24936714518811195,0.40153839843790795,0.883178887583525,7118,1.944188195304598e-08,12045,3.013534549678454e-08,3.013534549678454e-08,3.8883763267894346e-08,0.0354998910990196,0.0354998910990196,0.2520911395549774,11983,Tier 0: Core Bottleneck Transducer
LIPA,704,399,0.28670939803123474,43.61366271972656,0.03503267159142892,0.24479152262210846,1.5164789364730358e-08,4.99058723449707,3.0748484134674072,133,25.049598693847656,0.1992282271385193,3,2,0.08136861353891654,0.06418372209865919,0.06676100381159937,,-0.017184891440257345,0.014607609727317169,0.38863324208861966,0.38863324208861966,0.3487737362468417,0.883178887583525,6093,1.956560013767529e-08,12662,3.032957801574199e-08,3.032957801574199e-08,3.9131199354511196e-08,0.03503267159142892,0.03503267159142892,0.24479152262210846,11984,Tier 0: Core Bottleneck Transducer
PHF20,686,1038,0.26080456376075745,41.947391510009766,0.03688467500788538,0.2516185939311981,1.526024595035744e-08,9.548320770263672,8.524898529052734,162,40.36353302001953,0.23655809462070465,4,3,0.14000120869842347,0.1134093041668014,0.05472314978295993,0.04802035138471531,-0.026591904531622076,0.037257707530748245,0.556217165806798,0.556217165806798,0.28903120288981154,0.883178887583525,4872,1.968715692180547e-08,12073,3.05204907458112e-08,3.05204907458112e-08,3.9374312353676244e-08,0.03688467500788538,0.03688467500788538,0.2516185939311981,11985,Tier 0: Core Bottleneck Transducer
KLRG1,605,206,0.2738777995109558,41.382320404052734,0.041136791121349034,0.25997138023376465,1.5294117522053658e-08,3.9193577766418457,3.5767009258270264,34,40.947513580322266,0.09571662545204163,3,2,0.12739732137124865,0.10213766296031672,0.10308569629374435,,-0.025259658410931928,0.024311625077504288,0.7101196046916837,0.7101196046916837,0.23881498499986215,0.883178887583525,3789,1.9729249918869415e-08,11663,3.058823344614936e-08,3.058823344614936e-08,3.9458497776389954e-08,0.041136791121349034,0.041136791121349034,0.25997138023376465,11986,Tier 0: Core Bottleneck Transducer
RNF227,664,214,0.1856437474489212,41.772438049316406,0.03761199773236557,0.2484430968761444,1.5339214614089743e-08,3.529472589492798,2.7116429805755615,204,15.43767261505127,0.2286272495985031,4,3,0.14576938855663046,0.11989672220402381,0.08618466937130714,0.028651296749703674,-0.025872666352606658,0.03093342243561964,0.5536665787981431,0.5536665787981431,0.2899035259607823,0.883178887583525,4885,1.978581569550379e-08,12508,3.067842807569221e-08,3.067842807569221e-08,3.9571629904432065e-08,0.03761199773236557,0.03761199773236557,0.2484430968761444,11987,Tier 0: Core Bottleneck Transducer
SLC49A4,659,514,0.1426604837179184,41.751304626464844,0.031008867533411515,0.24999992549419403,1.5412553114900122e-08,4.470217704772949,2.7135345935821533,280,41.751304626464844,0.10706773400306702,4,3,0.12117685741362635,0.07747309436092295,0.06868004789747167,0.03447451232182722,-0.04370376305270341,0.018022297194327467,-0.29952933440354323,-0.29952933440354323,0.6177319033982358,0.9061451663663442,10808,1.987879746822186e-08,12310,3.08251067449028e-08,3.08251067449028e-08,3.975759560081251e-08,0.031008867533411515,0.031008867533411515,0.24999992549419403,11988,Tier 0: Core Bottleneck Transducer
SRGAP2,677,1082,0.13743014633655548,41.33077621459961,0.02953423367240614,0.2497035712003708,1.5551624034192508e-08,7.286677360534668,5.474801540374756,807,41.21967315673828,0.1767766922712326,4,3,0.11973945616295129,0.07407186549805314,0.07496246251537361,0.023930373468696697,-0.045667590664898144,0.02084662017888097,-0.42662555105301303,-0.42662555105301303,0.6651739578916269,0.9192938224459729,11478,2.005653756539803e-08,12461,3.1103249031882996e-08,3.1103249031882996e-08,4.011307637339512e-08,0.02953423367240614,0.02953423367240614,0.2497035712003708,11989,Tier 0: Core Bottleneck Transducer
CA7,713,269,0.12884144484996796,35.55645751953125,0.029752483533975728,0.23853260278701782,1.561684852564974e-08,2.9640350341796875,2.4909331798553467,202,12.42612075805664,0.23853260278701782,4,3,0.13384322214682798,0.11216485051645174,0.05785277126222314,0.05462760786190512,-0.02167837163037624,0.021362843022699727,-0.2803827712078996,-0.2803827712078996,0.6104080731277925,0.9044267101031369,10699,2.0139018629573353e-08,12907,3.1233697628252344e-08,3.1233697628252344e-08,4.027803800316779e-08,0.029752483533975728,0.029752483533975728,0.23853260278701782,11990,Tier 0: Core Bottleneck Transducer
CCDC13,693,744,0.35657209157943726,41.84546661376953,0.03926477314921031,0.2499997317790985,1.5657349294421295e-08,7.668393135070801,4.742956638336182,539,33.493717193603516,0.22895020246505737,4,3,0.10651699759640418,0.07777512596771101,0.05716292113701666,0.024665639996877448,-0.028741871628693173,0.024688436462510073,0.8974803185588086,0.8974803185588086,0.1847313354712971,0.883178887583525,2724,2.018960590614575e-08,12373,3.131469622497107e-08,3.131469622497107e-08,4.037920876416161e-08,0.03926477314921031,0.03926477314921031,0.2499997317790985,11991,Tier 0: Core Bottleneck Transducer
CCN6,713,374,0.2289341241121292,41.167213439941406,0.034608589438422405,0.2421356588602066,1.579109686089409e-08,4.350279808044434,3.6468899250030518,206,38.52337646484375,0.11292571574449539,4,3,0.13699861795895715,0.11058809465337638,0.07140709196056708,0.044313912108229964,-0.026410523305580774,0.02127761389016012,0.36833314310008897,0.36833314310008897,0.35631242117993817,0.883178887583525,6241,2.0360371041960134e-08,12776,3.15821929719462e-08,3.15821929719462e-08,4.0720741761345795e-08,0.034608589438422405,0.034608589438422405,0.2421356588602066,11992,Tier 0: Core Bottleneck Transducer
SMIM13,672,97,0.07517115026712418,41.37432861328125,0.03394775826870145,0.24067343771457672,1.5792347305066977e-08,9.957701683044434,5.663921356201172,70,41.37432861328125,0.24067343771457672,4,2,0.1272382187328934,0.0800871202573895,0.07074692909845787,-0.011766214032072193,-0.03538488444343171,0.056491289634435525,0.12086460316963603,0.12086460316963603,0.45189913958003336,0.883178887583525,8086,2.0360371041960134e-08,12830,3.158469435993183e-08,3.158469435993183e-08,4.0720741761345795e-08,0.03394775826870145,0.03394775826870145,0.24067343771457672,11993,Tier 0: Core Bottleneck Transducer
BEND4,671,596,0.17393189668655396,41.57915115356445,0.0336230518306809,0.2499997764825821,1.5866080323589668e-08,4.57114315032959,4.17913818359375,436,26.822982788085938,0.1704189032316208,4,3,0.11008305284906958,0.08509515568043924,0.059038026932315045,0.01802333161160388,-0.024987897168630334,0.03302169430515066,0.07555415766553551,0.07555415766553551,0.46988690452209925,0.883178887583525,8402,2.0453769376115638e-08,12347,3.1732160510333784e-08,3.1732160510333784e-08,4.0907538575816726e-08,0.0336230518306809,0.0336230518306809,0.2499997764825821,11994,Tier 0: Core Bottleneck Transducer
DNAJB9,721,223,0.08897620439529419,41.44375991821289,0.02318949354542348,0.23640325665473938,1.6023434228762264e-08,4.290446758270264,2.719221830368042,36,30.30122947692871,0.14159315824508667,3,3,0.0926184806313485,0.0926184806313485,0.05640205761358224,0.030855505575864514,,0.005360917441901749,-1.1383361467210147,-1.1383361467210147,0.8725099270817998,0.9999902868592971,13832,2.065494369989077e-08,12979,3.204687232249981e-08,3.204687232249981e-08,4.130989238191244e-08,0.02318949354542348,0.02318949354542348,0.23640325665473938,11995,Tier 0: Core Bottleneck Transducer
PRR30,658,508,0.353548526763916,43.197959899902344,0.03772956782805883,0.25376632809638977,1.619923376752065e-08,4.850205421447754,3.8174800872802734,388,37.0188102722168,0.13102002441883087,3,2,0.10712970639258475,0.0842129510407043,0.06004824194646939,0.047081464446115356,-0.02291675535188045,,0.5420203535795618,0.5420203535795618,0.293902242289333,0.883178887583525,4976,2.0879860669064768e-08,11970,3.239846629865539e-08,3.239846629865539e-08,4.175971974450073e-08,0.03772956782805883,0.03772956782805883,0.25376632809638977,11996,Tier 0: Core Bottleneck Transducer
