gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,composite_rank,tier,z_track_b,p_track_b,q_track_b,p_combined
HTRA2,707,466,41.4364128112793,0.023506328,-0.23114643694503514,0.5913994798492751,0.768483839414457,12409,0,0,0.0,12409,Background,-0.23114643694503514,0.5913994798492751,0.768483839414457,0.5913994798492751
TIMM29,693,270,30.271095275878903,0.023486579,-0.2312223972591336,0.5914289845433007,0.768483839414457,12410,0,0,0.0,12410,Background,-0.2312223972591336,0.5914289845433007,0.768483839414457,0.5914289845433007
DHTKD1,678,937,41.90633010864258,0.023464508,-0.2313536168534372,0.5914799519634096,0.768483839414457,12411,0,0,0.0,12411,Background,-0.2313536168534372,0.5914799519634096,0.768483839414457,0.5914799519634096
TUBG2,597,453,35.418853759765625,0.023335189,-0.23136531438415348,0.5914844953634315,0.768483839414457,12412,0,0,0.0,12412,Background,-0.23136531438415348,0.5914844953634315,0.768483839414457,0.5914844953634315
NR0B2,722,282,35.55794143676758,0.023525037,-0.23142950216918506,0.5915094261142623,0.768483839414457,12413,0,0,0.0,12413,Background,-0.23142950216918506,0.5915094261142623,0.768483839414457,0.5915094261142623
SEC16B,674,1117,41.656639099121094,0.023458216,-0.23144580930801809,0.591515759802647,0.768483839414457,12414,0,0,0.0,12414,Background,-0.23144580930801809,0.591515759802647,0.768483839414457,0.591515759802647
PLOD2,670,777,41.85825729370117,0.02345145,-0.2316223736388151,0.5915843358108022,0.768483839414457,12415,0,0,0.0,12415,Background,-0.2316223736388151,0.5915843358108022,0.768483839414457,0.5915843358108022
SMS,677,376,40.79495620727539,0.02346122,-0.2317206341752455,0.5916224981105074,0.768483839414457,12416,0,0,0.0,12416,Background,-0.2317206341752455,0.5916224981105074,0.768483839414457,0.5916224981105074
H3C14,152,136,25.518199920654297,0.017561115,-0.2319572359319262,0.5917143856281669,0.768483839414457,12417,0,0,0.0,12417,Background,-0.2319572359319262,0.5917143856281669,0.768483839414457,0.5917143856281669
HECW1,623,1713,42.2861328125,0.02337609,-0.23203087995053648,0.5917429852578908,0.768483839414457,12418,0,0,0.0,12418,Background,-0.23203087995053648,0.5917429852578908,0.768483839414457,0.5917429852578908
CDCA2,678,698,41.87321853637695,0.023460733,-0.2321086168534367,0.5917731738276493,0.768483839414457,12419,0,0,0.0,12419,Background,-0.2321086168534367,0.5917731738276493,0.768483839414457,0.5917731738276493
KATNAL2,698,476,41.39814758300781,0.023489043,-0.2321264844456647,0.5917801125022045,0.768483839414457,12420,0,0,0.0,12420,Background,-0.2321264844456647,0.5917801125022045,0.768483839414457,0.5917801125022045
METAP1,696,387,43.25162887573242,0.02348602,-0.23217413610945314,0.591798617338694,0.768483839414457,12421,0,0,0.0,12421,Background,-0.23217413610945314,0.591798617338694,0.768483839414457,0.591798617338694
GTF3A,701,396,36.80827713012695,0.023492394,-0.2322872335964156,0.5918425362972254,0.768483839414457,12422,0,0,0.0,12422,Background,-0.2322872335964156,0.5918425362972254,0.768483839414457,0.5918425362972254
MGLL,671,306,41.15795135498047,0.023449384,-0.2323307186870703,0.5918594224829057,0.768483839414457,12423,0,0,0.0,12423,Background,-0.2323307186870703,0.5918594224829057,0.768483839414457,0.5918594224829057
EFNB1,702,367,42.83203887939453,0.023493547,-0.23233243225434103,0.591860087894033,0.768483839414457,12424,0,0,0.0,12424,Background,-0.23233243225434103,0.591860087894033,0.768483839414457,0.591860087894033
HAO1,709,371,42.26582336425781,0.023502907,-0.23237465607842053,0.5918764841332971,0.768483839414457,12425,0,0,0.0,12425,Background,-0.23237465607842053,0.5918764841332971,0.768483839414457,0.5918764841332971
USF1,717,310,41.705806732177734,0.023513462,-0.23241692245495327,0.5918928967352947,0.768483839414457,12426,0,0,0.0,12426,Background,-0.23241692245495327,0.5918928967352947,0.768483839414457,0.5918928967352947
NDUFAF5,703,351,41.21141052246094,0.023494314,-0.23245424222770802,0.5919073883705442,0.768483839414457,12427,0,0,0.0,12427,Background,-0.23245424222770802,0.5919073883705442,0.768483839414457,0.5919073883705442
HNRNPUL2,690,799,41.804969787597656,0.02347601,-0.232490786483764,0.5919215787431984,0.768483839414457,12428,0,0,0.0,12428,Background,-0.232490786483764,0.5919215787431984,0.768483839414457,0.5919215787431984
GNG12,731,72,28.204864501953125,0.023530949,-0.2326023305139681,0.5919648912709659,0.768483839414457,12429,0,0,0.0,12429,Background,-0.2326023305139681,0.5919648912709659,0.768483839414457,0.5919648912709659
DUSP4,700,407,37.78482437133789,0.023489388,-0.23261204415223474,0.5919686630218527,0.768483839414457,12430,0,0,0.0,12430,Background,-0.23261204415223474,0.5919686630218527,0.768483839414457,0.5919686630218527
TMEM95,724,197,39.09806442260742,0.023521638,-0.23263647933707693,0.591978151028459,0.768483839414457,12431,0,0,0.0,12431,Background,-0.23263647933707693,0.591978151028459,0.768483839414457,0.591978151028459
L3MBTL3,700,842,43.0367546081543,0.023488458,-0.23279804415223468,0.5920408841271527,0.768483839414457,12432,0,0,0.0,12432,Background,-0.23279804415223468,0.5920408841271527,0.768483839414457,0.5920408841271527
OBI1,705,742,45.06288528442383,0.023494719,-0.23292190447534514,0.5920889755617597,0.768483839414457,12433,0,0,0.0,12433,Background,-0.23292190447534514,0.5920889755617597,0.768483839414457,0.5920889755617597
NCK2,703,435,31.243167877197266,0.023491876,-0.2329418422277081,0.5920967166933416,0.768483839414457,12434,0,0,0.0,12434,Background,-0.2329418422277081,0.5920967166933416,0.768483839414457,0.5920967166933416
PTGES3L,697,152,41.976112365722656,0.023483284,-0.23300010992701528,0.5921193397960046,0.768483839414457,12435,0,0,0.0,12435,Background,-0.23300010992701528,0.5921193397960046,0.768483839414457,0.5921193397960046
GABRG2,695,503,41.650047302246094,0.0234801,-0.23307876083800208,0.5921498764273161,0.768483839414457,12436,0,0,0.0,12436,Background,-0.23307876083800208,0.5921498764273161,0.768483839414457,0.5921498764273161
GMFG,709,142,40.825042724609375,0.023499357,-0.23308465607842083,0.5921521652629742,0.768483839414457,12437,0,0,0.0,12437,Background,-0.23308465607842083,0.5921521652629742,0.768483839414457,0.5921521652629742
GPR173,705,373,33.163536071777344,0.023493798,-0.23310610447534533,0.5921604926077066,0.768483839414457,12438,0,0,0.0,12438,Background,-0.23310610447534533,0.5921604926077066,0.768483839414457,0.5921604926077066
GSTT4,577,309,42.29508972167969,0.023290273,-0.2331410060496683,0.5921740430624678,0.768483839414457,12439,0,0,0.0,12439,Background,-0.2331410060496683,0.5921740430624678,0.768483839414457,0.5921740430624678
SET,673,295,41.621097564697266,0.023447514,-0.23329303407893867,0.5922330663035862,0.768483839414457,12440,0,0,0.0,12440,Background,-0.23329303407893867,0.5922330663035862,0.768483839414457,0.5922330663035862
GADL1,699,555,42.709373474121094,0.023484558,-0.23330106180958557,0.5922361829251691,0.768483839414457,12441,0,0,0.0,12441,Background,-0.23330106180958557,0.5922361829251691,0.768483839414457,0.5922361829251691
CRHR1,689,426,40.173954010009766,0.023470497,-0.23331035662110255,0.5922397914607468,0.768483839414457,12442,0,0,0.0,12442,Background,-0.23331035662110255,0.5922397914607468,0.768483839414457,0.5922397914607468
NDC80,677,669,41.13298416137695,0.02345327,-0.2333106341752461,0.5922398992157972,0.768483839414457,12443,0,0,0.0,12443,Background,-0.2333106341752461,0.5922398992157972,0.768483839414457,0.5922398992157972
CIR1,663,586,41.7806282043457,0.023431825,-0.23346269643055723,0.5922989334082726,0.768483839414457,12444,0,0,0.0,12444,Background,-0.23346269643055723,0.5922989334082726,0.768483839414457,0.5922989334082726
UBE2E2,696,201,33.35865020751953,0.023479369,-0.23350433610945312,0.5923150985587962,0.768483839414457,12445,0,0,0.0,12445,Background,-0.23350433610945312,0.5923150985587962,0.768483839414457,0.5923150985587962
KAT2B,615,944,42.05333709716797,0.023355322,-0.23352253621414035,0.5923221640642041,0.768483839414457,12446,0,0,0.0,12446,Background,-0.23352253621414035,0.5923221640642041,0.768483839414457,0.5923221640642041
NCF1,688,437,39.64112854003906,0.02346792,-0.23354210991152966,0.5923297627817484,0.768483839414457,12447,0,0,0.0,12447,Background,-0.23354210991152966,0.5923297627817484,0.768483839414457,0.5923297627817484
STMN1,723,151,40.74675750732422,0.023515493,-0.23360216418532725,0.5923530762728839,0.768483839414457,12448,0,0,0.0,12448,Background,-0.23360216418532725,0.5923530762728839,0.768483839414457,0.5923530762728839
DSTYK,699,948,42.04869842529297,0.023482664,-0.23367986180958533,0.5923832385513473,0.768483839414457,12449,0,0,0.0,12449,Background,-0.23367986180958533,0.5923832385513473,0.768483839414457,0.5923832385513473
RTL9,676,1895,41.70187759399414,0.023449238,-0.2338258069512253,0.5924398930888315,0.768483839414457,12450,0,0,0.0,12450,Background,-0.2338258069512253,0.5924398930888315,0.768483839414457,0.5924398930888315
BCL6,714,656,42.06624984741211,0.02350162,-0.23398208950767413,0.5925005583703187,0.768483839414457,12451,0,0,0.0,12451,Background,-0.23398208950767413,0.5925005583703187,0.768483839414457,0.5925005583703187
ASB8,730,288,41.90080642700195,0.023522494,-0.23403379109955547,0.5925206272467833,0.768483839414457,12452,0,0,0.0,12452,Background,-0.23403379109955547,0.5925206272467833,0.768483839414457,0.5925206272467833
MCM3,702,871,41.83259582519531,0.023484783,-0.2340852322543413,0.5925405947890394,0.768483839414457,12453,0,0,0.0,12453,Background,-0.2340852322543413,0.5925405947890394,0.768483839414457,0.5925405947890394
ATP5F1A,699,554,41.53223419189453,0.023480631,-0.23408646180958573,0.5925410720536938,0.768483839414457,12454,0,0,0.0,12454,Background,-0.23408646180958573,0.5925410720536938,0.768483839414457,0.5925410720536938
TTC19,663,351,42.222049713134766,0.023428686,-0.23409049643055707,0.5925426381328152,0.768483839414457,12455,0,0,0.0,12455,Background,-0.23409049643055707,0.5925426381328152,0.768483839414457,0.5925426381328152
TAPT1,670,585,40.52358627319336,0.023438593,-0.23419377363881472,0.5925827257269014,0.768483839414457,12456,0,0,0.0,12456,Background,-0.23419377363881472,0.5925827257269014,0.768483839414457,0.5925827257269014
RCC2,659,538,40.64679718017578,0.023421684,-0.2342847672888171,0.5926180445894994,0.768483839414457,12457,0,0,0.0,12457,Background,-0.2342847672888171,0.5926180445894994,0.768483839414457,0.5926180445894994
SETDB2,692,718,42.319828033447266,0.023469731,-0.23431080458715947,0.5926281507359902,0.768483839414457,12458,0,0,0.0,12458,Background,-0.23431080458715947,0.5926281507359902,0.768483839414457,0.5926281507359902
USP1,702,811,41.741153717041016,0.023483392,-0.23436343225434128,0.5926485775101197,0.768483839414457,12459,0,0,0.0,12459,Background,-0.23436343225434128,0.5926485775101197,0.768483839414457,0.5926485775101197
LHFPL5,714,219,39.618865966796875,0.023498593,-0.23458748950767397,0.5927355397246329,0.768483839414457,12460,0,0,0.0,12460,Background,-0.23458748950767397,0.5927355397246329,0.768483839414457,0.5927355397246329
CSF3,699,226,35.8793830871582,0.023477802,-0.2346522618095856,0.5927606786208297,0.768483839414457,12461,0,0,0.0,12461,Background,-0.2346522618095856,0.5927606786208297,0.768483839414457,0.5927606786208297
UPK3BL2,499,274,40.81321716308594,0.023023212,-0.23488485492922218,0.592850947610422,0.768483839414457,12462,0,0,0.0,12462,Background,-0.23488485492922218,0.592850947610422,0.768483839414457,0.592850947610422
SRP14,710,167,37.257999420166016,0.023491064,-0.23501440323766207,0.592901222948075,0.768483839414457,12463,0,0,0.0,12463,Background,-0.23501440323766207,0.592901222948075,0.768483839414457,0.592901222948075
POLR3B,671,1138,41.6632080078125,0.023435771,-0.23505331868707013,0.5929163250258844,0.768483839414457,12464,0,0,0.0,12464,Background,-0.23505331868707013,0.5929163250258844,0.768483839414457,0.5929163250258844
FAM237B,677,141,41.837181091308594,0.023444522,-0.235060234175246,0.5929190087332448,0.768483839414457,12465,0,0,0.0,12465,Background,-0.235060234175246,0.5929190087332448,0.768483839414457,0.5929190087332448
PRELID3B,716,204,41.64787292480469,0.023498824,-0.23507733912161294,0.5929256466653329,0.768483839414457,12466,0,0,0.0,12466,Background,-0.23507733912161294,0.5929256466653329,0.768483839414457,0.5929256466653329
TMC7,678,753,42.166168212890625,0.0234456,-0.2351352168534368,0.5929481071313785,0.768483839414457,12467,0,0,0.0,12467,Background,-0.2351352168534368,0.5929481071313785,0.768483839414457,0.5929481071313785
FBH1,695,995,41.6364860534668,0.023469426,-0.23521356083800182,0.5929785093978122,0.768483839414457,12468,0,0,0.0,12468,Background,-0.23521356083800182,0.5929785093978122,0.768483839414457,0.5929785093978122
OR8J3,244,336,41.613243103027344,0.020092629,-0.23522509717920181,0.5929829861577539,0.768483839414457,12469,0,0,0.0,12469,Background,-0.23522509717920181,0.5929829861577539,0.768483839414457,0.5929829861577539
CCDC184,708,203,39.16670608520508,0.023487275,-0.23522933465751558,0.5929846305385544,0.768483839414457,12470,0,0,0.0,12470,Background,-0.23522933465751558,0.5929846305385544,0.768483839414457,0.5929846305385544
CLMN,661,1133,41.96705627441406,0.023419632,-0.23529960038876294,0.5930118973699753,0.768483839414457,12471,0,0,0.0,12471,Background,-0.23529960038876294,0.5930118973699753,0.768483839414457,0.5930118973699753
INSYN2B,724,548,42.05945587158203,0.023508115,-0.2353410793370772,0.5930279931908379,0.768483839414457,12472,0,0,0.0,12472,Background,-0.2353410793370772,0.5930279931908379,0.768483839414457,0.5930279931908379
PIH1D2,712,327,42.143306732177734,0.023492094,-0.2353489828408807,0.5930310601114662,0.768483839414457,12473,0,0,0.0,12473,Background,-0.2353489828408807,0.5930310601114662,0.768483839414457,0.5930310601114662
HMGXB3,681,1297,41.99041748046875,0.023448763,-0.2353705212921893,0.5930394179858218,0.768483839414457,12474,0,0,0.0,12474,Background,-0.2353705212921893,0.5930394179858218,0.768483839414457,0.5930394179858218
ARK2C,696,350,41.37355041503906,0.023469547,-0.23546873610945304,0.5930775291536579,0.768483839414457,12475,0,0,0.0,12475,Background,-0.23546873610945304,0.5930775291536579,0.768483839414457,0.5930775291536579
GIPR,672,508,41.99642562866211,0.02343504,-0.2354940046840802,0.5930873342005583,0.768483839414457,12476,0,0,0.0,12476,Background,-0.2354940046840802,0.5930873342005583,0.768483839414457,0.5930873342005583
TCTN2,648,761,41.41078186035156,0.023398343,-0.23557871890909007,0.5931202057100929,0.768483839414457,12477,0,0,0.0,12477,Background,-0.23557871890909007,0.5931202057100929,0.768483839414457,0.5931202057100929
BACH1,706,835,42.792083740234375,0.023482645,-0.23561016090101056,0.5931324059231893,0.768483839414457,12478,0,0,0.0,12478,Background,-0.23561016090101056,0.5931324059231893,0.768483839414457,0.5931324059231893
SNRNP70,697,480,39.36823272705078,0.023469986,-0.23565970992701496,0.5931516318968386,0.768483839414457,12479,0,0,0.0,12479,Background,-0.23565970992701496,0.5931516318968386,0.768483839414457,0.5931516318968386
HCFC1R1,708,120,45.075592041015625,0.023484718,-0.23574073465751494,0.5931830705645802,0.768483839414457,12480,0,0,0.0,12480,Background,-0.23574073465751494,0.5931830705645802,0.768483839414457,0.5931830705645802
ATL1,667,562,41.46609878540039,0.023426393,-0.235744359502979,0.5931844770385607,0.768483839414457,12481,0,0,0.0,12481,Background,-0.235744359502979,0.5931844770385607,0.768483839414457,0.5931844770385607
PIGS,696,569,41.57074737548828,0.023468152,-0.2357477361094533,0.5931857871924076,0.768483839414457,12482,0,0,0.0,12482,Background,-0.2357477361094533,0.5931857871924076,0.768483839414457,0.5931857871924076
DDX5,714,635,41.18378448486328,0.023492424,-0.23582128950767403,0.5932143263172459,0.768483839414457,12483,0,0,0.0,12483,Background,-0.23582128950767403,0.5932143263172459,0.768483839414457,0.5932143263172459
ICA1,695,496,41.23625564575195,0.023466207,-0.23585736083800227,0.593228322011782,0.768483839414457,12484,0,0,0.0,12484,Background,-0.23585736083800227,0.593228322011782,0.768483839414457,0.593228322011782
MKNK1,717,422,41.81443405151367,0.02349571,-0.23596732245495314,0.5932709864403286,0.768483839414457,12485,0,0,0.0,12485,Background,-0.23596732245495314,0.5932709864403286,0.768483839414457,0.5932709864403286
EIF4EBP3,671,126,36.2095947265625,0.023431152,-0.2359771186870703,0.5932747872642181,0.768483839414457,12486,0,0,0.0,12486,Background,-0.2359771186870703,0.5932747872642181,0.768483839414457,0.5932747872642181
SPTA1,641,2457,41.87377166748047,0.023385067,-0.23604159264810284,0.593299802190451,0.768483839414457,12487,0,0,0.0,12487,Background,-0.23604159264810284,0.593299802190451,0.768483839414457,0.593299802190451
SLC18A3,702,626,35.49945068359375,0.023474824,-0.23607703225434137,0.5933135520620012,0.768483839414457,12488,0,0,0.0,12488,Background,-0.23607703225434137,0.5933135520620012,0.768483839414457,0.5933135520620012
ARHGAP36,665,573,43.70912170410156,0.023421684,-0.23608987600909695,0.5933185351583276,0.768483839414457,12489,0,0,0.0,12489,Background,-0.23608987600909695,0.5933185351583276,0.768483839414457,0.5933185351583276
RGS20,594,456,36.15990447998047,0.023306083,-0.23612864060701608,0.5933335748840401,0.768483839414457,12490,0,0,0.0,12490,Background,-0.23612864060701608,0.5933335748840401,0.768483839414457,0.5933335748840401
METTL6,697,288,41.555057525634766,0.023467295,-0.23619790992701548,0.593360449360767,0.768483839414457,12491,0,0,0.0,12491,Background,-0.23619790992701548,0.593360449360767,0.768483839414457,0.593360449360767
MMAB,699,268,41.55672073364258,0.023470068,-0.23619906180958536,0.5933608962539065,0.768483839414457,12492,0,0,0.0,12492,Background,-0.23619906180958536,0.5933608962539065,0.768483839414457,0.5933608962539065
SLC25A53,644,307,41.61054992675781,0.023388915,-0.2362159373643341,0.593367443408785,0.768483839414457,12493,0,0,0.0,12493,Background,-0.2362159373643341,0.593367443408785,0.768483839414457,0.593367443408785
SDF2,715,212,41.41397857666016,0.023491217,-0.2363309954596042,0.5934120814334999,0.768483839414457,12494,0,0,0.0,12494,Background,-0.2363309954596042,0.5934120814334999,0.768483839414457,0.5934120814334999
MID1IP1,700,185,32.160343170166016,0.02347058,-0.23637364415223447,0.5934286271438883,0.768483839414457,12495,0,0,0.0,12495,Background,-0.23637364415223447,0.5934286271438883,0.768483839414457,0.5934286271438883
HSP90AB1,672,745,41.748836517333984,0.023430623,-0.2363774046840801,0.5934300860474497,0.768483839414457,12496,0,0,0.0,12496,Background,-0.2363774046840801,0.5934300860474497,0.768483839414457,0.5934300860474497
PYDC1,250,91,24.99565315246582,0.020193068,-0.23650953606282046,0.5934813457762301,0.768483839414457,12497,0,0,0.0,12497,Background,-0.23650953606282046,0.5934813457762301,0.768483839414457,0.5934813457762301
CDK13,595,1647,41.72462844848633,0.023305602,-0.23657835404507638,0.5935080427449648,0.768483839414457,12498,0,0,0.0,12498,Background,-0.23657835404507638,0.5935080427449648,0.768483839414457,0.5935080427449648
COG6,676,658,41.638702392578125,0.023434887,-0.23669600695122514,0.5935536835290748,0.768483839414457,12499,0,0,0.0,12499,Background,-0.23669600695122514,0.5935536835290748,0.768483839414457,0.5935536835290748
PDAP1,713,198,39.0274658203125,0.023486357,-0.2367658192949533,0.5935807650481516,0.768483839414457,12500,0,0,0.0,12500,Background,-0.2367658192949533,0.5935807650481516,0.768483839414457,0.5935807650481516
TUBA4B,201,241,41.97088623046875,0.019075971,-0.2367674377378481,0.5935813928672333,0.768483839414457,12501,0,0,0.0,12501,Background,-0.2367674377378481,0.5935813928672333,0.768483839414457,0.5935813928672333
CHST3,693,502,34.4979248046875,0.023458289,-0.23688039725913365,0.5936252110217491,0.768483839414457,12502,0,0,0.0,12502,Background,-0.23688039725913365,0.5936252110217491,0.768483839414457,0.5936252110217491
PEX6,682,997,42.2849235534668,0.023442484,-0.23691434940541906,0.5936383811776732,0.768483839414457,12503,0,0,0.0,12503,Background,-0.23691434940541906,0.5936383811776732,0.768483839414457,0.5936383811776732
GRK5,673,598,40.9675407409668,0.023429206,-0.2369546340789383,0.593654007605572,0.768483839414457,12504,0,0,0.0,12504,Background,-0.2369546340789383,0.593654007605572,0.768483839414457,0.593654007605572
SNX15,690,409,39.10325622558594,0.023453576,-0.23697758648376366,0.5936629107784335,0.768483839414457,12505,0,0,0.0,12505,Background,-0.23697758648376366,0.5936629107784335,0.768483839414457,0.5936629107784335
DBP,672,332,40.93316650390625,0.023427572,-0.2369876046840802,0.5936667967947972,0.768483839414457,12506,0,0,0.0,12506,Background,-0.2369876046840802,0.5936667967947972,0.768483839414457,0.5936667967947972
CTF1,652,212,38.04029846191406,0.023397129,-0.23705839458769834,0.5936942556278089,0.768483839414457,12507,0,0,0.0,12507,Background,-0.23705839458769834,0.5936942556278089,0.768483839414457,0.5936942556278089
LSM12,710,195,41.48879623413086,0.02348011,-0.23720520323766217,0.5937512000509076,0.768483839414457,12508,0,0,0.0,12508,Background,-0.23720520323766217,0.5937512000509076,0.768483839414457,0.5937512000509076
TECRL,675,364,41.64372253417969,0.023430753,-0.23723093279505378,0.5937611798772038,0.768483839414457,12509,0,0,0.0,12509,Background,-0.23723093279505378,0.5937611798772038,0.768483839414457,0.5937611798772038
CLP1,713,431,41.889198303222656,0.023484027,-0.23723181929495296,0.5937615237263786,0.768483839414457,12510,0,0,0.0,12510,Background,-0.23723181929495296,0.5937615237263786,0.768483839414457,0.5937615237263786
ENSG00000275895,691,257,41.27203750610352,0.023453271,-0.23732100173203888,0.5937961147960074,0.768483839414457,12511,0,0,0.0,12511,Background,-0.23732100173203888,0.5937961147960074,0.768483839414457,0.5937961147960074
ESPL1,682,2209,42.17115020751953,0.023439772,-0.23745674940541875,0.5938487656546321,0.768483839414457,12512,0,0,0.0,12512,Background,-0.23745674940541875,0.5938487656546321,0.768483839414457,0.5938487656546321
CIMIP3,721,123,31.120702743530273,0.023493547,-0.23746309139310792,0.5938512254055571,0.768483839414457,12513,0,0,0.0,12513,Background,-0.23746309139310792,0.5938512254055571,0.768483839414457,0.5938512254055571
GABPB1,706,384,41.241493225097656,0.023473274,-0.23748436090101077,0.593859474794043,0.768483839414457,12514,0,0,0.0,12514,Background,-0.23748436090101077,0.593859474794043,0.768483839414457,0.593859474794043
IGDCC3,665,848,41.729373931884766,0.023414692,-0.2374882760090971,0.5938609932659858,0.768483839414457,12515,0,0,0.0,12515,Background,-0.2374882760090971,0.5938609932659858,0.768483839414457,0.5938609932659858
TXNL4B,722,149,41.28303527832031,0.023494387,-0.2375595021691851,0.5938886180360284,0.768483839414457,12516,0,0,0.0,12516,Background,-0.2375595021691851,0.5938886180360284,0.768483839414457,0.5938886180360284
CGGBP1,724,167,41.21671295166016,0.023496553,-0.23765347933707714,0.5939250659746121,0.768483839414457,12517,0,0,0.0,12517,Background,-0.23765347933707714,0.5939250659746121,0.768483839414457,0.5939250659746121
RPS8,695,209,36.751487731933594,0.023456953,-0.2377081608380023,0.593946273176619,0.768483839414457,12518,0,0,0.0,12518,Background,-0.2377081608380023,0.593946273176619,0.768483839414457,0.593946273176619
RCC1L,651,499,41.497161865234375,0.023391666,-0.2378428446718546,0.5939985066181174,0.768483839414457,12519,0,0,0.0,12519,Background,-0.2378428446718546,0.5939985066181174,0.768483839414457,0.5939985066181174
MOK,648,427,41.56946563720703,0.023386879,-0.23787151890908992,0.5940096269208168,0.768483839414457,12520,0,0,0.0,12520,Background,-0.23787151890908992,0.5940096269208168,0.768483839414457,0.5940096269208168
OC90,682,496,42.31855010986328,0.0234374,-0.23793114940541885,0.5940327522859041,0.768483839414457,12521,0,0,0.0,12521,Background,-0.23793114940541885,0.5940327522859041,0.768483839414457,0.5940327522859041
NISCH,681,1622,44.550025939941406,0.02343575,-0.23797312129218914,0.5940490292504286,0.768483839414457,12522,0,0,0.0,12522,Background,-0.23797312129218914,0.5940490292504286,0.768483839414457,0.5940490292504286
FOXJ3,687,658,41.26091384887695,0.023444178,-0.23800624411114898,0.5940618743754248,0.768483839414457,12523,0,0,0.0,12523,Background,-0.23800624411114898,0.5940618743754248,0.768483839414457,0.5940618743754248
CDKL1,708,301,41.53010559082031,0.023473244,-0.23803553465751512,0.5940732332496582,0.768483839414457,12524,0,0,0.0,12524,Background,-0.23803553465751512,0.5940732332496582,0.768483839414457,0.5940732332496582
NFKBIE,711,394,42.31868362426758,0.023477059,-0.23808597815515448,0.5940927950530067,0.768483839414457,12525,0,0,0.0,12525,Background,-0.23808597815515448,0.5940927950530067,0.768483839414457,0.5940927950530067
GUF1,687,678,43.36250305175781,0.023443535,-0.2381348441111486,0.5941117448674647,0.768483839414457,12526,0,0,0.0,12526,Background,-0.2381348441111486,0.5941117448674647,0.768483839414457,0.5941117448674647
NCL,663,758,41.4406623840332,0.023408458,-0.2381360964305572,0.5941122305036984,0.768483839414457,12527,0,0,0.0,12527,Background,-0.2381360964305572,0.5941122305036984,0.768483839414457,0.5941122305036984
GRWD1,697,472,41.4120979309082,0.023457477,-0.23816150992701512,0.5941220855577971,0.768483839414457,12528,0,0,0.0,12528,Background,-0.23816150992701512,0.5941220855577971,0.768483839414457,0.5941220855577971
GCN1,677,2713,41.79035186767578,0.023428885,-0.23818763417524577,0.5941322161708745,0.768483839414457,12529,0,0,0.0,12529,Background,-0.23818763417524577,0.5941322161708745,0.768483839414457,0.5941322161708745
PTAR1,712,406,41.469573974609375,0.023477864,-0.2381949828408808,0.5941350658678595,0.768483839414457,12530,0,0,0.0,12530,Background,-0.2381949828408808,0.5941350658678595,0.768483839414457,0.5941350658678595
SLC25A16,637,354,41.434715270996094,0.023367275,-0.23833104154739812,0.5941878263936098,0.768483839414457,12531,0,0,0.0,12531,Background,-0.23833104154739812,0.5941878263936098,0.768483839414457,0.5941878263936098
SUPV3L1,678,800,41.645225524902344,0.023429072,-0.23844081685343715,0.5942303935570601,0.768483839414457,12532,0,0,0.0,12532,Background,-0.23844081685343715,0.5942303935570601,0.768483839414457,0.5942303935570601
LETMD1,705,372,41.47087860107422,0.023465862,-0.23869330447534517,0.5943282955169304,0.768483839414457,12533,0,0,0.0,12533,Background,-0.23869330447534517,0.5943282955169304,0.768483839414457,0.5943282955169304
SLC9B2,659,552,41.75664520263672,0.02339888,-0.23884556728881734,0.5943873325016942,0.768483839414457,12534,0,0,0.0,12534,Background,-0.23884556728881734,0.5943873325016942,0.768483839414457,0.5943873325016942
CYP21A2,617,524,41.78287124633789,0.023331285,-0.23900027317551795,0.5944473145422993,0.768483839414457,12535,0,0,0.0,12535,Background,-0.23900027317551795,0.5944473145422993,0.768483839414457,0.5944473145422993
ARL1,713,135,22.806339263916016,0.023474114,-0.23921441929495302,0.5945303388880098,0.768483839414457,12536,0,0,0.0,12536,Background,-0.23921441929495302,0.5945303388880098,0.768483839414457,0.5945303388880098
ACKR4,724,364,41.90943145751953,0.02348871,-0.23922207933707723,0.5945333086038287,0.768483839414457,12537,0,0,0.0,12537,Background,-0.23922207933707723,0.5945333086038287,0.768483839414457,0.5945333086038287
SYVN1,707,652,40.00536346435547,0.023465028,-0.23940643694503536,0.5946047804206249,0.768483839414457,12538,0,0,0.0,12538,Background,-0.23940643694503536,0.5946047804206249,0.768483839414457,0.5946047804206249
DPPA2,687,355,40.12614440917969,0.023436826,-0.23947664411114872,0.5946319975281342,0.768483839414457,12539,0,0,0.0,12539,Background,-0.23947664411114872,0.5946319975281342,0.768483839414457,0.5946319975281342
ACY1,696,343,35.5458869934082,0.023449186,-0.23954093610945304,0.5946569211099633,0.768483839414457,12540,0,0,0.0,12540,Background,-0.23954093610945304,0.5946569211099633,0.768483839414457,0.5946569211099633
MYMX,720,95,30.106454849243164,0.023481809,-0.23954572995234027,0.59465877948659,0.768483839414457,12541,0,0,0.0,12541,Background,-0.23954572995234027,0.59465877948659,0.768483839414457,0.59465877948659
ACMSD,693,346,39.003787994384766,0.023444809,-0.2395763972591336,0.5946706678954139,0.768483839414457,12542,0,0,0.0,12542,Background,-0.2395763972591336,0.5946706678954139,0.768483839414457,0.5946706678954139
