gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,composite_rank,tier
PDE4C,591,732,39.11334228515625,0.018546598,-1.7318319,0.08330349516387062,0.9999772625754448,16405,0,0,0.0,16405,Unassociated Background
SMR3B,308,109,38.007911682128906,0.018545957,-1.7319459,0.08328320020746086,0.9999772625754448,16406,0,0,0.0,16406,Unassociated Background
OR2G6,231,330,41.980804443359375,0.018532405,-1.7343569,0.08285478088848297,0.9999772625754448,16407,0,0,0.0,16407,Unassociated Background
CPA2,505,440,42.677040100097656,0.018512687,-1.7378646,0.0822346722075813,0.9999772625754448,16408,0,0,0.0,16408,Unassociated Background
CDADC1,682,540,42.11015701293945,0.018491672,-1.741603,0.08157793310648973,0.9999772625754448,16409,0,0,0.0,16409,Unassociated Background
CCDC121,560,359,29.747968673706055,0.018469777,-1.7454982,0.08089818891692155,0.9999772625754448,16410,0,0,0.0,16410,Unassociated Background
KRTAP2-3,79,226,26.485733032226562,0.018458797,-1.7474515,0.08055904323775827,0.9999772625754448,16411,0,0,0.0,16411,Unassociated Background
LY6G5B,617,210,40.62812042236328,0.018435743,-1.7515528,0.07985073124102705,0.9999772625754448,16412,0,0,0.0,16412,Unassociated Background
H2AC14,184,129,39.69641876220703,0.018430715,-1.7524472,0.0796969332058735,0.9999772625754448,16413,0,0,0.0,16413,Unassociated Background
ERVMER34-1,122,578,41.331756591796875,0.018409329,-1.7562519,0.0790454010218437,0.9999772625754448,16414,0,0,0.0,16414,Unassociated Background
RLN1,280,258,41.25978469848633,0.018405959,-1.7568513,0.07894315571953954,0.9999772625754448,16415,0,0,0.0,16415,Unassociated Background
PLAAT4,200,203,38.039146423339844,0.01834066,-1.7684679,0.07698271345983265,0.9999772625754448,16416,0,0,0.0,16416,Unassociated Background
DEFB127,546,104,37.32477951049805,0.018314175,-1.7731795,0.07619896269267208,0.9999772625754448,16417,0,0,0.0,16417,Unassociated Background
LGALS7,301,162,28.092844009399414,0.01829755,-1.7761372,0.07571030069859855,0.9999772625754448,16418,0,0,0.0,16418,Unassociated Background
H2AP,302,121,30.138792037963867,0.018286347,-1.77813,0.0753824973568896,0.9999772625754448,16419,0,0,0.0,16419,Unassociated Background
CATSPERB,600,1140,43.32579803466797,0.01826721,-1.7815346,0.07482516542698255,0.9999772625754448,16420,0,0,0.0,16420,Unassociated Background
RUBCN,639,977,43.266151428222656,0.018258415,-1.7830992,0.0745701608074268,0.9999772625754448,16421,0,0,0.0,16421,Unassociated Background
DLX4,648,258,41.36492156982422,0.018255157,-1.7836788,0.07447587778603058,0.9999772625754448,16422,0,0,0.0,16422,Unassociated Background
PPFIBP1,632,1038,43.305660247802734,0.01825406,-1.7838739,0.07444415530492784,0.9999772625754448,16423,0,0,0.0,16423,Unassociated Background
SLC22A16,633,590,41.65201950073242,0.018243276,-1.7857925,0.07413286640014666,0.9999772625754448,16424,0,0,0.0,16424,Unassociated Background
CCDC196,592,342,43.21307373046875,0.018208595,-1.7919621,0.07313902975280243,0.9999772625754448,16425,0,0,0.0,16425,Unassociated Background
APCDD1L,571,516,37.191551208496094,0.018177535,-1.7974876,0.07225824231488077,0.9999772625754448,16426,0,0,0.0,16426,Unassociated Background
PRL,507,244,39.43022918701172,0.018153477,-1.8017675,0.0715819980168413,0.9999772625754448,16427,0,0,0.0,16427,Unassociated Background
NUTM2G,215,515,47.41249084472656,0.018103011,-1.8107454,0.07018027806426208,0.9999772625754448,16428,0,0,0.0,16428,Unassociated Background
GJB7,573,224,34.47431945800781,0.0180765,-1.8154616,0.06945299653980166,0.9999772625754448,16429,0,0,0.0,16429,Unassociated Background
MPC1,687,123,31.5208797454834,0.018056009,-1.8191069,0.06889511702430652,0.9999772625754448,16430,0,0,0.0,16430,Unassociated Background
IGFLR1,590,423,40.937034606933594,0.018045053,-1.821056,0.06859834349754901,0.9999772625754448,16431,0,0,0.0,16431,Unassociated Background
NXF2,122,685,43.19429397583008,0.018043937,-1.8212545,0.06856818064147031,0.9999772625754448,16432,0,0,0.0,16432,Unassociated Background
STIL,622,1281,42.51900100708008,0.018038953,-1.8221413,0.06843355010819752,0.9999772625754448,16433,0,0,0.0,16433,Unassociated Background
MICB,108,425,37.87138366699219,0.017997775,-1.8294667,0.06732972337417119,0.9999772625754448,16434,0,0,0.0,16434,Unassociated Background
FCRL4,479,561,41.397953033447266,0.017994354,-1.8300754,0.06723866737856046,0.9999772625754448,16435,0,0,0.0,16435,Unassociated Background
DDX53,307,706,40.66890335083008,0.017988402,-1.8311341,0.06708053274805285,0.9999772625754448,16436,0,0,0.0,16436,Unassociated Background
SPAG11A,493,157,40.490257263183594,0.017968612,-1.8346548,0.06655685229816995,0.9999772625754448,16437,0,0,0.0,16437,Unassociated Background
CXCL8,621,102,41.002437591552734,0.017952781,-1.837471,0.06614039257325914,0.9999772625754448,16438,0,0,0.0,16438,Unassociated Background
OR4D9,228,319,42.070072174072266,0.017950417,-1.8378916,0.06607838328286605,0.9999772625754448,16439,0,0,0.0,16439,Unassociated Background
BDH1,603,353,43.057655334472656,0.017947612,-1.8383906,0.06600487091529747,0.9999772625754448,16440,0,0,0.0,16440,Unassociated Background
NIT1,577,306,41.651145935058594,0.017943956,-1.8390411,0.06590913911156203,0.9999772625754448,16441,0,0,0.0,16441,Unassociated Background
LOC124903723,180,272,40.528812408447266,0.017906995,-1.8456162,0.06494794947859522,0.9999772625754448,16442,0,0,0.0,16442,Unassociated Background
KRTAP1-4,267,162,33.87699508666992,0.017899685,-1.8469169,0.06475918297201753,0.9999772625754448,16443,0,0,0.0,16443,Unassociated Background
DRC12,491,154,40.69292449951172,0.017872829,-1.8516945,0.06406970932902142,0.9999772625754448,16444,0,0,0.0,16444,Unassociated Background
HERC5,565,1108,41.92863464355469,0.017855624,-1.8547553,0.06363118040574502,0.9999772625754448,16445,0,0,0.0,16445,Unassociated Background
CDC20B,529,537,41.427764892578125,0.017854897,-1.8548845,0.06361272109636174,0.9999772625754448,16446,0,0,0.0,16446,Unassociated Background
DEFB104A,382,83,34.151493072509766,0.01784517,-1.8566148,0.06336597278838459,0.9999772625754448,16447,0,0,0.0,16447,Unassociated Background
FER1L5,635,2141,44.19450759887695,0.017840018,-1.8575314,0.06323558410636347,0.9999772625754448,16448,0,0,0.0,16448,Unassociated Background
STK17A,494,433,41.26893615722656,0.017836489,-1.8581593,0.06314639529396229,0.9999772625754448,16449,0,0,0.0,16449,Unassociated Background
LY9,422,684,42.44999694824219,0.01777743,-1.8686658,0.06166932296744735,0.9999772625754448,16450,0,0,0.0,16450,Unassociated Background
DIRAS3,498,249,33.534385681152344,0.017776305,-1.868866,0.06164146428328883,0.9999772625754448,16451,0,0,0.0,16451,Unassociated Background
ADAMTSL5,523,499,37.83168029785156,0.017774766,-1.8691397,0.06160338493677753,0.9999772625754448,16452,0,0,0.0,16452,Unassociated Background
SLC25A2,572,301,41.23307418823242,0.017753113,-1.8729918,0.06106951728951663,0.9999772625754448,16453,0,0,0.0,16453,Unassociated Background
RNFT1,355,442,41.80883026123047,0.017744035,-1.8746068,0.06084683042583432,0.9999772625754448,16454,0,0,0.0,16454,Unassociated Background
PHF11,630,372,41.264610290527344,0.017736614,-1.875927,0.06066530848338306,0.9999772625754448,16455,0,0,0.0,16455,Unassociated Background
HSPA6,236,693,38.04433059692383,0.017715069,-1.8797598,0.060140823049998814,0.9954323088594489,16456,0,0,0.0,16456,Unassociated Background
LY6G5C,620,161,41.16449737548828,0.017692208,-1.8838266,0.059588432437559985,0.9872431683634818,16457,0,0,0.0,16457,Unassociated Background
SMTNL1,116,787,43.45960235595703,0.017680123,-1.8859766,0.059298114357912685,0.9833843146809315,16458,0,0,0.0,16458,Unassociated Background
SLC26A11,619,616,41.497901916503906,0.017655779,-1.8903074,0.05871685613969907,0.9765810315817327,16459,0,0,0.0,16459,Unassociated Background
TRGV9,317,122,41.745445251464844,0.01764469,-1.89228,0.05845368655651423,0.9733684313043784,16460,0,0,0.0,16460,Unassociated Background
C1QTNF8,402,270,33.51921081542969,0.017609766,-1.898493,0.05763116224332191,0.9639889771916086,16461,0,0,0.0,16461,Unassociated Background
PRSS12,492,911,41.1270751953125,0.0176091,-1.8986113,0.05761560063349967,0.9639889771916086,16462,0,0,0.0,16462,Unassociated Background
IL26,572,184,45.262901306152344,0.017595515,-1.9010283,0.0572983091217268,0.9636851844041318,16463,0,0,0.0,16463,Unassociated Background
CRISP2,529,258,39.86780548095703,0.01756393,-1.9066472,0.056566287875796144,0.9537766511813619,16464,0,0,0.0,16464,Unassociated Background
NAT8,401,234,41.18482971191406,0.017549487,-1.9092165,0.05623416564164947,0.9491108291695538,16465,0,0,0.0,16465,Unassociated Background
NAT8B,349,251,41.51737976074219,0.017521624,-1.9141734,0.05559800786952065,0.9402265279494159,16466,0,0,0.0,16466,Unassociated Background
CSKMT,628,248,41.60395812988281,0.0174951,-1.918892,0.05499800000752721,0.9309987530918464,16467,0,0,0.0,16467,Unassociated Background
FCGR1A,599,426,40.94529342651367,0.017465686,-1.9241246,0.054338967447020284,0.9225776524627398,16468,0,0,0.0,16468,Unassociated Background
PPP2R2B,634,449,33.78518295288086,0.017461935,-1.9247919,0.054255393739671,0.9220725695975237,16469,0,0,0.0,16469,Unassociated Background
CFAP92,563,1079,45.26566696166992,0.017424634,-1.9314277,0.05343018022979173,0.9098324354873808,16470,0,0,0.0,16470,Unassociated Background
OR52B6,372,348,41.5413932800293,0.017424501,-1.9314513,0.053427263766223414,0.9098324354873808,16471,0,0,0.0,16471,Unassociated Background
H2BC18,590,126,38.2817268371582,0.01741731,-1.9327307,0.05326938433650299,0.9098283380544693,16472,0,0,0.0,16472,Unassociated Background
ICAM3,586,602,38.10357666015625,0.017388167,-1.9379152,0.05263356848186057,0.9007648967659875,16473,0,0,0.0,16473,Unassociated Background
NES,507,2518,43.15229415893555,0.017383888,-1.9386764,0.05254075929613996,0.9000757475021736,16474,0,0,0.0,16474,Unassociated Background
EFCAB13,235,1200,43.06996536254883,0.017368952,-1.9413335,0.05221783474797416,0.8954391662337791,16475,0,0,0.0,16475,Unassociated Background
ABHD14A,610,275,38.14602279663086,0.017364232,-1.9421732,0.052116131168929825,0.894590624303544,16476,0,0,0.0,16476,Unassociated Background
FRMD3,596,561,40.80862045288086,0.017350761,-1.9445696,0.051826802565051754,0.8929172577530001,16477,0,0,0.0,16477,Unassociated Background
C12orf54,527,144,40.644203186035156,0.017349405,-1.9448109,0.05179774569200192,0.8929172577530001,16478,0,0,0.0,16478,Unassociated Background
DDX19B,465,506,39.86880111694336,0.017346809,-1.9452727,0.051742167929484856,0.8929172577530001,16479,0,0,0.0,16479,Unassociated Background
HLA-DRB1,76,268,41.34507751464844,0.017322222,-1.9496467,0.051218241816765035,0.8888140099873206,16480,0,0,0.0,16480,Unassociated Background
FCN1,324,346,38.844329833984375,0.017306244,-1.9524891,0.05088015934446282,0.8849015327208046,16481,0,0,0.0,16481,Unassociated Background
MBD3L5,320,266,37.81157684326172,0.01730405,-1.9528795,0.05083386965960848,0.8849015327208046,16482,0,0,0.0,16482,Unassociated Background
CASP6,594,303,39.41276931762695,0.017296745,-1.954179,0.05068004618163257,0.8841139217286635,16483,0,0,0.0,16483,Unassociated Background
NCR3,593,243,42.25472640991211,0.017290708,-1.955253,0.050553215095341913,0.8830953264286692,16484,0,0,0.0,16484,Unassociated Background
LRRC31,445,578,41.64558410644531,0.017220164,-1.9678028,0.049090736165207455,0.8634223832096191,16485,0,0,0.0,16485,Unassociated Background
SCNN1D,148,834,41.20309829711914,0.017215589,-1.9686165,0.048997148022159626,0.862662017232905,16486,0,0,0.0,16486,Unassociated Background
CD300H,245,282,41.910423278808594,0.017209297,-1.9697359,0.04886865078873788,0.861284831956655,16487,0,0,0.0,16487,Unassociated Background
SSU72L4,100,196,40.872283935546875,0.017192919,-1.9726496,0.04853550075132101,0.856294195026653,16488,0,0,0.0,16488,Unassociated Background
ARR3,524,405,41.733482360839844,0.01718977,-1.9732099,0.04847165780870958,0.8560494535268081,16489,0,0,0.0,16489,Unassociated Background
PCDHGA4,396,1320,41.961360931396484,0.017160146,-1.9784799,0.04787459817071986,0.8472517988250019,16490,0,0,0.0,16490,Unassociated Background
DCDC1,472,1811,42.9482307434082,0.01714985,-1.9803113,0.04766856269785701,0.8453521196449156,16491,0,0,0.0,16491,Unassociated Background
SRARP,630,195,41.508331298828125,0.01713261,-1.9833784,0.047325176845234435,0.8418770555926387,16492,0,0,0.0,16492,Unassociated Background
SPIN2A,148,265,41.621952056884766,0.017131044,-1.983657,0.04729408995636049,0.8418770555926387,16493,0,0,0.0,16493,Unassociated Background
DEFB1,477,77,38.35282897949219,0.01712706,-1.9843658,0.0472150733943137,0.8416664124016525,16494,0,0,0.0,16494,Unassociated Background
PGBD2,488,616,41.58405303955078,0.01712288,-1.9851094,0.047132295812133705,0.8416664124016525,16495,0,0,0.0,16495,Unassociated Background
SELPLG,101,503,40.87337112426758,0.017116988,-1.9861575,0.0470158342243542,0.8407393069910353,16496,0,0,0.0,16496,Unassociated Background
NEK5,544,903,41.42488098144531,0.017107952,-1.987765,0.04683769133979248,0.8384289345266301,16497,0,0,0.0,16497,Unassociated Background
SLC22A5,620,560,41.69355010986328,0.017092949,-1.990434,0.046543142089091966,0.8357762758157593,16498,0,0,0.0,16498,Unassociated Background
SMCP,97,162,41.05364227294922,0.017072152,-1.9941337,0.046137444067372885,0.8321250718415971,16499,0,0,0.0,16499,Unassociated Background
TNFRSF10C,55,271,41.99778747558594,0.017047817,-1.998463,0.04566648366577725,0.8269688495543658,16500,0,0,0.0,16500,Unassociated Background
CFC1B,445,182,35.229881286621094,0.017021088,-2.003218,0.045153901360597305,0.82028789417645,16501,0,0,0.0,16501,Unassociated Background
PAAF1,589,401,41.76277160644531,0.017016746,-2.0039904,0.04507108753076684,0.82028789417645,16502,0,0,0.0,16502,Unassociated Background
UBE2N,526,165,36.44337844848633,0.017005822,-2.0059338,0.04486331557291298,0.8184807870921962,16503,0,0,0.0,16503,Unassociated Background
THAP5,606,428,44.698974609375,0.016993023,-2.0082107,0.0446209108126802,0.8149262506738001,16504,0,0,0.0,16504,Unassociated Background
MCF2L2,526,1176,41.917152404785156,0.016989887,-2.0087686,0.044561684126141546,0.8147131384897874,16505,0,0,0.0,16505,Unassociated Background
DCDC2C,508,387,41.362579345703125,0.016975988,-2.0112412,0.044299986187901055,0.8116610303582171,16506,0,0,0.0,16506,Unassociated Background
RGL4,261,477,42.97594451904297,0.016975345,-2.0113556,0.04428790551764973,0.8116610303582171,16507,0,0,0.0,16507,Unassociated Background
ALDH1A1,561,503,42.21184539794922,0.016968353,-2.0125995,0.04415678296597114,0.8107715423258859,16508,0,0,0.0,16508,Unassociated Background
RNASE7,511,173,36.69078063964844,0.01693066,-2.019305,0.04345552948750781,0.8004695437102112,16509,0,0,0.0,16509,Unassociated Background
CASP5,387,343,41.677513122558594,0.016866827,-2.0306609,0.042289408581422515,0.786601366349999,16510,0,0,0.0,16510,Unassociated Background
H2AC1,288,152,42.7882080078125,0.016859442,-2.0319746,0.04215623205178109,0.7849765339989803,16511,0,0,0.0,16511,Unassociated Background
HTR1E,628,365,40.89581298828125,0.01681466,-2.0399413,0.041356171528470445,0.7734416751683704,16512,0,0,0.0,16512,Unassociated Background
CHMP4A,592,236,41.65983200073242,0.016766068,-2.048586,0.04050262537081376,0.7616360869675198,16513,0,0,0.0,16513,Unassociated Background
H3C6,211,136,30.180082321166992,0.016742589,-2.0527625,0.04009561631797644,0.7552039100529463,16514,0,0,0.0,16514,Unassociated Background
SPINK5,490,1118,40.86034393310547,0.016738709,-2.0534527,0.040028689735232284,0.7552039100529463,16515,0,0,0.0,16515,Unassociated Background
LOC107984126,78,299,39.093467712402344,0.016717419,-2.0572402,0.03966312182505653,0.7491388533462442,16516,0,0,0.0,16516,Unassociated Background
CSNK1A1L,132,337,43.16893005371094,0.016715985,-2.0574954,0.03963860121394949,0.7491388533462442,16517,0,0,0.0,16517,Unassociated Background
LOC124900866,55,85,37.25372314453125,0.016688388,-2.0624049,0.03916920595386193,0.7422651185792132,16518,0,0,0.0,16518,Unassociated Background
CYP2C18,161,496,39.977874755859375,0.016658789,-2.0676706,0.03867100984156019,0.7365959132850617,16519,0,0,0.0,16519,Unassociated Background
CRISP3,334,264,41.10946273803711,0.016656207,-2.0681298,0.03862782125435715,0.7365959132850617,16520,0,0,0.0,16520,Unassociated Background
LOC124904395,320,269,37.214962005615234,0.01664401,-2.0702996,0.038424294653599624,0.7344953790211541,16521,0,0,0.0,16521,Unassociated Background
DAZ1,30,404,40.32865905761719,0.01662254,-2.0741193,0.03806822982502573,0.7311063286238966,16522,0,0,0.0,16522,Unassociated Background
H1-5,575,251,36.763206481933594,0.016603716,-2.077468,0.03775839326462412,0.7259697362696699,16523,0,0,0.0,16523,Unassociated Background
HBE1,395,147,41.507598876953125,0.016570242,-2.083423,0.03721269276946389,0.7203016735830351,16524,0,0,0.0,16524,Unassociated Background
SETD9,637,305,41.386207580566406,0.016568124,-2.0837996,0.03717839969379075,0.7203016735830351,16525,0,0,0.0,16525,Unassociated Background
NLRP5,327,1237,42.9962043762207,0.016564308,-2.0844786,0.03711665329481356,0.7200967016913377,16526,0,0,0.0,16526,Unassociated Background
ATAD3C,393,430,41.15233612060547,0.016543904,-2.0881083,0.03678806641280236,0.7153420723243102,16527,0,0,0.0,16527,Unassociated Background
FAM184B,555,1178,41.148494720458984,0.016514672,-2.0933087,0.0363216076665839,0.7070743874275554,16528,0,0,0.0,16528,Unassociated Background
OR2S2,301,342,40.325035095214844,0.016480526,-2.0993834,0.0357831208601516,0.6982964238351603,16529,0,0,0.0,16529,Unassociated Background
ARL9,574,384,39.48545455932617,0.016478099,-2.0998151,0.03574510675692499,0.6982964238351603,16530,0,0,0.0,16530,Unassociated Background
ACSBG2,394,690,42.67718505859375,0.016468517,-2.1015196,0.03559538063991022,0.6968965322769165,16531,0,0,0.0,16531,Unassociated Background
FAIM,627,201,41.151763916015625,0.016466495,-2.1018794,0.03556384515628934,0.6968965322769165,16532,0,0,0.0,16532,Unassociated Background
TDRD10,349,376,41.636260986328125,0.016453624,-2.1041691,0.03536369628381995,0.6947425241262839,16533,0,0,0.0,16533,Unassociated Background
NSUN5,561,475,38.77233123779297,0.016447447,-2.105268,0.03526798583482686,0.6944550176280677,16534,0,0,0.0,16534,Unassociated Background
CYP2C9,120,494,39.75730895996094,0.016444182,-2.1058488,0.03521748924368324,0.6942586976220224,16535,0,0,0.0,16535,Unassociated Background
BEX5,190,148,37.42084503173828,0.016408226,-2.1122453,0.034665413064940906,0.6857427150294488,16536,0,0,0.0,16536,Unassociated Background
CEACAM20,438,662,42.015228271484375,0.016374817,-2.1181886,0.03415909661000549,0.6772910694745418,16537,0,0,0.0,16537,Unassociated Background
FAM180B,603,190,38.99577713012695,0.016371265,-2.1188207,0.03410562544508204,0.6770144490147166,16538,0,0,0.0,16538,Unassociated Background
KRTAP13-4,399,196,41.37998580932617,0.016359564,-2.1209023,0.03393002509078282,0.6743100462067292,16539,0,0,0.0,16539,Unassociated Background
NSD2,538,1431,41.963993072509766,0.016303036,-2.1309583,0.03309257618013271,0.6599638213525651,16540,0,0,0.0,16540,Unassociated Background
KIAA0319,484,1146,41.6812744140625,0.016282087,-2.1346853,0.032786726344109896,0.6550899095681189,16541,0,0,0.0,16541,Unassociated Background
LOC124903762,101,266,40.054786682128906,0.016263628,-2.137969,0.03251925794462327,0.6515642197068319,16542,0,0,0.0,16542,Unassociated Background
PWWP3B,583,802,43.72679901123047,0.01625233,-2.1399791,0.03235645387261544,0.6498222875636285,16543,0,0,0.0,16543,Unassociated Background
CD1A,170,345,38.060157775878906,0.01625132,-2.1401587,0.03234194734045956,0.6498222875636285,16544,0,0,0.0,16544,Unassociated Background
MUC1,501,307,42.1387825012207,0.016248513,-2.1406581,0.032301616516052525,0.6498222875636285,16545,0,0,0.0,16545,Unassociated Background
CCNQ,600,256,41.044837951660156,0.01619808,-2.14963,0.031584487936089374,0.6380588005107866,16546,0,0,0.0,16546,Unassociated Background
ACTRT1,402,389,42.927677154541016,0.016162999,-2.155871,0.03109374618230921,0.6288866184759611,16547,0,0,0.0,16547,Unassociated Background
ACTL8,621,403,41.71802520751953,0.016154034,-2.1574657,0.030969397173990956,0.6278541337131823,16548,0,0,0.0,16548,Unassociated Background
TEX44,389,454,41.15892791748047,0.016111312,-2.1650658,0.030382649239742543,0.6174201235184218,16549,0,0,0.0,16549,Unassociated Background
OR2L13,163,322,41.461090087890625,0.016095594,-2.1678622,0.030169174384034003,0.6138101263335943,16550,0,0,0.0,16550,Unassociated Background
CARD6,557,1233,44.13931655883789,0.016076664,-2.1712298,0.029913802819589955,0.6107906508967766,16551,0,0,0.0,16551,Unassociated Background
FBXO17,600,290,31.969268798828125,0.01607016,-2.172387,0.029826493430297973,0.6097346765566045,16552,0,0,0.0,16552,Unassociated Background
GNLY,312,165,41.57756805419922,0.01606413,-2.1734595,0.029745748578287212,0.6088105363137852,16553,0,0,0.0,16553,Unassociated Background
ADGRD2,423,1004,46.60400390625,0.016030341,-2.1794705,0.02929673093278122,0.6017773352631596,16554,0,0,0.0,16554,Unassociated Background
CLCNKA,505,694,42.8653450012207,0.01600611,-2.1837811,0.028978333586912083,0.5959517799248389,16555,0,0,0.0,16555,Unassociated Background
MX2,429,771,36.494529724121094,0.016004391,-2.184087,0.028955852968095535,0.5959517799248389,16556,0,0,0.0,16556,Unassociated Background
MOGAT2,584,334,34.7007942199707,0.015994491,-2.1858482,0.028826710408050637,0.594260380265121,16557,0,0,0.0,16557,Unassociated Background
PRR20G,428,263,35.07679748535156,0.01598806,-2.1869924,0.028743078312037457,0.5932502103174864,16558,0,0,0.0,16558,Unassociated Background
DEFB123,269,71,37.0989990234375,0.015942102,-2.195168,0.0281515474976447,0.5831489240412955,16559,0,0,0.0,16559,Unassociated Background
NUTM2D,73,500,39.99752426147461,0.015937015,-2.196073,0.028086714820556243,0.5825103045895266,16560,0,0,0.0,16560,Unassociated Background
H2AB3,208,133,33.386268615722656,0.01593562,-2.1963212,0.028068957864211364,0.5825103045895266,16561,0,0,0.0,16561,Unassociated Background
GLTPD2,621,317,34.48908996582031,0.015927512,-2.1977637,0.027965950825919277,0.5814134752412902,16562,0,0,0.0,16562,Unassociated Background
LOC124900512,145,233,34.50007247924805,0.015921567,-2.1988213,0.027890630892795098,0.5805521237235393,16563,0,0,0.0,16563,Unassociated Background
KRTAP13-1,84,242,42.25056076049805,0.015906477,-2.2015057,0.027700246376587,0.577290657758287,16564,0,0,0.0,16564,Unassociated Background
A1BG,581,529,39.82512283325195,0.015904263,-2.2018998,0.027672389469793904,0.577290657758287,16565,0,0,0.0,16565,Unassociated Background
TRAV41,329,135,41.37921905517578,0.015851036,-2.2113688,0.02701030862755297,0.5649738670312698,16566,0,0,0.0,16566,Unassociated Background
LOC124907776,104,146,39.52658462524414,0.01584311,-2.2127786,0.026912915547632518,0.5636248853869104,16567,0,0,0.0,16567,Unassociated Background
F8A3,198,406,36.25202560424805,0.015824566,-2.2160778,0.026686174044216453,0.5602461367052354,16568,0,0,0.0,16568,Unassociated Background
CCDC120,480,775,41.47188186645508,0.015804486,-2.2196498,0.026442549530360883,0.5564954742071404,16569,0,0,0.0,16569,Unassociated Background
COL21A1,581,956,41.33354949951172,0.015767999,-2.2261407,0.02600475599404068,0.5479550737194476,16570,0,0,0.0,16570,Unassociated Background
OR2T8,154,322,45.31020736694336,0.015717495,-2.2351253,0.02540912362319661,0.538051541148308,16571,0,0,0.0,16571,Unassociated Background
LOC107987236,106,155,37.07490539550781,0.015713697,-2.235801,0.02536481062713781,0.5377779342246259,16572,0,0,0.0,16572,Unassociated Background
HSD17B6,491,329,41.43135452270508,0.015692856,-2.2395086,0.02512284050922982,0.5339694550417072,16573,0,0,0.0,16573,Unassociated Background
NLRP6,558,1044,39.54949951171875,0.01567046,-2.2434928,0.024865050951128367,0.5291468171972423,16574,0,0,0.0,16574,Unassociated Background
ANGPTL5,596,393,41.73012924194336,0.015668858,-2.243778,0.024846689209490496,0.5291468171972423,16575,0,0,0.0,16575,Unassociated Background
CDH5,680,814,40.56080627441406,0.015657295,-2.245835,0.0247145743385708,0.5274839998253245,16576,0,0,0.0,16576,Unassociated Background
DYRK4,526,671,42.40776824951172,0.015644038,-2.2481933,0.02456386902349267,0.5260045503018163,16577,0,0,0.0,16577,Unassociated Background
SLC6A20,574,613,40.87738800048828,0.015569116,-2.2615218,0.023726963310575125,0.5106364428058574,16578,0,0,0.0,16578,Unassociated Background
DCAF5,221,918,41.48893737792969,0.015566926,-2.2619114,0.023702878375714567,0.5106364428058574,16579,0,0,0.0,16579,Unassociated Background
CLCNKB,506,703,42.975921630859375,0.01553414,-2.267744,0.023344810453494434,0.5049494291399156,16580,0,0,0.0,16580,Unassociated Background
ABI3BP,413,1965,40.93687438964844,0.015528424,-2.268761,0.023282868718323937,0.5042463009021585,16581,0,0,0.0,16581,Unassociated Background
SLC22A10,223,560,42.25129318237305,0.01552475,-2.2694147,0.02324312131696422,0.5040226725074862,16582,0,0,0.0,16582,Unassociated Background
CLEC4A,345,259,40.8189582824707,0.015518419,-2.2705407,0.023174795918171454,0.503177983363999,16583,0,0,0.0,16583,Unassociated Background
OR4S1,223,337,41.71261978149414,0.015512659,-2.2715654,0.023112770426559025,0.503177983363999,16584,0,0,0.0,16584,Unassociated Background
OR6V1,387,320,41.50554275512695,0.015487556,-2.2760313,0.022844138961394315,0.49916191906587504,16585,0,0,0.0,16585,Unassociated Background
AQP12A,522,306,38.14525604248047,0.015422302,-2.2876399,0.022158502840849963,0.4860400924028178,16586,0,0,0.0,16586,Unassociated Background
CHST9,567,453,41.907066345214844,0.015362538,-2.2982717,0.02154633260281805,0.47382570451717076,16587,0,0,0.0,16587,Unassociated Background
PIGY,615,71,41.91300964355469,0.015355296,-2.29956,0.0214731564815326,0.4733110423257464,16588,0,0,0.0,16588,Unassociated Background
S100A7A,150,110,40.297584533691406,0.01534174,-2.3019717,0.021336769646396705,0.4710311866139458,16589,0,0,0.0,16589,Unassociated Background
PIWIL3,362,924,41.33301544189453,0.015335366,-2.3031056,0.021272902720087635,0.4702272212875113,16590,0,0,0.0,16590,Unassociated Background
UBASH3B,608,653,41.452613830566406,0.015303572,-2.3087618,0.02095680091975524,0.4656432640159883,16591,0,0,0.0,16591,Unassociated Background
DEFB121,566,93,33.38618469238281,0.015299582,-2.3094716,0.02091742546411109,0.4653719683450482,16592,0,0,0.0,16592,Unassociated Background
NXF2B,124,715,43.188697814941406,0.015268283,-2.3150396,0.020610763092981238,0.4615463824128909,16593,0,0,0.0,16593,Unassociated Background
PNLIP,566,467,41.4895133972168,0.01526702,-2.3152642,0.020598476332640538,0.4615463824128909,16594,0,0,0.0,16594,Unassociated Background
AMY2B,427,514,41.32048416137695,0.0151818395,-2.3304179,0.019784076118313183,0.4453626911732236,16595,0,0,0.0,16595,Unassociated Background
TMEM271,39,387,37.67483901977539,0.015179224,-2.330883,0.019759528548591466,0.4453626911732236,16596,0,0,0.0,16596,Unassociated Background
LOC107986012,249,209,39.189849853515625,0.0151779065,-2.3311174,0.019747170477535044,0.4453626911732236,16597,0,0,0.0,16597,Unassociated Background
HSH2D,669,404,36.829673767089844,0.0151685225,-2.3327868,0.01965933789220576,0.44430622352424387,16598,0,0,0.0,16598,Unassociated Background
TCP10L,280,260,36.54867172241211,0.01516827,-2.3328319,0.019656971826429896,0.44430622352424387,16599,0,0,0.0,16599,Unassociated Background
