gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,delta_clade_6,delta_clade_7,delta_clade_8,delta_clade_9,delta_clade_10,delta_clade_11,delta_clade_12,delta_clade_13,delta_clade_14,delta_clade_15,delta_clade_16,delta_clade_17,delta_clade_18,delta_clade_19,delta_clade_20,delta_clade_21,delta_clade_22,delta_clade_23,delta_clade_24,delta_clade_25,delta_clade_26,delta_clade_27,delta_clade_28,delta_clade_29,delta_clade_30,delta_clade_31,delta_clade_32,delta_clade_33,delta_clade_34,delta_clade_35,delta_clade_36,delta_clade_37,delta_clade_38,delta_clade_39,delta_clade_40,delta_clade_41,delta_clade_42,delta_clade_43,delta_clade_44,delta_clade_45,delta_clade_46,delta_clade_47,delta_clade_48,delta_clade_49,tier,z_track_b,p_track_b,q_track_b,p_combined
MBD3L4,213,250,36.407920837402344,0.00020458594,-0.12047055267911501,0.5479447973566086,0.6653184328727464,12497,0,10,0.0011790480863861,7033,12497,0.0,-0.0025611915625631,-0.0019178581424057,-0.0011521205306053,-4.0858983993530273e-05,0.0029186196625232,0.0,-1.0095515044827577e-16,-0.0001621730625629,-0.0092017985880374,-1.0095515044827577e-16,0.0,0.0027852803468704,0.0,-5.0477575224137886e-17,-1.0095515044827577e-16,-1.0095515044827577e-16,-0.0004382147453725,0.0,0.0014649216318503,-0.0010876635788008,0.0,0.0,-0.0024824626743793,0.0,0.0029186196625232,-0.0024824403226375,0.0,-0.0022563822567462,-0.0002169124782085,0.0038509089499711,0.0046386886388063,0.0,0.0018178224563598,0.0,0.0051386076956987,-1.0095515044827577e-16,-0.00176615442615,0.0,-0.0001701656728982,0.0013269931077957,0.0,0.0,-0.0092017911374568,0.0,-0.0018038250273093,0.019976433366537,0.0,-1.0095515044827577e-16,Background,-0.12047055267911501,0.5479447973566086,0.6653184328727464,0.5479447973566086
SLC1A7,696,595,38.53483581542969,8.431046e-05,-0.1204887379745562,0.547951999776885,0.6653184328727464,12498,0,25,0.0010900853934784,16333,12498,0.0001625958830118,-0.0006686225533485,0.0002123918384313,-0.0007511302828788,2.9690563678741455e-05,0.0001851078122854,0.0002225060015916,0.0001890584826469,8.205510675907135e-05,-0.0012447033077478,8.177664130926132e-05,-3.620237112045288e-05,-5.555152893066406e-05,6.614252924919128e-06,3.938376903533935e-05,-2.4331733584403992e-05,-5.238316953182221e-05,4.844553768634796e-05,5.539506673812866e-06,0.0007714442908763,0.0011448664590716,-6.822869181632996e-06,-0.0019780667498707,6.376765668392181e-05,-0.0002150908112525,0.0007326789200305,-4.3274834752082825e-05,-4.722550511360169e-05,0.000326745212078,-5.964748561382294e-05,0.0001374389976263,1.870468258857727e-05,-3.1167641282081604e-05,-6.582587957382202e-06,-2.932921051979065e-05,-0.0004949010908603,-2.0567327737808228e-05,-2.1573156118392944e-05,-9.103305637836456e-05,2.763606607913971e-05,6.14505261182785e-05,-4.0378421545028687e-05,8.596852421760559e-05,-0.0002932101488113,-1.724623143672943e-05,0.005051833577454,3.5278499126434326e-05,9.937584400177002e-05,-1.909397542476654e-05,Background,-0.1204887379745562,0.547951999776885,0.6653184328727464,0.547951999776885
DND1,705,367,41.54541778564453,8.318135e-05,-0.12052398295936352,0.5479659587679223,0.6653184328727464,12499,0,29,0.0011239693964787,13645,12499,0.0001189596951007,8.165757026290521e-05,0.0002929664915427,-0.001197000965476,-0.00010965205729,1.1470143363112584e-05,-4.3808482587337494e-05,-0.0027209399268031,1.5951696695992723e-05,-0.0010008309036493,0.0002944264560937,5.988217890262604e-05,-4.591420292854309e-05,3.9711594581604e-05,3.9732083678245544e-05,-2.3083757696440443e-05,-5.8608125982573256e-05,0.0004745759069919,9.719282388687134e-06,0.000870450749062,-0.000100839883089,-2.8755515813827515e-05,-0.0020815012976527,6.74612820148468e-05,-0.0001558288931846,0.0005039768293499,-7.518567144870758e-05,2.015102654695511e-05,0.0003527142107486,0.0007401835173368,0.0001080352813005,-3.354344516992569e-05,0.0014490849571302,-2.2737309336662292e-05,1.6483478248119354e-05,3.0405819416046143e-05,0.0006092796684242,2.0925886929035187e-05,-9.35327261686325e-06,0.0005762288346886,6.896257400512695e-05,-0.0001697763800621,9.819678962230682e-05,-7.0180743932724e-05,-3.4183263778686523e-05,-0.0001232251524925,0.0115761263296008,0.0001506861299276,2.7902458441531053e-06,Background,-0.12052398295936352,0.5479659587679223,0.6653184328727464,0.5479659587679223
EIF3H,720,354,41.36649703979492,8.139517e-05,-0.12057156755605053,0.5479848048433764,0.6653184328727464,12500,0,32,0.0011170306816425,14400,12500,0.0002256836742162,0.0012627530377358,0.0015753940679132,-0.0008087120950222,0.000217592343688,0.0002556666731834,-4.306342452764511e-05,0.0001642368733882,1.446157693862915e-05,0.0001722685992717,8.14022496342659e-05,0.0001857578754425,-4.3822452425956726e-05,2.2780150175094604e-06,2.5559216737747192e-05,-2.1375715732574463e-05,-5.960837006568909e-05,4.288367927074432e-05,5.025416612625122e-06,0.0005816249176859,0.0003977818414568,-5.261413753032684e-05,0.0002048797905445,3.31047922372818e-05,-8.749589323997498e-05,0.0007322430610656,-4.224851727485657e-05,-0.0001107966527342,0.0002895221114158,-0.0008457461372017,4.764646291732788e-05,-0.0007595308125019,1.3940036296844482e-05,-3.477931022644043e-05,3.1461939215660095e-05,-0.0004415493458509,5.2776187658309937e-05,0.0001643383875489,4.144292324781418e-05,-0.0009446702897548,0.0001159608364105,0.0002901535481214,7.980503141880035e-05,0.0007240083068609,-6.695464253425598e-05,-0.0011034347116947,-0.0002340115606784,9.484775364398956e-05,6.182119250297546e-05,Background,-0.12057156755605053,0.5479848048433764,0.6653184328727464,0.5479848048433764
GPLD1,660,877,41.47532272338867,8.788161e-05,-0.12057540809426888,0.5479863258996367,0.6653184328727464,12501,0,24,0.0011144975591,14641,12501,0.0002008434385061,-0.0005109198391437,-0.0003113746643066,-0.0009016990661621,-0.000918723642826,-0.0004803668707609,-4.144851118326187e-05,-4.98499721288681e-05,-3.602169454097748e-05,0.0001831501722335,-0.0002563642337918,2.0604580640792847e-05,-3.442913293838501e-05,5.164928734302521e-05,0.0019934531301259,-4.967488348484039e-05,-0.0019119614735245,0.0004039146006107,-1.3377517461776732e-05,-0.0017108730971813,0.0009715966880321,-3.862753510475159e-05,0.000132892280817,2.048350870609283e-05,-0.0002219639718532,4.2088329792022705e-05,-8.118152618408203e-05,2.9736198484897617e-05,0.0003419443964958,9.131431579589844e-05,-0.000318381935358,-6.79967924952507e-05,9.888783097267153e-06,-0.0001647733151912,0.0001755524426698,5.0805509090423584e-05,2.7660280466079712e-05,7.108878344297409e-05,-8.161179721355438e-06,-0.0009643156081438,2.1403655409812927e-05,-0.0004068724811077,9.260699152946472e-05,0.0008478909730911,-6.037391722202301e-05,0.0037290267646312,0.0119513291865587,8.041784167289734e-05,-3.253668546676636e-05,Background,-0.12057540809426888,0.5479863258996367,0.6653184328727464,0.5479863258996367
GPR85,734,370,25.325393676757812,7.977689e-05,-0.12061482188058749,0.5480019358029017,0.6653184328727464,12502,0,29,0.0010921160155363,16239,12502,0.0002075508236885,0.0001480170758441,0.0003184116503689,-0.0007469840347766,-8.716993033885956e-05,-0.0002101426944136,-1.1087395250797272e-05,0.000143501907587,7.734447717666626e-05,0.0004520286165643,6.811413913965225e-05,4.431791603565216e-05,-4.486925899982453e-05,-0.000108104199171,2.308749026269652e-05,-2.295150625286624e-05,-5.676224100170657e-05,0.0003246087580919,-0.0032245244365185,0.0005175210535526,0.000222641043365,-0.0001832973212003,0.0001299828290939,3.0081719160079956e-05,-0.000253077596426,0.0002016695216298,-4.991143941879273e-05,-5.9031881392002106e-05,0.0003281757235527,-6.434507668018341e-05,0.0001089610159397,3.004678728757426e-05,1.4550983905792236e-05,-3.0085444450378415e-05,3.978237509727478e-05,-0.0004807356453966,2.704567123146262e-06,-2.6617199182510376e-06,2.268236130475998e-05,-9.506382048130035e-05,0.0001210197806358,0.0001171790063381,7.997825741767883e-05,0.0009075202979147,-1.8266960978507996e-05,-0.0002535805106163,0.0012915142579004,9.514763951301576e-05,7.95908272266388e-06,Background,-0.12061482188058749,0.5480019358029017,0.6653184328727464,0.5480019358029017
NUF2,684,472,41.18013000488281,8.486398e-05,-0.12063796442183801,0.5480111014147641,0.6653184328727464,12503,0,22,0.001122954435772,13758,12503,0.0002683661878108,0.0006685005500912,-0.0003524105995893,-0.0005565993487834,-6.976723670959473e-05,-8.699484169483185e-05,-6.327778100967407e-05,-0.0025805160403251,-6.360374391078949e-05,0.0009936187416315,4.9375928938388824e-05,6.057322025299072e-05,-6.434321403503418e-05,-0.0001166425645351,9.07108187675476e-06,-2.925097942352295e-05,-9.732693433761595e-05,0.0003463812172412,-2.9902905225753784e-05,-0.0020375736057758,0.0009607793763279,-0.0001939292997121,0.0001633763313293,-0.0001814998686313,-0.0001302696764469,0.0003717457875609,-0.0002202447503805,-2.916809171438217e-05,0.0003257058560848,1.5741214156150818e-05,0.0001140478998422,-5.685724318027496e-07,0.0013577919453382,-2.5937333703041077e-05,0.0,-0.0001573786139488,0.0001235790550708,9.021256119012833e-05,-8.097756654024124e-05,-0.0008832029998302,5.2852556109428406e-05,7.776729762554169e-05,8.929334580898285e-05,0.0017630252987146,-1.922808587551117e-05,-0.0006033163517713,0.0096508171409368,0.0001134891062974,-0.0003362502902746,Background,-0.12063796442183801,0.5480111014147641,0.6653184328727464,0.5480111014147641
FAM221B,677,469,40.593875885009766,8.556364e-05,-0.12065283993895022,0.5480169928552058,0.6653184328727464,12504,0,28,0.0012404946611105,2781,12504,-0.0012460011057555,0.0017105992883443,0.0020029000006616,-0.0007068645209074,-8.475221693515778e-05,0.0001743980246828,-4.68594953417778e-05,-0.0027356795035302,0.0008292277343571,-0.0010631484910845,0.0002616569399833,-5.842559039592743e-05,-3.5079196095466614e-05,0.0023905804846435,8.406117558479309e-05,0.0003301263786852,-0.0013529683928936,0.0003497581928968,-1.734122633934021e-05,0.00091558432905,0.0021347219590097,0.0024274757597595,0.0001225769519805,-6.642192602157593e-05,0.0018405282171443,0.0002268957468913,-0.0001356657594442,-0.0040688868612051,0.0001653283834457,-5.070120096206665e-06,0.0001534484326839,5.413498729467392e-05,-5.401298403739929e-05,-7.960386574268341e-05,9.74610447883606e-05,0.0001186430454254,5.290285116643645e-05,0.002923364052549,-0.0040478538721799,-8.515268564224243e-05,0.0008114320226013,0.0001258928823517,8.764490485191345e-05,-0.000272300094366,-9.524449706077576e-05,-0.0002691271656658,0.0123808979988098,0.0001032501459121,0.0004650987684726,Background,-0.12065283993895022,0.5480169928552058,0.6653184328727464,0.5480169928552058
TBCA,704,110,37.3131217956543,8.262163e-05,-0.12065692156202365,0.5480186093779499,0.6653184328727464,12505,0,27,0.0011207239988183,14012,12505,0.000277679413557,0.0009969556704163,0.001137001439929,-0.0010588988661766,-8.209049701690674e-05,6.886571645736694e-05,-3.0914321541786194e-05,3.2529234886169434e-05,2.941116690635681e-05,-9.659305214881896e-05,0.0001184260472655,4.682689905166626e-06,-4.4893473386764526e-05,0.0006256233900785,0.0001029763370752,-2.312101423740387e-05,-5.778111517429352e-05,0.0004251655191183,-7.790327072143555e-05,0.0007902439683675,0.0006703110411763,0.0008820807561278,0.0001866891980171,3.02288681268692e-05,-0.0003514848649501,0.0004131644964218,-4.982762038707733e-05,9.261909872293472e-05,0.0003819204866886,-0.0009900964796543,0.0001817978918552,-0.0007168613374233,-0.0003125835210084,-0.0003422312438488,3.180559724569321e-05,-0.0003836657851934,-0.0001281127333641,-0.0004782807081937,3.831181675195694e-05,-0.0002674516290426,7.759779691696167e-05,-0.0001363027840852,7.702596485614777e-05,0.0006936304271221,-2.0639970898628235e-05,-0.0005047116428613,-7.376819849014282e-05,9.208358824253082e-05,7.584691047668457e-06,Background,-0.12065692156202365,0.5480186093779499,0.6653184328727464,0.5480186093779499
KIN,704,396,41.22077178955078,8.260262e-05,-0.12066072356202366,0.5480201151555388,0.6653184328727464,12506,0,27,0.0011258265132031,13424,12506,0.0002184268087148,0.0011291969567537,0.0008490746840834,-0.0008038505911827,-0.0001785028725862,0.0007788026705384,-4.244409501552582e-05,-0.0025526136159896,3.108382225036621e-05,-9.278487414121628e-05,0.000219008885324,-4.7089532017707825e-05,-0.0001040082424879,2.0714476704597473e-05,-3.692135214805603e-05,-3.260187804698944e-05,-9.46875661611557e-05,0.0003849510103464,-3.287196159362793e-05,0.0013637663796544,0.0002478025853633,2.7529895305633545e-05,5.379505455493927e-05,0.000263636931777,-0.0001845583319664,0.0003626160323619,5.4504722356796265e-05,-8.712522685527802e-06,0.0002472400665283,-0.0004508215934038,2.22623348236084e-05,2.7783680707216263e-05,-8.830800652503967e-06,-3.3270567655563354e-05,0.0001127300783991,7.622875273227692e-05,-1.1458992958068848e-05,-0.0006812158972024,-6.19916245341301e-05,-0.0004177950322628,8.481740951538086e-05,-6.74854964017868e-05,8.224882185459137e-05,0.0007381234318017,1.5927478671073914e-05,0.0040218099020421,-0.000180521979928,0.0001919027417898,6.385147571563721e-06,Background,-0.12066072356202366,0.5480201151555388,0.6653184328727464,0.5480201151555388
DNTTIP2,696,935,41.61808776855469,8.3345825e-05,-0.1206816649745562,0.5480284089647437,0.6653184328727464,12507,0,33,0.0011555220407002,9666,12507,0.0001903660595417,0.0001275069080293,0.0003151781857013,-0.0003557074815034,-0.000116916373372,-7.00727105140686e-05,-5.035102367401123e-05,-0.005261592566967,4.76595014333725e-05,0.0001498125493526,-0.0001585772261023,6.30691647529602e-05,-5.200505256652832e-05,2.6287510991096497e-05,4.371814429759979e-05,-2.1900981664657593e-05,-7.130205631256104e-05,0.0003542676568031,1.3776123523712158e-05,0.0004754969850182,0.0003143455833196,9.443610906600952e-07,0.0001356229186058,0.0004636067897081,-0.0001604966819286,0.0004614191129803,0.000307273119688,1.80024653673172e-06,0.0009184665977954,0.0022237505763769,0.0001484621316194,7.258914411067963e-05,0.0013971198350191,-3.3406540751457214e-05,3.797188401222229e-05,0.0001247767359018,4.4543296098709106e-05,-0.0009804312139749,-4.762131720781326e-05,-0.0010667759925127,0.000109190121293,0.0001830514520406,8.691102266311646e-05,0.000829841941595,-3.133155405521393e-05,-0.000787079334259,0.0122215431183576,9.689107537269592e-05,1.5756115317344666e-05,Background,-0.1206816649745562,0.5480284089647437,0.6653184328727464,0.5480284089647437
MPP2,686,552,32.646522521972656,8.434857e-05,-0.12069725150197261,0.5480345819676121,0.6653184328727464,12508,0,30,0.0011343083352722,12385,12508,-0.001202851650305,-0.0016594952903687,-0.0005776744219474,-0.0007048863917589,-0.0001069791615009,7.866229861974716e-05,-4.458427429199219e-05,-0.0055469642393291,4.26769329351373e-05,-0.0001844879734562,7.28340819478035e-05,9.083375334739684e-05,-6.20037317276001e-05,6.377510726451874e-05,3.1761832360643893e-05,-2.340226637898013e-05,-7.183849811553955e-05,-2.08243727684021e-06,5.139783024787903e-05,0.0007228266913443,0.0009236573823727,-5.5344775319099426e-05,-0.0001724325120449,5.420669913291931e-05,-0.0002421364188194,0.0005221171304583,9.078532457351685e-06,-8.699297904968262e-05,0.0003716386854648,0.0012552352854982,0.0004494525492191,3.865920007228851e-06,1.2265518307685852e-05,-5.334988236427307e-05,0.000822213711217,9.845755994319916e-05,9.242817759513856e-05,6.56619668006897e-05,-9.63117927312851e-05,0.0031338357366621,0.0001717321574687,0.0003669478173833,8.314847946166992e-05,0.0008312405552715,2.0952895283699036e-05,-4.338662620284595e-06,0.0007697665714658,0.0001002959907054,3.0137639441818465e-06,Background,-0.12069725150197261,0.5480345819676121,0.6653184328727464,0.5480345819676121
NDUFA6,717,136,36.055904388427734,8.100233e-05,-0.12071128764515181,0.5480401409349753,0.6653184328727464,12509,0,26,0.0010976612991004,15931,12509,0.0001806672662496,-0.0004648751055356,-0.0012696973280981,-0.00023247115314,5.365535616874695e-05,-0.0001894403249025,-9.492039680480955e-06,0.0001489520072937,8.746422827243805e-05,0.0006905157933942,-0.0001079952344298,8.525513112545013e-05,-5.164928734302521e-05,-8.404254913330078e-06,-0.0003194250166416,0.0002278337342431,0.000190049977391,0.0006985813379287,7.275864481925964e-05,0.0002704644575715,0.0001912452280521,0.000475762411952,0.0001444481313228,-1.654401421546936e-05,-0.0035464670509099,-2.782978117465973e-05,-0.0001240782439708,1.4753080904483795e-05,2.750381827354431e-05,0.0011910954490303,-3.967806333093904e-05,2.682115518837236e-05,1.2470409274101256e-05,-0.0001366809010505,8.442625403404236e-05,-0.0002362928062211,0.0001172497868537,-0.0006369613111019,-8.730310946702957e-05,-1.1142343282699583e-05,0.0001575220376253,-0.0001033283770084,0.0001013483852148,0.0010459817713126,-0.0001293960958719,9.37972217798233e-05,-0.0002075966331176,0.0002209525555372,-6.044469409971498e-05,Background,-0.12071128764515181,0.5480401409349753,0.6653184328727464,0.5480401409349753
ARK2C,696,350,41.37355041503906,8.288957e-05,-0.12077291597455621,0.548064548516367,0.6653184328727464,12510,0,22,0.0011318762759862,12715,12510,0.000178899616003,-0.0003724878188222,0.000806369818747,-0.0007421392947435,-0.0001661106944084,-1.7408281564712524e-05,-4.504993557929993e-05,-0.0025094579905271,-0.0001835823059082,-0.0001442227512598,-8.102133870124817e-05,-4.7536566853523254e-05,-4.871189594268799e-05,-0.0002123676240444,2.7436763048171997e-05,-7.351860404014587e-05,-6.108731031417847e-05,0.000275507569313,5.751848220825195e-06,0.0010825851932168,7.31414183974266e-05,-0.0003421194851398,0.0001202523708343,3.304518759250641e-05,-0.0001055710017681,0.0002838084474205,-8.55475664138794e-05,-4.544854164123535e-06,0.0009929705411195,0.0007308088243007,0.0001055784523487,0.000137404538691,8.647143840789795e-05,-0.0006735268980264,0.0005958825349807,-0.0002868082374334,-0.0001781918108463,-0.0008653979748487,-2.7900561690330505e-05,-0.0003008646890521,-0.0001227483153343,-0.0001101046800613,8.695945143699646e-05,0.0007257349789142,-6.086006760597229e-05,0.0043020821176469,0.0104366168379783,0.0001031383872032,6.388872861862183e-06,Background,-0.12077291597455621,0.548064548516367,0.6653184328727464,0.548064548516367
HIF1A,705,850,41.51359939575195,8.161733e-05,-0.12083678695936352,0.5480898440981385,0.6653184328727464,12511,0,30,0.0011353395900802,12257,12511,0.0001680515706539,0.0022586670238524,0.0019910489208996,-0.0006643533706665,0.000131394714117,-7.502082735300064e-05,-3.447197377681732e-05,8.263997733592987e-05,8.958950638771057e-05,9.938058065017684e-05,1.328718281001784e-05,-4.453584551811218e-06,0.0026592940557748,2.4938955903053284e-05,2.945773485407699e-05,-1.5687193808844313e-05,-8.004531264305115e-05,0.0003404282033443,1.0486692190170288e-05,0.0012167675886303,0.0002884874120354,-1.5566125512123108e-05,0.0001693610101938,5.93867152929306e-05,-0.0001438558101654,0.0003068428486585,-2.278946340084076e-05,-5.9410929679870605e-05,0.0003406107425689,-1.3479218978318386e-05,0.0001477114856243,6.930899417056935e-06,-5.103647708892822e-07,-3.1149014830589294e-05,4.051066935062408e-05,0.0001226048916578,8.516758680343628e-05,8.927937597036362e-05,-4.713982343673706e-05,-0.0008745677769184,0.0005194060504436,0.0002159923315048,-0.0043414910323917,0.0008483372512273,-3.3488497138023376e-05,-0.0001163050255854,2.715521623031236e-05,-0.0043414910323917,4.632402124116197e-06,Background,-0.12083678695936352,0.5480898440981385,0.6653184328727464,0.5480898440981385
PIK3C3,670,911,41.816627502441406,8.5345004e-05,-0.12085379445088806,0.5480965797433129,0.6653184328727464,12512,0,22,0.0011717290600368,7763,12512,0.0001695696264505,0.0006186476675793,0.0009672549203969,-0.0007065664976835,-7.499568164348602e-05,0.000261388864601,0.0029487232677638,6.131829286459833e-05,-6.133689021226019e-05,0.0011717710876837,0.0010105348192155,-0.0003087185323238,-4.719197750091553e-05,-1.2809410691261292e-05,-6.138160824775696e-05,-2.739018964348361e-05,-6.51944283163175e-05,-0.0004066802794113,5.103647708892822e-06,-0.0020409894641488,-0.001839717850089,-1.6186386346817017e-06,-0.001888430211693,0.0002547199255786,-0.0001936294138431,0.0004281421715859,0.0001325195335084,-8.19377601146698e-06,0.0010177112417295,1.9565224647521973e-05,0.0001194141950691,-0.0009230464929714,-0.0001197345554828,-1.1807307600975037e-05,0.0001100283116102,8.348561823368073e-05,0.0007827816298231,-0.0010401465697214,-0.0001006554812192,0.0025391273666173,-8.691845869179815e-05,-4.192069172859192e-05,9.073689579963684e-05,0.0019299057312309,-6.080605089664459e-05,0.0035239642020314,-0.0003005017642863,-0.0038509075529873,-4.846595402341336e-06,Background,-0.12085379445088806,0.5480965797433129,0.6653184328727464,0.5480965797433129
MYD88,705,320,42.08453369140625,8.1492704e-05,-0.12086171215936352,0.5480997154670313,0.6653184328727464,12513,0,32,0.0011445460803857,11017,12513,0.0001480244100093,0.000581577012781,0.0005875136703252,-0.000642804428935,-4.1892752051353455e-05,0.0002462994307279,-4.5280903577804565e-05,-0.0054724216461181,0.0006957984878681,-0.0009389938786625,8.771199645707384e-06,1.0380521416664124e-05,-5.6819990277290344e-05,-5.330890417098999e-06,2.0902605683659203e-05,-1.396797233610414e-05,-5.8645378885557875e-05,4.626908048521727e-05,-1.586228609085083e-05,0.0006652452866546,0.0008453542250208,2.6479363441467285e-05,9.615346789360046e-05,1.8678605556488037e-05,-0.0001763328909873,0.0004851426929235,-6.858073174953461e-05,3.0499882996082303e-05,0.0011393167078495,-8.343718945980072e-05,0.0001722387969493,1.7082780686905608e-05,1.4899298548698424e-05,5.8729201555252075e-06,4.359334707260132e-05,-0.0004114256589673,0.0007541868253611,7.079727947711945e-05,-1.5358440577983856e-05,-0.0002136155962944,0.000746285484638,0.0001804456114768,8.817017078399658e-05,0.0001057107001543,-3.8875266909599304e-05,0.0003147442184854,0.0101063326001167,0.0001041144132614,2.9966238798806444e-05,Background,-0.12086171215936352,0.5480997154670313,0.6653184328727464,0.5480997154670313
PCMTD2,673,364,42.75300979614258,8.466914e-05,-0.1209212837829568,0.5481233080748747,0.6653184328727464,12514,0,26,0.001086689358273,16464,12514,0.000108603388071,-0.0003902445023413,3.98742631659843e-05,-0.0007070153951644,-0.0001682303845882,7.926820399006829e-05,-4.7245994210243225e-05,0.0001607667654752,0.0001336075365543,-0.0102390889078378,8.30981953185983e-05,-1.7875805497169495e-05,-6.765685975551605e-05,3.251805901527405e-05,-2.3568047254229896e-05,-1.2477855307224672e-05,-7.157958316383883e-05,0.0003103986382484,1.3485550880432129e-06,0.0024703741073608,0.0005999989807605,-2.4478882551193237e-05,0.0001501627266407,3.346242010593414e-05,0.0,0.0003982946218457,-8.09747725725174e-05,0.0001001516357064,-0.000383798032999,-6.573647260665894e-05,0.000161251053214,-1.5567096625090926e-06,1.3677403330802916e-05,-2.5695189833641052e-05,6.979890167713165e-05,0.0001073107123374,-3.687994194478961e-07,9.606685489416122e-05,-5.230586975812912e-05,-0.0008251292165368,5.9891495766351e-05,-2.3860482542659156e-05,9.316951036453248e-05,0.0022113572340458,-9.57585871219635e-06,-0.0003294378402642,0.000160054580192,0.0001003183424472,9.145592230197508e-06,Background,-0.1209212837829568,0.5481233080748747,0.6653184328727464,0.5481233080748747
NOCT,677,469,33.54597854614258,8.414981e-05,-0.12093560593895024,0.5481289801630272,0.6653184328727464,12515,0,24,0.0011343536017612,12378,12515,0.0002259872853755,-0.000197789267986,-0.00012540978787,-0.0007659047842025,-0.0001181438565254,0.00022604316473,0.0013199739623814,-0.0057069780305027,-1.2729313311865552e-05,-0.0002019785169977,7.239174010464922e-06,4.891306161880493e-06,-0.0001256708055734,-7.744506001472473e-05,3.405846655368805e-05,-3.0796971259405836e-05,-7.787346839904785e-05,0.0002942159771919,-8.285045623779297e-06,0.0013569286093115,0.0001646764576435,-0.0001480039209127,2.510473132133484e-05,2.571195363998413e-05,-0.0002029500901699,0.0008177757263183,-2.205930468335282e-05,-7.238239049911499e-06,0.0003311932086944,0.0010990623850375,7.466226816177368e-05,0.0003434289828874,0.0013886977685615,-2.3990869522094727e-05,0.0,-0.0002516748791094,-4.735588663606904e-05,1.7274171113967896e-05,-5.518458783626557e-05,-0.0001961104571819,9.413808584213255e-05,9.574381692800672e-05,6.796792149543762e-06,0.0008856541826389,-5.600973963737488e-05,-0.000297689664876,0.0077630118466913,0.0001702588051557,-3.702565663843416e-05,Background,-0.12093560593895024,0.5481289801630272,0.6653184328727464,0.5481289801630272
ARHGEF17,656,2150,41.61473846435547,8.65412e-05,-0.12093652644724634,0.5481293447170364,0.6653184328727464,12516,0,27,0.0011853868436647,6459,12516,0.0001674219965934,-0.0005097612738609,5.0143804401159286e-05,-0.000846778973937,0.001203054562211,-0.0001042392104864,-4.495680332183838e-05,-0.0059362929314374,4.024431109428406e-05,8.309725672006607e-05,2.4206005036830905e-05,-3.7029385566711426e-06,-3.100931644439697e-05,-1.385807991027832e-06,5.492568016052246e-05,-0.0012020505964756,-7.201358675956726e-05,0.0003259852528572,-1.15223228931427e-05,0.001188482157886,0.0008689919486641,-5.161762237548828e-05,-0.002237569540739,3.092177212238312e-05,-0.0004023946821689,0.0004730718210339,-4.13060188293457e-05,-4.7958455979824066e-05,0.0003343299031257,0.0012795981019735,0.000118214637041,-0.001255365088582,-0.0004530251026153,-7.191114127635956e-05,0.0004199873656034,-0.0001429747790098,0.0006694663316011,0.002293081022799,-7.782969623804092e-05,0.0030277092009782,6.039068102836609e-05,3.26354056596756e-05,8.649379014968872e-05,0.0008069798350334,-3.684312105178833e-06,0.0008409023284912,0.0093388194218277,9.471923112869264e-05,6.193295121192932e-06,Background,-0.12093652644724634,0.5481293447170364,0.6653184328727464,0.5481293447170364
IPPK,697,530,44.55205535888672,8.177712e-05,-0.12097404861899835,0.5481442047964133,0.6653184328727464,12517,0,26,0.0011320959501155,12687,12517,0.0002107582986354,-0.0005329454434104,0.0004158875672146,-0.0007952637970447,-6.114877760410309e-05,0.0002826312556862,-4.373770207166672e-05,-0.005711949430406,-0.0002741236239671,-0.0001238272670889,6.345286965370178e-05,0.0009656473994255,-1.1533498764038086e-05,5.276873707771301e-05,5.836226046085358e-05,-3.999098771600984e-05,-7.766857743263245e-05,0.0003797430545091,1.0222196578979492e-05,0.0010723343584686,-0.0009324566926807,-1.8600374460220337e-05,8.108653128147125e-05,6.200186908245087e-05,-0.0001497976481914,0.0005558179691433,-1.738965329423081e-05,-3.083515912294388e-05,0.0002585090696811,-5.235150456428528e-05,0.0001167841255664,-0.0004939408972859,0.0015687788836658,0.000513851235155,0.0004283185407985,0.0001406297087669,4.7504905523965135e-05,-0.000112454406917,-8.474383503198624e-05,-0.0001396480947732,-0.0002279784530401,5.4198102588998154e-05,7.469207048416138e-05,0.0008610317599959,-4.213489592075348e-05,-0.0004175417125225,6.173621659399942e-05,9.04574990272522e-05,0.0016762679442763,Background,-0.12097404861899835,0.5481442047964133,0.6653184328727464,0.5481442047964133
