gene,codon_length,taxa_count,fg_count,n_microbats,n_odontocetes,psi_track_b,max_rho_track_a,p_min_track_a,p_evd_track_a,max_synergy_track_a,top3_synergy_track_a,best_site_codon,best_site_lrt,best_site_rho,rho_microbats,rho_odontocetes,rho_megabats,rho_mysticetes,z_track_b,p_track_b,q_track_b,rank_track_b,rank_track_a,q_track_a,min_rank,dual_track_score,composite_rank,composite_score,delta_bat,delta_cet,contrast_quadrant
TMEM150C,268,702,111,72,39,0.2138048903503288,0.5887162685394287,1.942890293094024e-15,2.195466031196006e-13,13.90825366973877,10.815438270568848,193,23.62471389770508,0.5887162685394287,0.5941606163978577,0.8739421367645264,0.3301587402820587,0.8815460205078125,-0.464302632198758,0.6787845308000898,0.8846340489435419,11536,10869,1.0598948151663044e-12,11339,11338.999908463504,12829,10869.74509477885,0.26400187611579895,-0.007603883743286133,Q2_Unilateral_Bat
MAT1A,396,712,111,71,40,0.2189550545449197,0.5761114954948425,1.942890293094024e-15,2.95319324550248e-13,7.163956642150879,6.640330791473389,14,31.87032890319824,0.2247845232486724,0.7072510719299316,0.6701322197914124,0.9999849796295166,0.4216405749320984,-0.3612258743985095,0.6410346994143975,0.8846340489435419,10870,11391,1.0598948151663044e-12,11278,11277.99991308844,12830,10870.740305952777,-0.29273390769958496,0.24849164485931396,Q4_Unilateral_Cetacean
BCL2,267,686,107,69,38,0.1913935168145668,0.5886865258216858,1.942890293094024e-15,2.545186283952847e-13,7.042408466339111,5.2268757820129395,43,14.620319366455078,0.4816863536834717,0.7330801486968994,0.580511748790741,0.9138716459274292,0.5150875449180603,-0.9128498308187304,0.8193392368376383,0.921098057862561,13374,10871,1.0598948151663044e-12,11341,11340.999916059418,12831,10871.80628533422,-0.18079149723052979,0.06542420387268066,Q4_Unilateral_Cetacean
PLEKHJ1,150,661,105,71,34,0.2189410777174806,0.5749247670173645,1.942890293094024e-15,1.768030166715406e-13,4.23274040222168,3.359347343444824,79,13.320033073425291,0.3177725076675415,0.4708375632762909,0.329942375421524,0.6305170655250549,0.1799066215753555,-0.3615056103452334,0.6411392441398798,0.8846340489435419,10872,11438,1.0598948151663044e-12,11280,11279.999922939214,12832,10872.741935483871,-0.15967950224876404,0.1500357538461685,Q4_Unilateral_Cetacean
NPM1,297,651,82,44,38,0.1678137709930748,0.5886805057525635,1.942890293094024e-15,2.17603712826507e-13,7.157839298248291,5.689622402191162,143,41.30857849121094,0.1732773035764694,0.803637683391571,0.4840501248836517,0.6209448575973511,0.0532716438174247,-1.384781143530288,0.9169403007643656,0.9751394545842674,14136,10872,1.0598948151663044e-12,11342,11341.999914948528,12833,10872.831659461255,0.18269282579421997,0.43077848106622696,Q1_Golden_Quadrant
ALDH4A1,577,669,103,68,35,0.2189273503018192,0.5878933668136597,1.942890293094024e-15,6.489253578931937e-13,11.31912612915039,8.012227058410645,429,19.38280487060547,0.5839776992797852,0.574270486831665,0.9701798558235168,0.6445828676223755,0.5486479997634888,-0.3617803544982136,0.6412419130096129,0.8846340489435419,10875,10917,1.0752854070874817e-12,11284,11283.999911096036,12834,10875.724709012304,-0.07031238079071045,0.4215318560600281,Q4_Unilateral_Cetacean
GDPD1,314,687,107,71,36,0.1844926493096162,0.5886265635490417,1.942890293094024e-15,2.95319324550248e-13,6.988119125366211,6.168663501739502,66,18.23484992980957,0.3832287788391113,0.7226076722145081,0.7076305150985718,0.999975860118866,0.4284068644046783,-1.050965630925934,0.8533628123972148,0.9388489597828276,13666,10875,1.0598948151663044e-12,11345,11344.9999139496,12835,10875.81612903226,-0.2773681879043579,0.2792236506938935,Q4_Unilateral_Cetacean
EPDR1,242,705,107,69,38,0.2074271704738474,0.5886206030845642,1.942890293094024e-15,3.186340080673693e-13,12.63537311553955,7.73080587387085,219,32.80782699584961,0.3851328790187835,0.4975656270980835,0.4081130027770996,0.4338466227054596,0.27510866522789,-0.5919480163432769,0.7230573005121168,0.8907677636597577,12201,10876,1.0598948151663044e-12,11346,11345.999911453697,12836,10876.767442633854,0.0637190043926239,0.1330043375492096,Q1_Golden_Quadrant
PSKH1,456,718,113,73,40,0.2189108056278098,0.5410903692245483,1.942890293094024e-15,2.1177504194722627e-13,7.449373722076416,5.770357131958008,52,13.767337799072266,0.5410903692245483,0.6732053756713867,0.7453144788742065,0.9606009125709534,0.4445262253284454,-0.3621114840100733,0.641365638906759,0.8846340489435419,10878,12618,1.0598948151663044e-12,11287,11286.99991477027,12837,10878.781376787496,-0.28739553689956665,0.30078825354576116,Q4_Unilateral_Cetacean
PSD2,786,693,109,71,38,0.1984267711240161,0.5885564088821411,1.942890293094024e-15,8.820721930642978e-13,12.151763916015623,8.270934104919434,315,22.097827911376953,0.5499076247215271,0.6813556551933289,0.8002413511276245,0.9738795161247252,0.6877819299697876,-0.772084405948573,0.7799677812247969,0.9038657220083592,12972,10880,1.191872043142609e-12,11350,11349.9999107864,12838,10880.79321582973,-0.2925238609313964,0.11245942115783691,Q4_Unilateral_Cetacean
NFE2,385,717,112,73,39,0.1806676712125625,0.5885553956031799,1.942890293094024e-15,5.012656956181328e-13,14.12942886352539,12.005331993103027,96,35.735595703125,0.3953880965709686,0.7290124297142029,0.8338245749473572,0.4522082507610321,0.5306256413459778,-1.1275197612418857,0.8702386048728779,0.9487029038484786,13790,10881,1.0598948151663044e-12,11351,11350.999907689154,12839,10881.820452278018,0.2768041789531708,0.3031989336013794,Q1_Golden_Quadrant
NUTF2,138,641,111,71,40,0.2188541166321849,0.4083472788333893,1.942890293094024e-15,6.217248937900686e-14,10.029254913330078,4.461588382720947,82,24.56060218811035,0.4083472788333893,0.510577917098999,0.0,0.0,0.0,-0.3632460726661211,0.6417894631797083,0.8846340489435419,10886,14432,1.0598948151663044e-12,11295,11294.999918309692,12840,10886.841968739607,0.510577917098999,0.0,Q2_Unilateral_Bat
MADCAM1,334,613,92,58,34,0.2152533055066854,0.5883429050445557,1.942890293094024e-15,5.28466159721435e-13,12.051107406616213,7.842306137084961,129,25.70619201660156,0.468801736831665,0.7409868240356445,0.7326869964599609,0.4943529367446899,0.4640020728111267,-0.4353136655124565,0.6683326164850514,0.8846340489435419,11348,10889,1.0598948151663044e-12,11359,11358.999911309267,12841,10889.739507815098,0.24663388729095465,0.26868492364883423,Q1_Golden_Quadrant
KLHDC7B,1423,470,71,46,25,0.2187650515025448,0.5541480183601379,1.942890293094024e-15,1.9759194280746703e-12,17.52739906311035,12.343523979187012,1294,32.818115234375,0.5340769290924072,0.6730849146842957,0.7149609923362732,0.7164157629013062,0.5504907369613647,-0.3650286458908743,0.6424549884273646,0.8846340489435419,10893,12216,2.1171145475239635e-12,11302,11301.999907494272,12842,10893.768506817429,-0.0433308482170105,0.16447025537490845,Q4_Unilateral_Cetacean
MRPS31,447,661,110,72,38,0.206125558067829,0.5882313847541809,1.942890293094024e-15,6.93611834634326e-13,13.10511875152588,11.219271659851074,228,35.41738510131836,0.3700193762779236,0.6210248470306396,0.7708253860473633,0.4931017458438873,0.5593504309654236,-0.6179988336872885,0.7317119462847362,0.891225624788643,12344,10894,1.0853901759269508e-12,11365,11364.999908183794,12843,10894.772796807449,0.12792310118675237,0.2114749550819397,Q1_Golden_Quadrant
MYMK,247,711,109,69,40,0.2187613092605251,0.5255337357521057,1.942890293094024e-15,2.894906536709677e-13,11.040255546569824,9.572171211242676,216,22.73370361328125,0.4856338202953338,0.4499130249023437,0.7797959446907043,0.6790041923522949,0.4044112265110016,-0.3651035441193038,0.6424829422813174,0.8846340489435419,10894,13035,1.0598948151663044e-12,11303,11302.999909458797,12844,10894.79577652145,-0.22909116744995123,0.37538471817970276,Q4_Unilateral_Cetacean
CPNE3,561,716,113,73,40,0.2186736390389397,0.5649849772453308,1.942890293094024e-15,5.42066391773086e-13,12.532694816589355,10.183911323547363,497,30.140403747558594,0.4158104360103607,0.7029342651367188,0.7109199166297913,0.7803240418434143,0.4349168241024017,-0.3668581992827534,0.6431376035697578,0.8846340489435419,10898,11827,1.0598948151663044e-12,11307,11306.999908941416,12845,10898.755736614568,-0.07738977670669556,0.2760030925273896,Q4_Unilateral_Cetacean
SBK1,574,668,103,64,39,0.2186651605923355,0.4939217567443847,1.942890293094024e-15,4.66293670342457e-13,8.097493171691895,6.5542731285095215,423,28.42077255249023,0.2849146127700805,0.6152255535125732,0.6875008344650269,0.907542884349823,0.3996312916278839,-0.3670278891710989,0.6432008925009955,0.8846340489435419,10899,13808,1.0598948151663044e-12,11308,11307.99991323754,12846,10899.821649484536,-0.29231733083724976,0.28786954283714294,Q4_Unilateral_Cetacean
AFG2B,777,679,107,68,39,0.2102332462802677,0.5881657004356384,1.942890293094024e-15,1.1909917496659274e-12,7.933921337127685,7.252223968505859,339,14.911629676818848,0.5320626497268677,0.612379252910614,0.8307145237922668,0.8186432719230652,0.953005850315094,-0.5357864678296768,0.7039469321954097,0.8879040643914905,11918,10900,1.4177135007630873e-12,11371,11370.999912117946,12847,10900.758829398072,-0.20626401901245117,-0.12229132652282715,Q3_Parallel_Regressive
COX8A,109,702,108,68,40,0.2104748551376602,0.5881597995758057,1.942890293094024e-15,1.2628786905110358e-13,8.713335990905762,6.329107284545898,91,18.65346908569336,0.467116117477417,0.58868408203125,0.5633375644683838,0.2936477661132812,0.2342112809419632,-0.5309508438117091,0.7022735783697054,0.8874655142867678,11896,10901,1.0598948151663044e-12,11372,11371.999913644226,12848,10901.758131027602,0.2950363159179688,0.3291262835264206,Q1_Golden_Quadrant
SAMD3,566,646,104,70,34,0.2067200000391056,0.5880266427993774,1.942890293094024e-15,8.820721930642978e-13,22.043458938598633,17.16889762878418,122,39.37195587158203,0.5598771572113037,0.700564444065094,0.7582760453224182,0.6519618034362793,0.4244270324707031,-0.606101513760298,0.7277763270737772,0.8907677636597577,12279,10907,1.191872043142609e-12,11378,11377.999905503912,12849,10907.771067509146,0.0486026406288147,0.3338490128517151,Q1_Golden_Quadrant
DAPK3,489,665,111,71,40,0.1612244692376234,0.5879442691802979,1.942890293094024e-15,4.876654635664813e-13,7.756657600402832,6.143015384674072,407,13.844330787658691,0.5602768063545227,0.735137403011322,0.9380389451980592,0.6096135377883911,0.4415752589702606,-1.516661183749737,0.9353238753669496,0.9873337405140832,14243,10911,1.0598948151663044e-12,11383,11382.99991399969,12850,10911.836514798802,0.1255238652229309,0.4964636862277986,Q1_Golden_Quadrant
PEX6,997,682,107,68,39,0.2048327335499888,0.5879427194595337,1.942890293094024e-15,1.4474532683540005e-12,17.11883544921875,13.939679145812988,266,42.2849235534668,0.4048449099063873,0.7261334657669067,0.912437915802002,0.7963055968284607,0.5004236698150635,-0.643873767896881,0.7401713532848658,0.8928323668523762,12463,10912,1.6319459061198337e-12,11384,11383.999906693583,12851,10912.777352843366,-0.07017213106155396,0.4120142459869385,Q4_Unilateral_Cetacean
TNNI3K,855,651,110,72,38,0.1876845768611786,0.587914764881134,1.942890293094024e-15,9.831024883050929e-13,22.436256408691406,15.10220718383789,222,40.32667922973633,0.5563626289367676,0.7266821265220642,0.7739855051040649,0.7028400897979736,0.4560115039348602,-0.9870815428236768,0.8381986673609643,0.930670854695694,13541,10913,1.26125839332267e-12,11385,11384.999906210329,12852,10913.813235783173,0.023842036724090576,0.31797400116920477,Q1_Golden_Quadrant
NCBP2AS2,106,703,109,70,39,0.2185658253217165,0.5749672055244446,1.942890293094024e-15,1.690314554991658e-13,5.829104900360107,5.355098724365234,21,30.264549255371097,0.192605048418045,0.687878429889679,0.795967161655426,0.3158906102180481,0.4126618802547455,-0.3690160117325837,0.6439421049443304,0.8846340489435419,10916,11436,1.0598948151663044e-12,11325,11324.999915735396,12853,10916.743332224807,0.37198781967163086,0.38330528140068054,Q1_Golden_Quadrant
RBMS2,439,682,106,69,37,0.1752478624998472,0.587867259979248,1.942890293094024e-15,5.42066391773086e-13,9.336780548095703,7.816634654998779,298,24.680435180664062,0.3783069849014282,0.7163655757904053,0.7717154622077942,0.8911727070808411,0.5950828790664673,-1.235993256240545,0.8917694647977354,0.9594785961953594,13974,10918,1.0598948151663044e-12,11390,11389.999911342196,12854,10918.82780179581,-0.1748071312904358,0.1766325831413269,Q4_Unilateral_Cetacean
ACADM,396,675,106,68,38,0.2185502445598566,0.5314341187477112,1.942890293094024e-15,5.459521723592717e-13,18.423994064331055,13.75494384765625,310,34.6684455871582,0.5314341187477112,0.6635107398033142,0.7727459669113159,0.9767577052116394,0.4816071093082428,-0.3693278492499705,0.6440583150467674,0.8846340489435419,10920,12878,1.0598948151663044e-12,11329,11328.99990677739,12855,10920.791420019954,-0.3132469654083252,0.2911388576030731,Q4_Unilateral_Cetacean
EBPL,211,669,96,57,39,0.2185336463128663,0.5053153038024902,1.942890293094024e-15,3.4972025275686317e-13,13.173699378967283,10.940062522888184,114,36.78142547607422,0.3581617474555969,0.5877830982208252,0.6735925674438477,0.7645023465156555,0.3867652714252472,-0.3696600509857379,0.644182099403796,0.8846340489435419,10921,13519,1.0598948151663044e-12,11330,11329.999908375166,12856,10921.81277020286,-0.17671924829483032,0.28682729601860046,Q4_Unilateral_Cetacean
RAB18,225,683,111,71,40,0.2185326834595536,0.5370545983314514,1.942890293094024e-15,1.282307593441974e-13,5.868618965148926,4.1048173904418945,135,11.988567352294922,0.4895179569721222,0.612069845199585,0.6832993626594543,0.6072138547897339,0.2276570945978164,-0.3696793217883686,0.6441892795860167,0.8846340489435419,10922,12739,1.0598948151663044e-12,11331,11330.99991958934,12857,10922.786863984038,0.004855990409851074,0.45564226806163793,Q1_Golden_Quadrant
ERG28,140,648,111,71,40,0.2185290193089266,0.5113673806190491,1.942890293094024e-15,2.156608225334134e-13,6.257176876068115,3.861706972122192,43,12.236166954040527,0.5113673806190491,0.4261586368083954,0.723655104637146,0.3286339342594147,0.4329691231250763,-0.3697526570748667,0.644216603393785,0.8846340489435419,10923,13349,1.0598948151663044e-12,11332,11331.999920568907,12858,10923.807183239109,0.09752470254898071,0.2906859815120697,Q1_Golden_Quadrant
EEIG1,405,697,109,69,40,0.2077901674539901,0.5877495408058167,1.942890293094024e-15,3.633204848085165e-13,9.181734085083008,7.0976338386535645,222,17.00806999206543,0.5398457646369934,0.6785134077072144,0.5726559162139893,0.919024646282196,0.3476649820804596,-0.584682898108078,0.7206195222854315,0.8907677636597577,12154,10924,1.0598948151663044e-12,11396,11395.999912349287,12859,10924.76747588959,-0.2405112385749817,0.22499093413352966,Q4_Unilateral_Cetacean
SPAG9,1340,597,84,50,34,0.2185171080531526,0.5610929131507874,1.942890293094024e-15,9.539591339087108e-13,18.36095428466797,16.212324142456055,959,36.05912780761719,0.5091902017593384,0.6500300765037537,0.8436439037322998,0.6502934694290161,0.4773831665515899,-0.3699910521201746,0.644305421277438,0.8846340489435419,10925,11974,1.239837687625557e-12,11334,11333.999905809793,12860,10925.761523112737,-0.00026339292526245117,0.3662607371807099,Q4_Unilateral_Cetacean
PPP1R1A,182,716,111,71,40,0.2185047385841427,0.4954518973827362,1.942890293094024e-15,2.2148949341269427e-13,11.612513542175291,10.59068202972412,123,24.920162200927734,0.4659886956214905,0.5588268041610718,0.8107433319091797,0.7153526544570923,0.4838299751281738,-0.3702386179672188,0.6443976475981865,0.8846340489435419,10926,13768,1.0598948151663044e-12,11335,11334.99990862762,12861,10926.82121715996,-0.1565258502960205,0.3269133567810059,Q4_Unilateral_Cetacean
DNAJC2,621,694,109,72,37,0.1773705838985348,0.5877282023429871,1.942890293094024e-15,5.051514762043186e-13,5.47076940536499,4.830514430999756,9,9.308332443237305,0.5877282023429871,0.481721818447113,0.7086727023124695,0.955117642879486,0.570580005645752,-1.1935085448366385,0.8836648661580842,0.955545257673101,13904,10927,1.0598948151663044e-12,11399,11398.999917151144,12862,10927.825773195877,-0.473395824432373,0.13809269666671753,Q4_Unilateral_Cetacean
EFHD2,247,674,105,67,38,0.2026375712015143,0.5876722931861877,1.942890293094024e-15,2.040034807748518e-13,7.651276588439941,6.5386643409729,207,23.35922622680664,0.3275483846664428,0.7356859445571899,0.6818451285362244,0.5748133659362793,0.3093026876449585,-0.6878083317625489,0.7542132556709931,0.8953976876799756,12662,10928,1.0598948151663044e-12,11400,11399.99991326495,12863,10928.784502826738,0.16087257862091064,0.37254244089126587,Q1_Golden_Quadrant
FIZ1,566,612,98,64,34,0.2184368412815177,0.5489809513092041,1.942890293094024e-15,4.818367926872018e-13,8.895803451538086,7.044677257537842,474,32.86040496826172,0.2707149684429168,0.6280472278594971,0.8664562702178955,0.9979259371757508,0.4746471345424652,-0.3715975326646026,0.6449037367963237,0.8846340489435419,10933,12395,1.0598948151663044e-12,11342,11341.99991243058,12864,10933.775789823743,-0.3698787093162538,0.3918091356754303,Q4_Unilateral_Cetacean
RBX1,110,717,109,70,39,0.2184190374910493,0.2895655930042267,2.55351295663786e-15,3.5749181392929403e-14,1.77092444896698,1.1410821676254272,11,6.11579704284668,0.2895655930042267,0.3613359630107879,0.1601281464099884,0.5653222799301147,0.0,-0.3719538624686047,0.645036399466958,0.8846340489435419,10935,14691,1.0598948151663044e-12,11344,11343.999946705351,12865,10935.852211506484,-0.20398631691932684,0.1601281464099884,Q4_Unilateral_Cetacean
SLC30A8,382,656,107,70,37,0.2184141804120867,0.5721474885940552,1.942890293094024e-15,6.566969190655645e-13,15.926257133483888,13.49694538116455,252,31.64982795715332,0.5032020211219788,0.6855379939079285,0.8006891012191772,0.9348486065864564,0.6516706943511963,-0.372051073340516,0.6450725883185578,0.8846340489435419,10936,11540,1.077658249450825e-12,11345,11344.999906898003,12866,10936.747455936147,-0.24931061267852794,0.14901840686798096,Q4_Unilateral_Cetacean
C17orf114,85,724,113,73,40,0.1934653573516433,0.5874745845794678,1.942890293094024e-15,1.321165399303849e-13,6.278233528137207,5.062387943267822,45,13.965925216674805,0.4495393931865692,0.6740620732307434,0.9874117374420166,0.384114146232605,0.4504299163818359,-0.8713834625298769,0.8082275938018345,0.9165493692721818,13258,10936,1.0598948151663044e-12,11408,11407.99991649515,12867,10936.804589291653,0.2899479269981384,0.5369818210601807,Q1_Golden_Quadrant
TMEM239,163,697,103,63,40,0.2184093963981808,0.4976352751255035,1.942890293094024e-15,2.6423307986075237e-13,8.228821754455566,6.356852054595947,155,37.34218215942383,0.2203626334667205,0.4584180414676666,0.6998840570449829,0.935846209526062,0.5411195755004883,-0.3721468218689243,0.6451082315016833,0.8846340489435419,10938,13721,1.0598948151663044e-12,11347,11346.99991359277,12868,10938.820053209178,-0.4774281680583954,0.15876448154449463,Q4_Unilateral_Cetacean
JMJD6,403,718,110,70,40,0.2184055359548559,0.535423994064331,1.942890293094024e-15,2.1371793224031981e-13,11.470539093017578,7.894153118133545,363,40.78984451293945,0.2812106609344482,0.5176504850387573,0.8879002928733826,0.2938662767410278,0.9465740323066713,-0.3722240858097556,0.6451369927179992,0.8846340489435419,10939,12782,1.0598948151663044e-12,11348,11347.999911243342,12869,10939.788859328231,0.22378420829772955,-0.058673739433288685,Q2_Unilateral_Bat
NEU3,468,527,72,35,37,0.1958714854586648,0.5873904228210449,1.942890293094024e-15,6.955547249274186e-13,11.627290725708008,9.913888931274414,19,20.73512077331543,0.5607534646987915,0.5978829860687256,0.81939297914505,0.6756874322891235,0.8003740906715393,-0.8232265737875119,0.7948104200820032,0.9101968669306816,13129,10940,1.0853901759269508e-12,11412,11411.999909162636,12870,10940.800432324577,-0.07780444622039795,0.019018888473510742,Q4_Unilateral_Cetacean
GRXCR2,280,717,112,73,39,0.2060332187122723,0.5873551964759827,1.942890293094024e-15,3.438915818775831e-13,12.933731079101562,9.574485778808594,205,24.84193229675293,0.5206410884857178,0.7275258302688599,0.7350257635116577,0.3253071904182434,0.4389635026454925,-0.6198469381415401,0.7323207186315766,0.8915337655567411,12350,10942,1.0598948151663044e-12,11414,11413.999909456725,12871,10942.774592617228,0.40221863985061646,0.2960622608661652,Q1_Golden_Quadrant
SLC7A6OS,337,714,109,71,38,0.2183589235211702,0.514450192451477,1.942890293094024e-15,5.304090500145279e-13,12.759047508239746,9.114422798156738,254,36.5036506652832,0.3495279848575592,0.6279012560844421,0.8286819458007812,0.5568402409553528,0.5070982575416565,-0.3731569994715272,0.6454842010476933,0.8846340489435419,10945,13263,1.0598948151663044e-12,11354,11353.999909886872,12872,10945.805054871966,0.07106101512908936,0.32158368825912476,Q1_Golden_Quadrant
RPS6KA5,815,661,105,69,36,0.1868428351329584,0.587231457233429,1.942890293094024e-15,6.780687122895844e-13,8.026664733886719,6.487606525421143,158,25.306560516357425,0.3171772360801697,0.7244016528129578,0.949673056602478,0.6705467700958252,0.4593020379543304,-1.003928385947871,0.8422934333950765,0.9328869031831094,13574,10947,1.083067775660996e-12,11419,11418.999913355405,12873,10947.815463917526,0.05385488271713257,0.49037101864814764,Q1_Golden_Quadrant
FRMD5,484,698,110,72,38,0.2112246596913964,0.587210476398468,1.942890293094024e-15,2.7589042161931333e-13,21.970932006835938,12.056053161621094,373,42.69382858276367,0.5146161317825317,0.7137565612792969,0.8755640983581543,0.4077527225017547,0.4812911748886108,-0.5159440557826669,0.6970532585297933,0.8874655142867678,11804,10948,1.0598948151663044e-12,11420,11419.999907659285,12874,10948.756634519455,0.30600383877754217,0.3942729234695435,Q1_Golden_Quadrant
DHX8,1243,663,107,70,37,0.2047405600770933,0.5871763229370117,1.942890293094024e-15,4.604649994631779e-13,9.142743110656738,5.981601715087891,286,17.641407012939453,0.5182547569274902,0.4394285380840301,0.8597098588943481,0.6120931506156921,0.4935611486434936,-0.6457185523313725,0.740769178274639,0.8928323668523762,12470,10950,1.0598948151663044e-12,11422,11421.99991432336,12875,10950.778849351513,-0.17266461253166204,0.36614871025085455,Q4_Unilateral_Cetacean
NUP88,764,701,110,70,40,0.2035536148266701,0.5871545672416687,1.942890293094024e-15,1.0180745135807503e-12,10.261040687561035,8.515342712402344,46,20.620908737182617,0.4976037144660949,0.6227410435676575,0.8087063431739807,0.9999790191650392,0.9999946355819702,-0.6694743906847449,0.7484035442010943,0.894646620146428,12572,10951,1.2873275645123993e-12,11423,11422.999910509345,12876,10951.782274692385,-0.3772379755973817,-0.1912882924079895,Q3_Parallel_Regressive
LRRC19,389,717,110,70,40,0.218282870538729,0.5679755210876465,1.942890293094024e-15,6.566969190655645e-13,20.88727378845215,19.536375045776367,38,40.69618225097656,0.5132489800453186,0.6888479590415955,0.7950494289398193,0.852874219417572,0.4704426527023315,-0.3746791441168012,0.6460504476020571,0.8846340489435419,10953,11701,1.077658249450825e-12,11362,11361.999904869408,12877,10953.753375457269,-0.16402626037597656,0.32460677623748785,Q4_Unilateral_Cetacean
DNAJC14,753,678,109,72,37,0.181554065791907,0.5869620442390442,1.942890293094024e-15,1.0919043447182453e-12,13.783157348632812,10.668322563171388,159,37.462554931640625,0.3679182529449463,0.7221992611885071,0.7642862200737,0.9282561540603638,0.9029892683029176,-1.1097792240631863,0.8664529129511191,0.9463814682543252,13765,10959,1.340999846634886e-12,11432,11431.999908570211,12878,10959.822214832058,-0.2060568928718567,-0.13870304822921764,Q3_Parallel_Regressive
MMAB,268,699,109,71,38,0.2182379728028326,0.5869561433792114,1.942890293094024e-15,3.5943470422232986e-13,10.315549850463867,8.72847843170166,54,27.270599365234375,0.3782663345336914,0.7159191370010376,0.505722165107727,0.7545020580291748,0.2975050806999206,-0.3755777393603532,0.6463845787142521,0.8846340489435419,10963,10960,1.0598948151663044e-12,11372,11371.9999102791,12879,10960.7290655138,-0.03858292102813721,0.20821708440780645,Q4_Unilateral_Cetacean
ST8SIA5,383,687,106,69,37,0.2182459292650778,0.554452121257782,1.942890293094024e-15,3.691491556877964e-13,13.82155418395996,12.331741333007812,79,28.183837890625,0.4904071092605591,0.687214732170105,0.8300588130950928,0.3512250483036041,0.4962615072727203,-0.3754184966059852,0.6463253745523081,0.8846340489435419,10961,12203,1.0598948151663044e-12,11370,11369.999907500896,12880,10961.77033588294,0.33598968386650085,0.3337973058223725,Q1_Golden_Quadrant
TPD52L1,133,720,109,71,38,0.218221001219026,0.4932872354984283,1.942890293094024e-15,1.768030166715406e-13,10.959588050842283,7.597434997558594,30,34.00902557373047,0.3222552835941314,0.6112009286880493,0.6390105485916138,0.5787471532821655,0.4786816537380218,-0.3759174131585904,0.6465108527058121,0.8846340489435419,10965,13820,1.0598948151663044e-12,11374,11373.999911631376,12881,10965.824243431993,0.03245377540588379,0.16032889485359197,Q1_Golden_Quadrant
LYSET,131,698,113,73,40,0.1423219161377193,0.5868947505950928,1.942890293094024e-15,1.282307593441974e-13,6.478440761566162,4.027073383331299,97,11.03850555419922,0.5868947505950928,0.3923646509647369,0.9864373207092284,0.1225527375936508,0.1888651251792907,-1.8949819156851424,0.9709526012155087,0.9999989494592624,14485,10965,1.0598948151663044e-12,11438,11437.99991989229,12882,10965.84635849684,0.26981191337108607,0.7975721955299377,Q1_Golden_Quadrant
EML6,1343,669,102,70,32,0.213377913028816,0.5868444442749023,1.942890293094024e-15,1.0141887329945661e-12,13.495062828063965,10.62712860107422,1015,24.10924530029297,0.5597463846206665,0.6445617079734802,0.9842429757118224,0.9206634163856506,0.4893405735492706,-0.4728482700256056,0.68183928329343,0.8846340489435419,11586,10970,1.2842832060973297e-12,11443,11442.999908600576,12883,10970.750116395078,-0.2761017084121704,0.4949024021625518,Q4_Unilateral_Cetacean
CERKL,552,663,100,67,33,0.2181694357916902,0.5600232481956482,1.942890293094024e-15,8.70414851305744e-13,20.770599365234375,17.425704956054688,120,37.08881759643555,0.5600232481956482,0.6841773986816406,0.8172057867050171,0.648996114730835,0.4976592659950256,-0.3769494573543733,0.646894416952353,0.8846340489435419,10970,12011,1.1854409004241514e-12,11379,11378.9999054272,12884,10970.76425008314,0.035181283950805664,0.3195465207099915,Q1_Golden_Quadrant
INAFM1,153,655,101,64,37,0.218144465071061,0.4753273725509643,1.942890293094024e-15,2.2537527399888138e-13,4.258921146392822,4.1571125984191895,69,16.75518798828125,0.2541852295398712,0.5971226096153259,0.7096225023269653,0.6846747994422913,0.782153308391571,-0.3774492280073357,0.647080105553799,0.8846340489435419,10972,14070,1.0598948151663044e-12,11381,11380.999919390695,12885,10972.832790156304,-0.08755218982696533,-0.07253080606460571,Q3_Parallel_Regressive
SLC25A19,314,700,109,72,37,0.2181353351853776,0.5098362565040588,1.942890293094024e-15,3.516631430499566e-13,11.057172775268556,8.42128849029541,280,25.606470108032227,0.4318116903305053,0.459005057811737,0.6886959075927734,0.933042049407959,0.7335976958274841,-0.3776319559709066,0.6471479889536486,0.8846340489435419,10974,13399,1.0598948151663044e-12,11383,11382.99991061426,12886,10974.810542068506,-0.474036991596222,-0.04490178823471069,Q3_Parallel_Regressive
PXK,527,703,108,71,37,0.1803086464769434,0.5867060422897339,1.942890293094024e-15,5.051514762043186e-13,12.750712394714355,10.276251792907717,364,27.893163681030273,0.4571267962455749,0.7236078381538391,0.8019772171974182,0.8907610177993774,0.4963599741458893,-1.134705377917287,0.8717506083680968,0.9491469618954548,13809,10976,1.0598948151663044e-12,11449,11448.999908868194,12887,10976.824243431993,-0.16715317964553833,0.30561724305152893,Q4_Unilateral_Cetacean
TTC29,483,695,110,73,37,0.2133451308096947,0.5866243243217468,1.942890293094024e-15,8.315570454438965e-13,12.678956031799316,10.92729949951172,63,29.317686080932617,0.4324678182601928,0.7201036214828491,0.6155155301094055,0.7456232309341431,0.8014378547668457,-0.4735043820897746,0.6820733123167584,0.8846340489435419,11592,10979,1.1623811792721754e-12,11452,11451.999908384129,12888,10979.750615231129,-0.025519609451293945,-0.18592232465744019,Q3_Parallel_Regressive
